realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
18,0.8573932927234803,0.8723587998808514,0.8754264257629597,0.021294545454545455,0.029269090909090908,0.07669090909090909,-0.014965507157371105,-0.007974545454545453,-0.0180331330394794,-0.05539636363636363
19,0.8567146443827401,0.872300738543522,0.8743727075014377,0.02112,0.03102545454545454,0.08020363636363635,-0.015586094160781827,-0.00990545454545454,-0.017658063118697553,-0.05908363636363635
20,0.8559601243320647,0.8722932430955307,0.8743065765425968,0.021076363636363633,0.02751272727272727,0.06966545454545454,-0.016333118763465992,-0.006436363636363636,-0.018346452210532105,-0.048589090909090915
21,0.856203009991171,0.8721551354938296,0.874116760501186,0.021076363636363633,0.02575636363636363,0.05912727272727272,-0.015952125502658565,-0.004679999999999997,-0.01791375051001498,-0.038050909090909094
22,0.8557350761611816,0.8721969327770063,0.8756717396673314,0.020989090909090905,0.02575636363636363,0.08020363636363637,-0.016461856615824666,-0.004767272727272724,-0.019936663506149754,-0.059214545454545464
23,0.8564298843393756,0.872377799529674,0.873884135764074,0.020945454545454545,0.029269090909090908,0.060883636363636355,-0.015947915190298367,-0.008323636363636363,-0.017454251424698364,-0.03993818181818181
24,0.857813883602368,0.8724124321884021,0.8749415962328545,0.021207272727272727,0.02751272727272727,0.07844727272727273,-0.014598548586034155,-0.006305454545454541,-0.017127712630486513,-0.05724
25,0.8574895436926081,0.872223249198307,0.8767607810469037,0.021250909090909088,0.02751272727272727,0.09074181818181819,-0.014733705505698858,-0.006261818181818181,-0.01927123735429559,-0.0694909090909091
26,0.8576304182790865,0.8722743773783406,0.8738715728194271,0.021163636363636364,0.029269090909090908,0.06264,-0.014643959099254089,-0.008105454545454544,-0.016241154540340585,-0.04147636363636364
27,0.8567220101502103,0.8722650464814836,0.8738998883114015,0.021032727272727272,0.02751272727272727,0.06264,-0.015543036331273297,-0.006479999999999996,-0.017177878161191207,-0.04160727272727273
28,0.8559267248362469,0.8722234043896847,0.874029950575445,0.021032727272727272,0.02575636363636363,0.06088363636363637,-0.01629667955343783,-0.004723636363636357,-0.018103225739198092,-0.0398509090909091
29,0.856531460205912,0.8722652920418502,0.8760483344448892,0.021250909090909088,0.029269090909090908,0.08195999999999999,-0.01573383183593824,-0.00801818181818182,-0.01951687423897719,-0.06070909090909091
30,0.8558043861412057,0.8722667714828523,0.8752315477205204,0.021032727272727272,0.02751272727272727,0.07844727272727273,-0.016462385341646568,-0.006479999999999996,-0.019427161579314678,-0.057414545454545454
31,0.8562720818346578,0.8723029495598114,0.8746004226692251,0.02112,0.02751272727272727,0.07142181818181817,-0.016030867725153608,-0.006392727272727269,-0.018328340834567358,-0.05030181818181817
32,0.8564900712602308,0.8723029495598114,0.8756626569874503,0.021032727272727272,0.02751272727272727,0.07493454545454545,-0.015812878299580557,-0.006479999999999996,-0.01917258572721947,-0.053901818181818176
33,0.8561205472982667,0.8722678934441866,0.8742357843974485,0.020901818181818178,0.029269090909090908,0.06439636363636364,-0.01614734614591995,-0.00836727272727273,-0.018115237099181836,-0.043494545454545466
34,0.8570015741967923,0.8723367596275537,0.8745177175886045,0.02112,0.029269090909090908,0.07493454545454545,-0.0153351854307614,-0.008149090909090908,-0.017516143391812178,-0.05381454545454545
35,0.85823806875456,0.8722905309849962,0.8748241114877301,0.02138181818181818,0.02751272727272727,0.07844727272727273,-0.014052462230436213,-0.00613090909090909,-0.016586042733170103,-0.057065454545454544
36,0.8568758813679148,0.8722672574977729,0.8750990928038143,0.02112,0.02575636363636363,0.0679090909090909,-0.015391376129858081,-0.0046363636363636294,-0.018223211435899445,-0.046789090909090905
37,0.8564894870239418,0.8722202062642296,0.8748558802130608,0.021032727272727272,0.029269090909090908,0.0731781818181818,-0.015730719240287794,-0.008236363636363635,-0.018366393189119035,-0.05214545454545452
38,0.8574197964437836,0.8721551354938296,0.875493040945293,0.021338181818181815,0.023999999999999997,0.08196,-0.014735339050045981,-0.002661818181818182,-0.018073244501509378,-0.06062181818181819
39,0.8564285384970366,0.8723653809548587,0.8752916756112367,0.02098909090909091,0.029269090909090908,0.07317818181818182,-0.01593684245782212,-0.00828,-0.018863137114200068,-0.052189090909090914
40,0.8563309612498804,0.872335526393628,0.875450544753371,0.021076363636363633,0.02751272727272727,0.07142181818181817,-0.016004565143747596,-0.006436363636363636,-0.019119583503490634,-0.05034545454545454
41,0.857439478122012,0.8722141010430914,0.8738088872995923,0.021207272727272727,0.02751272727272727,0.0573709090909091,-0.014774622921079339,-0.006305454545454541,-0.01636940917758023,-0.03616363636363637
42,0.8570153359587009,0.8723586446894736,0.8740644341349243,0.021163636363636364,0.029269090909090908,0.07844727272727273,-0.015343308730772609,-0.008105454545454544,-0.017049098176223354,-0.05728363636363636
43,0.8563056214950351,0.8722202062642296,0.873696274114345,0.020901818181818178,0.02751272727272727,0.06615272727272728,-0.015914584769194495,-0.006610909090909091,-0.017390652619309943,-0.045250909090909106
44,0.8563928332501417,0.8723712184556665,0.8739800762596134,0.02098909090909091,0.029269090909090908,0.04858909090909091,-0.015978385205524748,-0.00828,-0.017587243009471676,-0.0276
45,0.8569822801888509,0.8724616912733832,0.8756763548840606,0.021207272727272724,0.03102545454545454,0.07493454545454545,-0.015479411084532324,-0.009818181818181816,-0.018694074695209673,-0.05372727272727272
46,0.8572347974876391,0.8723701488903048,0.8748087393886401,0.021250909090909088,0.02751272727272727,0.06264,-0.015135351402665753,-0.006261818181818181,-0.017573941901001033,-0.04138909090909092
47,0.8576105055109187,0.8722234043896847,0.8744520787551964,0.021338181818181815,0.02575636363636363,0.0573709090909091,-0.014612898878766045,-0.004418181818181814,-0.016841573244277708,-0.036032727272727286
48,0.8568122383767073,0.8721551354938296,0.874756849104495,0.021032727272727272,0.023999999999999997,0.07142181818181817,-0.015342897117122334,-0.0029672727272727246,-0.017944610727787746,-0.0503890909090909
49,0.8571576069280105,0.8721784089810529,0.874297864780411,0.021250909090909088,0.02575636363636363,0.0679090909090909,-0.015020802053042459,-0.004505454545454542,-0.017140257852400587,-0.04665818181818182
50,0.8567865216954621,0.8724741098481985,0.8738283258066055,0.02098909090909091,0.03102545454545454,0.06439636363636364,-0.01568758815273641,-0.010036363636363631,-0.01704180411114342,-0.04340727272727273
51,0.857849964732725,0.8722234043896847,0.8738469447973418,0.02133818181818182,0.02575636363636363,0.05385818181818182,-0.014373439656959697,-0.004418181818181811,-0.015996980064616806,-0.03252
52,0.8558715870938918,0.8721827658628651,0.8759479229764265,0.02098909090909091,0.029269090909090908,0.07317818181818182,-0.016311178768973367,-0.00828,-0.020076335882534768,-0.052189090909090914
53,0.856910770988027,0.8721551354938296,0.8758794041207871,0.021163636363636364,0.02575636363636363,0.07317818181818181,-0.015244364505802577,-0.004592727272727266,-0.018968633132760093,-0.052014545454545445
54,0.8582310592505679,0.8721939967693358,0.8751847521871916,0.021556363636363634,0.02751272727272727,0.07669090909090907,-0.013962937518767982,-0.005956363636363635,-0.016953692936623743,-0.055134545454545436
55,0.8559014231392073,0.8721694908653522,0.8744127784115744,0.020901818181818178,0.02751272727272727,0.06263999999999999,-0.016268067726144975,-0.006610909090909091,-0.018511355272367136,-0.04173818181818181
56,0.8571396302266906,0.8722465226855304,0.874030121974953,0.021076363636363633,0.02751272727272727,0.06264,-0.015106892458839782,-0.006436363636363636,-0.016890491748262404,-0.04156363636363637
57,0.8570018364472257,0.8724269135853286,0.87431714056094,0.021163636363636364,0.03102545454545454,0.07142181818181817,-0.015425077138102927,-0.009861818181818176,-0.01731530411371429,-0.050258181818181806
58,0.8565297531793276,0.8722234043896847,0.8745642564501807,0.02112,0.02751272727272727,0.07844727272727273,-0.01569365121035715,-0.006392727272727269,-0.018034503270853097,-0.05732727272727273
59,0.8575771273964603,0.872248247686899,0.8748002675726976,0.02112,0.02751272727272727,0.06088363636363637,-0.01467112029043871,-0.006392727272727269,-0.017223140176237273,-0.03976363636363637
60,0.8561388149757345,0.8725039745714805,0.8757712639431098,0.020901818181818178,0.03102545454545454,0.08898545454545453,-0.016365159595746026,-0.010123636363636362,-0.01963244896737526,-0.06808363636363636
