realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
0,0.8840064145077708,0.8759792340218281,0.18672424242424246,0.32111818181818186,0.008027180485942753,-0.1343939393939394
1,0.8842850930677549,0.8765495929794802,0.18827272727272726,0.31477575757575754,0.007735500088274727,-0.12650303030303028
2,0.8837027229494727,0.8754302006994898,0.17886969696969698,0.3128242424242424,0.008272522249982872,-0.1339545454545454
3,0.8837395813386274,0.8762589304621292,0.18463939393939394,0.3025787878787879,0.007480650876498185,-0.11793939393939395
4,0.8841526369446182,0.8759689840427434,0.18956666666666666,0.323069696969697,0.008183652901874838,-0.13350303030303035
5,0.8841545692039354,0.8757537174890216,0.18686969696969696,0.31965454545454547,0.008400851714913782,-0.1327848484848485
6,0.8831554106834395,0.8748190658663061,0.16955151515151515,0.3084333333333334,0.008336344817133412,-0.13888181818181825
7,0.8832531970519167,0.8745723745558523,0.18327272727272728,0.3147757575757576,0.008680822496064389,-0.13150303030303032
8,0.8841635939243286,0.876847680259007,0.1812848484848485,0.3006272727272727,0.007315913665321694,-0.1193424242424242
9,0.8830439705809457,0.8747421626476417,0.17680909090909092,0.3118484848484849,0.00830180793330404,-0.13503939393939396
10,0.8848168081311152,0.8765812546190492,0.19698181818181817,0.3216060606060607,0.008235553512065952,-0.1246242424242425
11,0.884663379458405,0.8769160859793816,0.19121212121212122,0.31623939393939393,0.007747293479023365,-0.1250272727272727
12,0.8844399576537908,0.8762265309917976,0.19450606060606063,0.3367303030303031,0.008213426661993206,-0.14222424242424248
13,0.8847251623660531,0.8758200936609848,0.1867,0.31623939393939393,0.008905068705068353,-0.12953939393939393
14,0.8835049060624016,0.8751832702306929,0.1826878787878788,0.31526363636363636,0.008321635831708751,-0.13257575757575757
15,0.8830454528846181,0.8747605071354667,0.17356363636363636,0.30843333333333334,0.008284945749151396,-0.13486969696969697
16,0.8840168553843017,0.8752966510837236,0.1925787878787879,0.32599696969696973,0.008720204300578183,-0.13341818181818182
17,0.8836276434535024,0.8759124714375146,0.18376060606060607,0.3157515151515152,0.0077151720159878145,-0.13199090909090916
18,0.8831873766399284,0.8749277429683268,0.17553939393939394,0.3059939393939395,0.008259633671601652,-0.13045454545454555
19,0.8842080069159846,0.8757650373108228,0.18822424242424243,0.3181909090909091,0.008442969605161776,-0.12996666666666665
20,0.883930197942506,0.8759306930689091,0.18476060606060607,0.31233636363636363,0.007999504873596908,-0.12757575757575756
21,0.8843710376411685,0.875682550427049,0.19843333333333335,0.3274606060606061,0.008688487214119522,-0.12902727272727277
22,0.8841976200805503,0.8766702003177519,0.19059090909090912,0.3147757575757576,0.00752741976279836,-0.12418484848484848
23,0.883841160672905,0.8762613462538076,0.17877272727272728,0.30745757575757576,0.007579814419097386,-0.12868484848484849
24,0.8839502150798965,0.8761664327135009,0.18082121212121216,0.31038484848484854,0.007783782366395542,-0.12956363636363638
25,0.8853158404685345,0.8776237542904423,0.20625151515151519,0.3303878787878788,0.00769208617809225,-0.1241363636363636
26,0.8834793477397482,0.8753981723726374,0.19056666666666666,0.3172151515151515,0.008081175367110838,-0.12664848484848484
27,0.8841952105559313,0.8758178513877476,0.18874848484848486,0.3299,0.008377359168183718,-0.14115151515151517
28,0.8844118799737456,0.8763007632237697,0.18950606060606062,0.3191666666666667,0.008111116749975888,-0.1296606060606061
29,0.8835679981190405,0.8751198684973689,0.18086969696969696,0.3157515151515152,0.00844812962167163,-0.13488181818181827
30,0.8839648546145855,0.8753568475811029,0.18754242424242423,0.3138,0.008608007033482634,-0.1262575757575758
31,0.8841861484257892,0.8763467475472254,0.18234545454545453,0.3055060606060606,0.00783940087856383,-0.12316060606060608
32,0.8853277787837317,0.8779722770566212,0.1950787878787879,0.31867878787878784,0.007355501727110525,-0.12359999999999993
33,0.8838800380143674,0.8755507249018598,0.19005454545454545,0.3201424242424243,0.00832931311250762,-0.13008787878787884
34,0.8851885358284045,0.8779464392705517,0.19945757575757575,0.32111818181818186,0.007242096557852795,-0.12166060606060611
35,0.88441413034799,0.8757752355056934,0.19106666666666666,0.31282424242424245,0.00863889484229663,-0.12175757575757579
36,0.8842531256233945,0.8760254909041292,0.18623636363636364,0.3118484848484849,0.008227634719265353,-0.12561212121212123
37,0.8841316321174261,0.8760930239432951,0.18480909090909092,0.3084333333333334,0.008038608174130935,-0.12362424242424247
38,0.8850818112873139,0.8764985016505092,0.19507878787878785,0.3259969696969697,0.008583309636804648,-0.13091818181818182
39,0.8840104789314938,0.8747998641703082,0.18913939393939394,0.31965454545454547,0.009210614761185565,-0.13051515151515153
40,0.8836961000439844,0.8762393909257465,0.1782848484848485,0.3064818181818182,0.007456709118237814,-0.1281969696969697
41,0.8828936046526412,0.8741493186973865,0.17349090909090908,0.2981878787878788,0.008744285955254671,-0.1246969696969697
42,0.8840322399260162,0.8758429243989919,0.18772424242424246,0.3191666666666667,0.008189315527024288,-0.13144242424242425
