realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
0,0.8840064145077708,0.8740598010595398,0.18672424242424246,0.21036969696969698,0.009946613448231001,-0.023645454545454525
1,0.8842850930677549,0.8744663687065394,0.18827272727272726,0.21378484848484847,0.009818724361215558,-0.025512121212121208
2,0.8837027229494727,0.8738242508787097,0.17886969696969698,0.22207878787878788,0.009878472070762978,-0.04320909090909089
3,0.8837395813386274,0.87445540045849,0.18463939393939394,0.21720000000000003,0.009284180880137383,-0.032560606060606095
4,0.8841526369446182,0.8752532039627884,0.18956666666666666,0.23086060606060607,0.008899432981829825,-0.04129393939393941
5,0.8841545692039354,0.8736508958568476,0.18686969696969696,0.2147606060606061,0.010503673347087794,-0.027890909090909133
6,0.8831554106834395,0.8737760886700466,0.16955151515151515,0.21183333333333332,0.009379322013392866,-0.04228181818181817
7,0.8832531970519167,0.873182386852274,0.18327272727272728,0.21622424242424243,0.010070810199642732,-0.03295151515151515
8,0.8841635939243286,0.8755960445211391,0.1812848484848485,0.21768787878787882,0.00856754940318949,-0.036403030303030326
9,0.8830439705809457,0.8732305204928523,0.17680909090909092,0.20793030303030302,0.009813450088093423,-0.031121212121212105
10,0.8848168081311152,0.874391341660962,0.19698181818181817,0.22500606060606063,0.010425466470153189,-0.02802424242424245
11,0.884663379458405,0.8751623562490097,0.19121212121212122,0.21866363636363637,0.009501023209395276,-0.027451515151515143
12,0.8844399576537908,0.8744640300671259,0.19450606060606063,0.23525151515151516,0.009975927586664879,-0.04074545454545453
13,0.8847251623660531,0.874716593189673,0.1867,0.2250060606060606,0.010008569176380155,-0.038306060606060593
14,0.8835049060624016,0.8742336389994381,0.1826878787878788,0.2162242424242424,0.00927126706296355,-0.033536363636363614
15,0.8830454528846181,0.8747896236301672,0.17356363636363636,0.21476060606060607,0.008255829254450897,-0.041196969696969704
16,0.8840168553843017,0.8740240758416629,0.1925787878787879,0.22256666666666666,0.009992779542638885,-0.029987878787878758
17,0.8836276434535024,0.8747483354927313,0.18376060606060607,0.21622424242424243,0.008879307960771077,-0.03246363636363636
18,0.8831873766399284,0.8737220172930246,0.17553939393939394,0.20793030303030302,0.009465359346903846,-0.03239090909090908
19,0.8842080069159846,0.8748212693917631,0.18822424242424243,0.22256666666666666,0.009386737524221478,-0.03434242424242423
20,0.883930197942506,0.8747129536638356,0.18476060606060607,0.2176878787878788,0.009217244278670433,-0.03292727272727272
21,0.8843710376411685,0.8748536612349327,0.19843333333333335,0.2211030303030303,0.009517376406235845,-0.02266969696969695
22,0.8841976200805503,0.8753035627230249,0.19059090909090912,0.22207878787878788,0.008894057357525353,-0.03148787878787876
23,0.883841160672905,0.8742775737035154,0.17877272727272728,0.21232121212121216,0.009563586969389526,-0.03354848484848488
24,0.8839502150798965,0.8745019942522049,0.18082121212121216,0.21768787878787882,0.009448220827691589,-0.03686666666666666
25,0.8853158404685345,0.8756630469753285,0.20625151515151519,0.2284212121212121,0.009652793493206024,-0.022169696969696923
26,0.8834793477397482,0.8743194727283535,0.19056666666666666,0.21720000000000003,0.009159875011394703,-0.02663333333333337
27,0.8841952105559313,0.8743649890928558,0.18874848484848486,0.22451818181818184,0.00983022146307555,-0.03576969696969698
28,0.8844118799737456,0.8750544552550171,0.18950606060606062,0.22061515151515151,0.009357424718728469,-0.031109090909090892
29,0.8835679981190405,0.873954343434536,0.18086969696969696,0.2137848484848485,0.00961365468450448,-0.032915151515151536
30,0.8839648546145855,0.8743965571275866,0.18754242424242423,0.21378484848484847,0.009568297486998945,-0.026242424242424234
31,0.8841861484257892,0.8747656676203314,0.18234545454545453,0.21232121212121213,0.009420480805457876,-0.0299757575757576
32,0.8853277787837317,0.8767472273773618,0.1950787878787879,0.2215909090909091,0.00858055140636993,-0.02651212121212118
33,0.8838800380143674,0.8744759622547361,0.19005454545454545,0.2215909090909091,0.009404075759631314,-0.03153636363636364
34,0.8851885358284045,0.8764951148117431,0.19945757575757575,0.2211030303030303,0.008693421016661373,-0.02164545454545455
35,0.88441413034799,0.8747535000846843,0.19106666666666666,0.21524848484848486,0.009660630263305658,-0.024181818181818193
36,0.8842531256233945,0.8742869582441118,0.18623636363636364,0.21671212121212122,0.009966167379282687,-0.030475757575757573
37,0.8841316321174261,0.8744524375657843,0.18480909090909092,0.20890606060606062,0.00967919455164179,-0.0240969696969697
38,0.8850818112873139,0.8754645471320007,0.19507878787878785,0.21963939393939394,0.009617264155313165,-0.02456060606060609
39,0.8840104789314938,0.8735484188855297,0.18913939393939394,0.22500606060606063,0.010462060045964061,-0.035866666666666686
40,0.8836961000439844,0.8749068527510672,0.1782848484848485,0.2142727272727273,0.00878924729291719,-0.03598787878787882
41,0.8828936046526412,0.873067722296474,0.17349090909090908,0.20256363636363636,0.009825882356167215,-0.029072727272727278
42,0.8840322399260162,0.8740098342148944,0.18772424242424246,0.2093939393939394,0.010022405711121785,-0.02166969696969695
43,0.8844499894648017,0.8748296400513312,0.1964212121212121,0.2284212121212121,0.009620349413470453,-0.032
44,0.8837255835894657,0.873164637191127,0.1807969696969697,0.19963636363636364,0.01056094639833871,-0.018839393939393934
45,0.8844470581053702,0.8745581165708677,0.1906030303030303,0.2098818181818182,0.009888941534502482,-0.019278787878787895
46,0.8840551130904402,0.8742115081861765,0.19162727272727273,0.21524848484848486,0.009843604904263614,-0.023621212121212126
47,0.8834205758163853,0.8754553206641265,0.18327272727272728,0.22012727272727273,0.007965255152258877,-0.036854545454545445
48,0.8841632173506009,0.8745766857958803,0.18817575757575758,0.22061515151515151,0.009586531554720557,-0.032439393939393935
49,0.8828886048326803,0.8730768202832251,0.17497878787878793,0.2006121212121212,0.009811784549455194,-0.025633333333333286
50,0.8845607989209764,0.875226080327323,0.18972424242424246,0.23281212121212125,0.009334718593653424,-0.043087878787878786
51,0.8831081620648656,0.8741520540581809,0.17984545454545456,0.2084181818181818,0.008956108006684782,-0.02857272727272725
52,0.8839301634744845,0.875070260841437,0.1833212121212121,0.20890606060606062,0.008859902633047478,-0.025584848484848516
53,0.8831500907501465,0.8742213319949429,0.18294242424242424,0.21915151515151515,0.008928758755203603,-0.03620909090909091
54,0.8842465384172123,0.8748685305768793,0.19073636363636365,0.22207878787878788,0.009378007840333047,-0.03134242424242423
