realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
0,0.879422393061898,0.8828462022001093,0.023999999999999997,0.07669090909090907,-0.0034238091382113867,-0.05269090909090908
1,0.879422393061898,0.8822999615019018,0.023999999999999997,0.07317818181818182,-0.0028775684400038637,-0.04917818181818183
2,0.879422393061898,0.8836793018471111,0.023999999999999997,0.09601090909090909,-0.0042569087852131204,-0.0720109090909091
3,0.879422393061898,0.8823483660004355,0.023999999999999997,0.06615272727272728,-0.00292597293853758,-0.042152727272727286
4,0.879422393061898,0.8827525462887504,0.023999999999999997,0.08020363636363635,-0.0033301532268524836,-0.05620363636363636
5,0.879422393061898,0.881371448581869,0.023999999999999997,0.07142181818181818,-0.0019490555199710435,-0.04742181818181819
6,0.879422393061898,0.8816548808054491,0.023999999999999997,0.060883636363636355,-0.002232487743551115,-0.036883636363636355
7,0.879422393061898,0.8827690383520993,0.023999999999999997,0.08020363636363635,-0.0033466452902013444,-0.05620363636363636
8,0.879422393061898,0.883764729608189,0.023999999999999997,0.09249818181818183,-0.004342336546291015,-0.06849818181818183
9,0.879422393061898,0.882602647001093,0.023999999999999997,0.08196,-0.003180253939195077,-0.05796000000000001
10,0.879422393061898,0.8817893812873147,0.023999999999999997,0.06264,-0.0023669882254166996,-0.03864000000000001
11,0.879422393061898,0.8836914566430178,0.023999999999999997,0.07844727272727273,-0.004269063581119892,-0.05444727272727273
12,0.879422393061898,0.8837678298083219,0.023999999999999997,0.07142181818181817,-0.0043454367464239585,-0.047421818181818176
13,0.879422393061898,0.8825777879628268,0.023999999999999997,0.0679090909090909,-0.003155394900928865,-0.04390909090909091
14,0.879422393061898,0.8824241538481279,0.023999999999999997,0.0679090909090909,-0.0030017607862299345,-0.04390909090909091
15,0.879422393061898,0.8816103506088256,0.023999999999999997,0.06439636363636363,-0.002187957546927688,-0.04039636363636363
16,0.879422393061898,0.8838770829547535,0.023999999999999997,0.08371636363636364,-0.004454689892855579,-0.05971636363636365
17,0.879422393061898,0.8828153267773715,0.023999999999999997,0.06966545454545454,-0.003392933715473556,-0.04566545454545455
18,0.879422393061898,0.8822174127535386,0.023999999999999997,0.07669090909090909,-0.0027950196916406433,-0.052690909090909094
19,0.879422393061898,0.881882096529007,0.023999999999999997,0.08020363636363635,-0.002459703467108998,-0.05620363636363636
20,0.879422393061898,0.8820067532496019,0.023999999999999997,0.06966545454545454,-0.0025843601877039157,-0.04566545454545455
21,0.879422393061898,0.882103220874613,0.023999999999999997,0.05912727272727272,-0.0026808278127150587,-0.03512727272727273
22,0.879422393061898,0.8835956678607247,0.023999999999999997,0.08020363636363637,-0.004173274798826787,-0.05620363636363637
23,0.879422393061898,0.8815226296945051,0.023999999999999997,0.060883636363636355,-0.0021002366326071664,-0.036883636363636355
24,0.879422393061898,0.8828130215948278,0.023999999999999997,0.07844727272727273,-0.003390628532929818,-0.05444727272727273
25,0.879422393061898,0.8838866013830359,0.023999999999999997,0.09074181818181819,-0.004464208321137919,-0.0667418181818182
26,0.879422393061898,0.8814723234826868,0.023999999999999997,0.06264,-0.002049930420788826,-0.03864000000000001
27,0.879422393061898,0.8815922423926267,0.023999999999999997,0.06264,-0.0021698493307287237,-0.03864000000000001
28,0.879422393061898,0.8818631574240597,0.023999999999999997,0.06088363636363637,-0.0024407643621617847,-0.03688363636363637
29,0.879422393061898,0.8831527264551683,0.023999999999999997,0.08195999999999999,-0.0037303333932703353,-0.05796
30,0.879422393061898,0.883084312027151,0.023999999999999997,0.07844727272727273,-0.0036619189652530304,-0.05444727272727273
31,0.879422393061898,0.8821931746872989,0.023999999999999997,0.07142181818181817,-0.0027707816254008977,-0.047421818181818176
32,0.879422393061898,0.8827012940970335,0.023999999999999997,0.07493454545454545,-0.0032789010351355063,-0.050934545454545455
33,0.879422393061898,0.8813741432536732,0.023999999999999997,0.06439636363636364,-0.0019517501917752922,-0.04039636363636365
34,0.879422393061898,0.8818202416463332,0.023999999999999997,0.07493454545454545,-0.002397848584435258,-0.050934545454545455
35,0.879422393061898,0.8822106604142622,0.023999999999999997,0.07844727272727273,-0.00278826735236426,-0.05444727272727273
36,0.879422393061898,0.881992786580866,0.023999999999999997,0.0679090909090909,-0.0025703935189680394,-0.04390909090909091
37,0.879422393061898,0.8824143955924294,0.023999999999999997,0.0731781818181818,-0.0029920025305314457,-0.0491781818181818
38,0.879422393061898,0.8829944257302718,0.023999999999999997,0.08196,-0.0035720326683738035,-0.05796000000000001
39,0.879422393061898,0.8823599597540769,0.023999999999999997,0.07317818181818182,-0.002937566692178928,-0.04917818181818183
40,0.879422393061898,0.8820906080982902,0.023999999999999997,0.07142181818181817,-0.002668215036392252,-0.047421818181818176
41,0.879422393061898,0.8812848923423073,0.023999999999999997,0.0573709090909091,-0.0018624992804093798,-0.033370909090909104
42,0.879422393061898,0.8823556324568662,0.023999999999999997,0.07844727272727273,-0.0029332393949682567,-0.05444727272727273
43,0.879422393061898,0.8814905828779394,0.023999999999999997,0.06615272727272728,-0.002068189816041399,-0.042152727272727286
44,0.879422393061898,0.880966382785277,0.023999999999999997,0.04858909090909091,-0.0015439897233789912,-0.02458909090909091
45,0.879422393061898,0.8831074365702543,0.023999999999999997,0.07493454545454545,-0.0036850435083563005,-0.050934545454545455
46,0.879422393061898,0.8819410708817569,0.023999999999999997,0.06264,-0.0025186778198589277,-0.03864000000000001
47,0.879422393061898,0.8819361041892658,0.023999999999999997,0.0573709090909091,-0.002513711127367868,-0.033370909090909104
48,0.879422393061898,0.882228693636981,0.023999999999999997,0.07142181818181817,-0.0028063005750830206,-0.047421818181818176
49,0.879422393061898,0.8814746779745275,0.023999999999999997,0.0679090909090909,-0.002052284912629543,-0.04390909090909091
50,0.879422393061898,0.8818043954805894,0.023999999999999997,0.06439636363636364,-0.0023820024186914646,-0.04039636363636365
51,0.879422393061898,0.8809701098095287,0.023999999999999997,0.05385818181818182,-0.0015477167476307674,-0.029858181818181822
52,0.879422393061898,0.882766222520308,0.023999999999999997,0.07317818181818182,-0.0033438294584100525,-0.04917818181818183
53,0.879422393061898,0.8830893801559101,0.023999999999999997,0.07317818181818181,-0.003666987094012142,-0.049178181818181815
54,0.879422393061898,0.8826110242713582,0.023999999999999997,0.07669090909090907,-0.0031886312094602243,-0.05269090909090908
55,0.879422393061898,0.8824238258058374,0.023999999999999997,0.06263999999999999,-0.0030014327439394917,-0.038639999999999994
56,0.879422393061898,0.8812666416168213,0.023999999999999997,0.06264,-0.0018442485549233778,-0.03864000000000001
57,0.879422393061898,0.8810413921963085,0.023999999999999997,0.07142181818181817,-0.001618999134410548,-0.047421818181818176
58,0.879422393061898,0.8822726503285495,0.023999999999999997,0.07844727272727273,-0.002850257266651557,-0.05444727272727273
59,0.879422393061898,0.8821144979650324,0.023999999999999997,0.06088363636363637,-0.002692104903134429,-0.03688363636363637
60,0.879422393061898,0.8834250243143602,0.023999999999999997,0.08898545454545453,-0.004002631252462252,-0.06498545454545454
61,0.879422393061898,0.8823929529840296,0.023999999999999997,0.06966545454545454,-0.002970559922131688,-0.04566545454545455
62,0.879422393061898,0.8822369126840072,0.023999999999999997,0.06264,-0.002814519622109213,-0.03864000000000001
63,0.879422393061898,0.8821781654791399,0.023999999999999997,0.07493454545454545,-0.0027557724172418974,-0.050934545454545455
64,0.879422393061898,0.8825229607928883,0.023999999999999997,0.060883636363636355,-0.0031005677309903223,-0.036883636363636355
65,0.879422393061898,0.8818989144672047,0.023999999999999997,0.07142181818181817,-0.002476521405306742,-0.047421818181818176
66,0.879422393061898,0.8819492877613414,0.023999999999999997,0.07493454545454545,-0.0025268946994434494,-0.050934545454545455
67,0.879422393061898,0.8809775248440829,0.023999999999999997,0.05034545454545454,-0.0015551317821849153,-0.026345454545454543
68,0.879422393061898,0.8824253563447432,0.023999999999999997,0.07317818181818181,-0.003002963282845217,-0.049178181818181815
69,0.879422393061898,0.8807791974327781,0.023999999999999997,0.06264,-0.0013568043708801492,-0.03864000000000001
70,0.879422393061898,0.8814027717980472,0.023999999999999997,0.06439636363636364,-0.001980378736149202,-0.04039636363636365
71,0.879422393061898,0.8831719475442713,0.023999999999999997,0.08371636363636363,-0.0037495544823733518,-0.05971636363636364
72,0.879422393061898,0.8825344122539867,0.023999999999999997,0.06439636363636364,-0.0031120191920886997,-0.04039636363636365
73,0.879422393061898,0.8821303511749614,0.023999999999999997,0.06966545454545453,-0.002707958113063458,-0.04566545454545454
74,0.879422393061898,0.8824261741204695,0.023999999999999997,0.06966545454545454,-0.003003781058571575,-0.04566545454545455
75,0.879422393061898,0.8811704441634092,0.023999999999999997,0.06439636363636365,-0.0017480511015112166,-0.04039636363636366
76,0.879422393061898,0.8815085809881037,0.023999999999999997,0.06966545454545453,-0.0020861879262057403,-0.04566545454545454
77,0.879422393061898,0.8813111904534426,0.023999999999999997,0.06439636363636363,-0.0018887973915446832,-0.04039636363636363
78,0.879422393061898,0.8829444353146987,0.023999999999999997,0.08722909090909091,-0.003522042252800728,-0.06322909090909092
79,0.879422393061898,0.8817108835957267,0.023999999999999997,0.06439636363636365,-0.0022884905338287354,-0.04039636363636366
80,0.879422393061898,0.8819045282493938,0.023999999999999997,0.06615272727272728,-0.0024821351874958486,-0.042152727272727286
81,0.879422393061898,0.8810580666498704,0.023999999999999997,0.06264,-0.0016356735879724527,-0.03864000000000001
82,0.879422393061898,0.8848954098874873,0.023999999999999997,0.10303636363636362,-0.005473016825589316,-0.07903636363636363
83,0.879422393061898,0.8816844343055378,0.023999999999999997,0.0679090909090909,-0.002262041243639823,-0.04390909090909091
84,0.879422393061898,0.8822490466724743,0.023999999999999997,0.07844727272727273,-0.002826653610576324,-0.05444727272727273
85,0.879422393061898,0.8820467499169437,0.023999999999999997,0.06264,-0.0026243568550456953,-0.03864000000000001
86,0.879422393061898,0.881850334405899,0.023999999999999997,0.06264,-0.002427941344001039,-0.03864000000000001
87,0.879422393061898,0.881396596214988,0.023999999999999997,0.05737090909090909,-0.0019742031530900483,-0.03337090909090909
88,0.879422393061898,0.8824718876318498,0.023999999999999997,0.07142181818181818,-0.0030494945699518494,-0.04742181818181819
89,0.879422393061898,0.8829215874455192,0.023999999999999997,0.07142181818181817,-0.003499194383621229,-0.047421818181818176
90,0.879422393061898,0.8824199548634616,0.023999999999999997,0.06615272727272728,-0.0029975618015636307,-0.042152727272727286
91,0.879422393061898,0.8834472673589533,0.023999999999999997,0.07317818181818182,-0.004024874297055336,-0.04917818181818183
92,0.879422393061898,0.8820751503380863,0.023999999999999997,0.06264,-0.0026527572761883,-0.03864000000000001
93,0.879422393061898,0.8839602060751481,0.023999999999999997,0.09952363636363637,-0.00453781301325018,-0.07552363636363638
94,0.879422393061898,0.8808668982982636,0.023999999999999997,0.060883636363636355,-0.001444505236365634,-0.036883636363636355
95,0.879422393061898,0.8838363877209751,0.023999999999999997,0.07844727272727273,-0.004413994659077103,-0.05444727272727273
96,0.879422393061898,0.8816815661300312,0.023999999999999997,0.07493454545454545,-0.00225917306813328,-0.050934545454545455
97,0.879422393061898,0.882343051108447,0.023999999999999997,0.06615272727272728,-0.002920658046549063,-0.042152727272727286
98,0.879422393061898,0.8838758321241899,0.023999999999999997,0.08547272727272727,-0.004453439062291897,-0.061472727272727276
99,0.879422393061898,0.8817922165177086,0.023999999999999997,0.07669090909090909,-0.0023698234558106046,-0.052690909090909094
100,0.879422393061898,0.8819574211944233,0.023999999999999997,0.07317818181818181,-0.0025350281325253743,-0.049178181818181815
101,0.879422393061898,0.8827328311313283,0.023999999999999997,0.06966545454545454,-0.0033104380694303215,-0.04566545454545455
102,0.879422393061898,0.8832868337631226,0.023999999999999997,0.07317818181818181,-0.003864440701224603,-0.049178181818181815
103,0.879422393061898,0.8817163350365379,0.023999999999999997,0.06615272727272728,-0.002293941974639946,-0.042152727272727286
104,0.879422393061898,0.8822925020347941,0.023999999999999997,0.07493454545454545,-0.0028701089728961904,-0.050934545454545455
105,0.879422393061898,0.8840813082998449,0.023999999999999997,0.09425454545454547,-0.004658915237946926,-0.07025454545454547
106,0.879422393061898,0.8835320089080116,0.023999999999999997,0.08020363636363635,-0.00410961584611369,-0.05620363636363636
107,0.879422393061898,0.8824159067327326,0.023999999999999997,0.07669090909090907,-0.002993513670834669,-0.05269090909090908
108,0.879422393061898,0.8818334539370103,0.023999999999999997,0.06439636363636364,-0.0024110608751123364,-0.04039636363636365
109,0.879422393061898,0.8824880426580256,0.023999999999999997,0.08722909090909091,-0.003065649596127651,-0.06322909090909092
110,0.879422393061898,0.8830632611838254,0.023999999999999997,0.06439636363636364,-0.003640868121927432,-0.04039636363636365
111,0.879422393061898,0.8818450137701902,0.023999999999999997,0.07669090909090907,-0.0024226207082922446,-0.05269090909090908
112,0.879422393061898,0.8814395282485268,0.023999999999999997,0.05737090909090909,-0.0020171351866288267,-0.03337090909090909
113,0.879422393061898,0.8823177529465068,0.023999999999999997,0.07669090909090909,-0.0028953598846088724,-0.052690909090909094
114,0.879422393061898,0.8815088419480758,0.023999999999999997,0.06439636363636365,-0.0020864488861778163,-0.04039636363636366
115,0.879422393061898,0.8822453067519448,0.023999999999999997,0.06439636363636365,-0.0028229136900468355,-0.04039636363636366
116,0.879422393061898,0.8822327049212022,0.023999999999999997,0.06615272727272728,-0.0028103118593042486,-0.042152727272727286
