realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
178,0.875664503335594,0.8708641269291291,0.043463636363636364,0.07083636363636366,0.004800376406464912,-0.02737272727272729
179,0.8757871259823908,0.870374939146668,0.04495151515151516,0.07327575757575758,0.005412186835722865,-0.02832424242424242
180,0.8756576987790716,0.8698853027941,0.04393939393939394,0.07717878787878787,0.00577239598497159,-0.03323939393939394
181,0.8759818947925306,0.8700353974043721,0.04534242424242425,0.06790909090909092,0.005946497388158556,-0.022566666666666672
182,0.8758595430918675,0.8701347634647831,0.04490303030303031,0.07571515151515151,0.005724779627084398,-0.0308121212121212
183,0.8765387114662144,0.8700067213689437,0.0497939393939394,0.06400606060606062,0.006531990097270679,-0.014212121212121225
184,0.8754045463357976,0.8701509215012946,0.04098787878787879,0.07425151515151515,0.005253624834502979,-0.03326363636363636
185,0.8763050439282214,0.8702669348981645,0.04876969696969698,0.07571515151515151,0.00603810903005686,-0.026945454545454536
186,0.8755935331840371,0.8705504290082238,0.04245151515151515,0.07132424242424243,0.005043104175813329,-0.02887272727272728
187,0.8758239318177305,0.8697812988902583,0.0454030303030303,0.0718121212121212,0.006042632927472202,-0.026409090909090903
188,0.8757871632315634,0.8703732594396129,0.0454030303030303,0.07571515151515151,0.005413903791950503,-0.030312121212121214
189,0.876044766043265,0.8706660002771051,0.045427272727272726,0.07034848484848485,0.005378765766159921,-0.02492121212121213
190,0.8755679793338291,0.8700962001326108,0.04446363636363637,0.07181212121212122,0.00547177920121833,-0.027348484848484844
191,0.8753414465474967,0.8701902183920446,0.04098787878787879,0.07376363636363638,0.005151228155452103,-0.03277575757575759
192,0.8760450949399143,0.8700053674103033,0.04736666666666667,0.06888484848484848,0.0060397275296110164,-0.02151818181818181
193,0.8758265780908954,0.8706384196425929,0.043903030303030305,0.08108181818181819,0.005188158448302449,-0.03717878787878788
194,0.8758162352797583,0.8707679179882762,0.042975757575757584,0.06986060606060607,0.00504831729148203,-0.026884848484848484
195,0.8760251373393901,0.8702104765959461,0.046854545454545454,0.06351818181818183,0.005814660743444056,-0.01666363636363638
196,0.8753743378811866,0.8700141120438624,0.041987878787878796,0.07132424242424243,0.005360225837324206,-0.029336363636363633
197,0.875784985259927,0.8704910627218208,0.04591515151515152,0.07278787878787879,0.005293922538106233,-0.02687272727272727
198,0.875258562773364,0.869523391940377,0.0425,0.07327575757575758,0.005735170832987024,-0.030775757575757574
199,0.8768199543757825,0.8706990080650406,0.051318181818181825,0.07327575757575758,0.006120946310741893,-0.021957575757575752
