realisation,F1_2G,F1_RF,F1_tau,B_2G,B_RF,B_tau,dF_2G_RF,dB_2G_RF,dF_2G_tau,dB_2G_tau
22,0.8553843390405904,0.8613997189791058,0.8572170322822293,0.024000000000000004,0.08664545454545454,0.07376363636363638,-0.006015379938515419,-0.06264545454545453,-0.0018326932416389274,-0.04976363636363637
23,0.8553843390405904,0.8601279152978528,0.8567026007810162,0.024000000000000004,0.0749969696969697,0.06937272727272728,-0.004743576257262405,-0.05099696969696969,-0.001318261740425819,-0.04537272727272727
24,0.8553843390405904,0.860999343137109,0.8567063620063599,0.024000000000000004,0.08033939393939395,0.06839696969696969,-0.0056150040965186054,-0.05633939393939394,-0.0013220229657694427,-0.044396969696969685
25,0.8553843390405904,0.8615340374178699,0.8573092155854402,0.024000000000000004,0.0857060606060606,0.08108181818181819,-0.006149698377279522,-0.0617060606060606,-0.0019248765448497407,-0.05708181818181818
26,0.8553843390405904,0.8619070344286681,0.857080652503721,0.024000000000000004,0.08957272727272728,0.0723,-0.006522695388077704,-0.06557272727272727,-0.0016963134631305943,-0.048299999999999996
27,0.8553843390405904,0.8614815824608866,0.8567018577491974,0.024000000000000004,0.08423030303030303,0.0688848484848485,-0.006097243420296161,-0.06023030303030302,-0.0013175187086069684,-0.044884848484848486
28,0.8553843390405904,0.8615470855441023,0.8568411188495374,0.024000000000000004,0.08813333333333334,0.07132424242424242,-0.006162746503511896,-0.06413333333333333,-0.0014567798089469841,-0.04732424242424241
29,0.8553843390405904,0.8606372435742092,0.8568337699780476,0.024000000000000004,0.07887575757575759,0.08108181818181819,-0.0052529045336188185,-0.05487575757575758,-0.0014494309374571968,-0.05708181818181818
30,0.8553843390405904,0.8608172711124518,0.8574312637769249,0.024000000000000004,0.07983939393939395,0.07181212121212122,-0.005432932071861352,-0.05583939393939394,-0.002046924736334499,-0.04781212121212121
31,0.8553843390405904,0.860420039813058,0.8564071853303618,0.024000000000000004,0.07452121212121213,0.06693333333333334,-0.005035700772467622,-0.05052121212121212,-0.0010228462897713397,-0.04293333333333334
32,0.8553843390405904,0.8608466758013825,0.8562420096692187,0.024000000000000004,0.07936363636363637,0.07083636363636366,-0.005462336760792108,-0.055363636363636365,-0.0008576706286282931,-0.04683636363636365
33,0.8553843390405904,0.8613180688987921,0.8569403925688015,0.024000000000000004,0.08618181818181818,0.07132424242424243,-0.005933729858201731,-0.06218181818181817,-0.0015560535282110877,-0.04732424242424242
34,0.8553843390405904,0.8611614121198521,0.8566232033304011,0.024000000000000004,0.08524242424242426,0.07327575757575758,-0.005777073079261674,-0.06124242424242425,-0.0012388642898106816,-0.04927575757575757
35,0.8553843390405904,0.8611702134013625,0.856554280995315,0.024000000000000004,0.0817787878787879,0.07083636363636366,-0.0057858743607720475,-0.05777878787878789,-0.0011699419547246404,-0.04683636363636365
36,0.8553843390405904,0.860377517331515,0.8570454062694038,0.024000000000000004,0.07250909090909091,0.0766909090909091,-0.004993178290924605,-0.048509090909090904,-0.0016610672288134287,-0.052690909090909094
37,0.8553843390405904,0.8608379290023261,0.8567409076161568,0.024000000000000004,0.0812909090909091,0.06888484848484848,-0.0054535899617357275,-0.05729090909090909,-0.0013565685755664303,-0.04488484848484847
38,0.8553843390405904,0.8611246115350863,0.8568480664449403,0.024000000000000004,0.0803030303030303,0.0718121212121212,-0.005740272494495935,-0.0563030303030303,-0.0014637274043498572,-0.047812121212121195
39,0.8553843390405904,0.8608873952346697,0.8567869056460711,0.024000000000000004,0.07987575757575759,0.06986060606060607,-0.005503056194079314,-0.05587575757575758,-0.0014025666054806596,-0.04586060606060606
40,0.8553843390405904,0.8604741527971498,0.8565817941093125,0.024000000000000004,0.0778878787878788,0.07132424242424243,-0.005089813756559369,-0.05388787878787879,-0.001197455068722042,-0.04732424242424242
41,0.8553843390405904,0.8605037394114576,0.8562939579253749,0.024000000000000004,0.0749969696969697,0.06400606060606061,-0.005119400370867222,-0.05099696969696969,-0.0009096188847844688,-0.0400060606060606
42,0.8553843390405904,0.8607865806744435,0.856799012661279,0.024000000000000004,0.07787575757575758,0.0644939393939394,-0.0054022416338530554,-0.05387575757575758,-0.001414673620688589,-0.04049393939393939
43,0.8553843390405904,0.8620167259218641,0.8570314571276022,0.024000000000000004,0.09254848484848485,0.07278787878787879,-0.006632386881273655,-0.06854848484848484,-0.0016471180870117896,-0.04878787878787878
44,0.8553843390405904,0.8613943063042294,0.8567026277270053,0.024000000000000004,0.08473030303030304,0.06644545454545456,-0.0060099672636390045,-0.06073030303030304,-0.0013182886864149257,-0.04244545454545455
45,0.8553843390405904,0.8612278785328563,0.8571522177617243,0.024000000000000004,0.08281515151515151,0.07571515151515151,-0.005843539492265903,-0.0588151515151515,-0.0017678787211339309,-0.051715151515151506
46,0.8553843390405904,0.8606760098504229,0.8563097292151819,0.024000000000000004,0.07594848484848488,0.07522727272727273,-0.005291670809832505,-0.05194848484848487,-0.0009253901745914783,-0.05122727272727272
47,0.8553843390405904,0.8607770162801628,0.8569302543337061,0.024000000000000004,0.07886363636363637,0.0723,-0.005392677239572374,-0.054863636363636364,-0.0015459152931156517,-0.048299999999999996
48,0.8553843390405904,0.8613715892104382,0.8568952724030687,0.024000000000000004,0.0862060606060606,0.07132424242424242,-0.005987250169847802,-0.0622060606060606,-0.0015109333624783172,-0.04732424242424241
49,0.8553843390405904,0.8607955318215977,0.856796036145115,0.024000000000000004,0.07792424242424242,0.06986060606060607,-0.0054111927810073235,-0.053924242424242416,-0.0014116971045246007,-0.04586060606060606
50,0.8553843390405904,0.8609843111214465,0.8568534428448861,0.024000000000000004,0.08133939393939395,0.08108181818181819,-0.005599972080856053,-0.05733939393939394,-0.0014691038042956572,-0.05708181818181818
51,0.8553843390405904,0.8604473655001245,0.8566739778902527,0.024000000000000004,0.0778878787878788,0.0723,-0.005063026459534048,-0.05388787878787879,-0.0012896388496622668,-0.048299999999999996
52,0.8553843390405904,0.861376797640678,0.8575217563098757,0.024000000000000004,0.08277878787878787,0.07717878787878787,-0.005992458600087569,-0.05877878787878786,-0.002137417269285291,-0.05317878787878787
53,0.8553843390405904,0.8613565654765883,0.8565970204806543,0.024000000000000004,0.0822909090909091,0.0723,-0.005972226435997929,-0.05829090909090909,-0.001212681440063923,-0.048299999999999996
54,0.8553843390405904,0.8609339297896472,0.8570842466872072,0.024000000000000004,0.08081515151515152,0.07425151515151517,-0.00554959074905681,-0.05681515151515151,-0.0016999076466167606,-0.05025151515151516
55,0.8553843390405904,0.8610343320050887,0.8568910875448051,0.024000000000000004,0.08083939393939393,0.06546969696969697,-0.005649992964498307,-0.056839393939393926,-0.0015067485042147277,-0.04146969696969696
56,0.8553843390405904,0.8612497184384289,0.857240667242693,0.024000000000000004,0.0822909090909091,0.07278787878787879,-0.005865379397838488,-0.05829090909090909,-0.001856328202102575,-0.04878787878787878
57,0.8553843390405904,0.8614283740627676,0.8573076126997462,0.024000000000000004,0.08421818181818182,0.07473939393939394,-0.006044035022177208,-0.06021818181818181,-0.0019232736591557886,-0.05073939393939393
58,0.8553843390405904,0.8610364046923821,0.8572641220244483,0.024000000000000004,0.08032727272727273,0.07473939393939394,-0.00565206565179166,-0.056327272727272726,-0.001879782983857936,-0.05073939393939393
59,0.8553843390405904,0.8599395893548646,0.8568108783430632,0.024000000000000004,0.06915454545454547,0.07815454545454546,-0.004555250314274173,-0.04515454545454546,-0.001426539302472829,-0.054154545454545455
60,0.8553843390405904,0.861568184415056,0.857149622380912,0.024000000000000004,0.08766969696969698,0.0884,-0.006183845374465591,-0.06366969696969697,-0.001765283340321555,-0.0644
61,0.8553843390405904,0.860998853659862,0.8564973216320672,0.024000000000000004,0.08033939393939395,0.06742121212121212,-0.005614514619271538,-0.05633939393939394,-0.001112982591476741,-0.04342121212121211
62,0.8553843390405904,0.8611481421072921,0.8564869395079052,0.024000000000000004,0.08332727272727272,0.06693333333333334,-0.005763803066701656,-0.059327272727272715,-0.001102600467314807,-0.04293333333333334
63,0.8553843390405904,0.8610985570187493,0.85659703945407,0.024000000000000004,0.08127878787878788,0.06986060606060607,-0.005714217978158853,-0.057278787878787873,-0.0012127004134795394,-0.04586060606060606
64,0.8553843390405904,0.8614078017806228,0.8567294202101667,0.024000000000000004,0.0856939393939394,0.07522727272727273,-0.006023462740032404,-0.0616939393939394,-0.0013450811695763232,-0.05122727272727272
65,0.8553843390405904,0.860917531165906,0.8565573507068839,0.024000000000000004,0.0788878787878788,0.06937272727272728,-0.005533192125315556,-0.05488787878787879,-0.0011730116662934664,-0.04537272727272727
66,0.8553843390405904,0.8617040604719067,0.8573359103951519,0.024000000000000004,0.0876818181818182,0.07571515151515151,-0.006319721431316316,-0.06368181818181819,-0.0019515713545614766,-0.051715151515151506
67,0.8553843390405904,0.8615517746253459,0.8571510536812686,0.024000000000000004,0.08571818181818183,0.07571515151515151,-0.006167435584755521,-0.061718181818181825,-0.0017667146406782352,-0.051715151515151506
68,0.8553843390405904,0.8613463226013719,0.8565241389636977,0.024000000000000004,0.08474242424242426,0.06254242424242425,-0.005961983560781481,-0.06074242424242425,-0.0011397999231073097,-0.03854242424242424
69,0.8553843390405904,0.8611108571869778,0.8573385851425885,0.024000000000000004,0.08081515151515152,0.07571515151515151,-0.0057265181463873605,-0.05681515151515151,-0.001954246101998125,-0.051715151515151506
70,0.8553843390405904,0.8612941992431697,0.8567205514315399,0.024000000000000004,0.08277878787878788,0.07083636363636366,-0.005909860202579331,-0.058778787878787875,-0.0013362123909494983,-0.04683636363636365
71,0.8553843390405904,0.8613346329055688,0.8567329532067018,0.024000000000000004,0.08471818181818183,0.0723,-0.005950293864978362,-0.060718181818181824,-0.0013486141661114281,-0.048299999999999996
72,0.8553843390405904,0.8609883379817637,0.8565742044977441,0.024000000000000004,0.07886363636363637,0.06986060606060607,-0.005603998941173249,-0.054863636363636364,-0.001189865457153716,-0.04586060606060606
73,0.8553843390405904,0.8611467207065235,0.8568171320446165,0.024000000000000004,0.0812909090909091,0.07425151515151515,-0.005762381665933125,-0.05729090909090909,-0.0014327930040261005,-0.050251515151515144
74,0.8553843390405904,0.8611876622063454,0.8574278914894875,0.024000000000000004,0.08424242424242426,0.07083636363636366,-0.005803323165754937,-0.06024242424242425,-0.00204355244889709,-0.04683636363636365
75,0.8553843390405904,0.8609852621892078,0.8568120402202787,0.024000000000000004,0.08229090909090911,0.06644545454545456,-0.005600923148617376,-0.0582909090909091,-0.0014277011796882677,-0.04244545454545455
76,0.8553843390405904,0.8613417178302037,0.8571128411970309,0.024000000000000004,0.08573030303030303,0.08693636363636364,-0.005957378789613332,-0.061730303030303024,-0.0017285021564404923,-0.06293636363636364
77,0.8553843390405904,0.8608338943291678,0.8570161861467136,0.024000000000000004,0.07983939393939395,0.0766909090909091,-0.005449555288577379,-0.05583939393939394,-0.0016318471061231854,-0.052690909090909094
78,0.8553843390405904,0.8611398303808875,0.8565087730457543,0.024000000000000004,0.08080303030303031,0.06351818181818183,-0.00575549134029707,-0.0568030303030303,-0.0011244340051639323,-0.03951818181818183
79,0.8553843390405904,0.8604991692473793,0.8564013682076681,0.024000000000000004,0.07547272727272727,0.07181212121212122,-0.005114830206788934,-0.05147272727272727,-0.0010170291670776876,-0.04781212121212121
80,0.8553843390405904,0.8609856200476796,0.8568714570855098,0.024000000000000004,0.0793878787878788,0.07278787878787879,-0.005601281007089232,-0.05538787878787879,-0.001487118044919411,-0.04878787878787878
81,0.8553843390405904,0.860057050304312,0.8568515592641,0.024000000000000004,0.07008181818181818,0.07181212121212122,-0.004672711263721596,-0.04608181818181817,-0.0014672202235095355,-0.04781212121212121
82,0.8553843390405904,0.8605003868209904,0.8572504453640996,0.024000000000000004,0.07497272727272727,0.08254545454545455,-0.005116047780399979,-0.05097272727272727,-0.0018661063235091424,-0.05854545454545454
83,0.8553843390405904,0.8607910444205461,0.8569544450873616,0.024000000000000004,0.07887575757575759,0.0723,-0.00540670537995569,-0.05487575757575758,-0.0015701060467712136,-0.048299999999999996
84,0.8553843390405904,0.8614977788937442,0.8569654477065376,0.024000000000000004,0.08280303030303031,0.07913030303030302,-0.006113439853153824,-0.0588030303030303,-0.001581108665947184,-0.055130303030303016
85,0.8553843390405904,0.860566855705668,0.8567795675897983,0.024000000000000004,0.07398484848484849,0.0762030303030303,-0.00518251666507763,-0.04998484848484848,-0.0013952285492079275,-0.05220303030303029
86,0.8553843390405904,0.8611624536440297,0.8571496049764095,0.024000000000000004,0.0817909090909091,0.08108181818181819,-0.005778114603439244,-0.05779090909090909,-0.0017652659358190492,-0.05708181818181818
87,0.8553843390405904,0.8604889636904914,0.8566454291400855,0.024000000000000004,0.0773878787878788,0.07278787878787879,-0.005104624649901024,-0.05338787878787879,-0.0012610900994950436,-0.04878787878787878
88,0.8553843390405904,0.8606100360491784,0.8568725840982961,0.024000000000000004,0.07496060606060607,0.07376363636363638,-0.005225697008587993,-0.05096060606060607,-0.0014882450577057282,-0.04976363636363637
89,0.8553843390405904,0.8616109378472936,0.8568710680552135,0.024000000000000004,0.08520606060606062,0.06937272727272728,-0.006226598806703176,-0.06120606060606061,-0.0014867290146231005,-0.04537272727272727
90,0.8553843390405904,0.8604767228524774,0.8563654257130083,0.024000000000000004,0.0773878787878788,0.07132424242424244,-0.005092383811887036,-0.05338787878787879,-0.000981086672417919,-0.047324242424242435
91,0.8553843390405904,0.8607877712572773,0.856763465005028,0.024000000000000004,0.0784,0.07034848484848485,-0.005403432216686932,-0.05439999999999999,-0.0013791259644375664,-0.04634848484848485
92,0.8553843390405904,0.8612273766440091,0.856960433286537,0.024000000000000004,0.08324242424242424,0.07473939393939392,-0.005843037603418644,-0.059242424242424235,-0.0015760942459466243,-0.05073939393939392
93,0.8553843390405904,0.8611856708391353,0.8566041089335817,0.024000000000000004,0.08373030303030303,0.0688848484848485,-0.0058013317985449175,-0.05973030303030302,-0.0012197698929913292,-0.044884848484848486
94,0.8553843390405904,0.8604062348896147,0.8567456611339486,0.024000000000000004,0.07688787878787878,0.06303030303030303,-0.005021895849024238,-0.052887878787878775,-0.0013613220933581527,-0.039030303030303026
95,0.8553843390405904,0.8610056248109881,0.8564658818569187,0.024000000000000004,0.08081515151515152,0.07181212121212122,-0.005621285770397666,-0.05681515151515151,-0.0010815428163283292,-0.04781212121212121
96,0.8553843390405904,0.8612081014189847,0.8571238172850038,0.024000000000000004,0.08424242424242424,0.07522727272727274,-0.005823762378394326,-0.060242424242424236,-0.0017394782444133394,-0.05122727272727273
97,0.8553843390405904,0.8606246988739719,0.8569443316105995,0.024000000000000004,0.0778878787878788,0.08108181818181819,-0.005240359833381447,-0.05388787878787879,-0.00155999257000905,-0.05708181818181818
98,0.8553843390405904,0.8609117077344673,0.8571251492125549,0.024000000000000004,0.08032727272727273,0.07913030303030302,-0.005527368693876933,-0.056327272727272726,-0.0017408101719644797,-0.055130303030303016
99,0.8553843390405904,0.861228960267143,0.8566999932691827,0.024000000000000004,0.0832909090909091,0.07230000000000002,-0.005844621226552604,-0.05929090909090909,-0.0013156542285922557,-0.04830000000000001
100,0.8553843390405904,0.8606867232065594,0.8563572699264957,0.024000000000000004,0.0764,0.06595757575757576,-0.005302384165968954,-0.05239999999999999,-0.0009729308859053321,-0.04195757575757575
101,0.8553843390405904,0.8612491526226689,0.8570892290274225,0.024000000000000004,0.08574242424242424,0.0762030303030303,-0.005864813582078465,-0.06174242424242424,-0.0017048899868320477,-0.05220303030303029
102,0.8553843390405904,0.8611144226030572,0.8569242413792847,0.024000000000000004,0.08375454545454546,0.07522727272727273,-0.005730083562466737,-0.05975454545454545,-0.0015399023386942767,-0.05122727272727272
103,0.8553843390405904,0.8605769766716939,0.8567992875036861,0.024000000000000004,0.0769,0.07327575757575758,-0.005192637631103447,-0.05289999999999999,-0.0014149484630956444,-0.04927575757575757
104,0.8553843390405904,0.8608386672613257,0.8572986216226651,0.024000000000000004,0.0773878787878788,0.07230000000000002,-0.005454328220735327,-0.05338787878787879,-0.0019142825820747111,-0.04830000000000001
105,0.8553843390405904,0.8603878718415247,0.8569062950664154,0.024000000000000004,0.07644848484848485,0.07083636363636364,-0.005003532800934241,-0.05244848484848484,-0.0015219560258249443,-0.046836363636363634
106,0.8553843390405904,0.8611988957157598,0.857269416316659,0.024000000000000004,0.0822787878787879,0.07327575757575758,-0.005814556675169391,-0.05827878787878789,-0.0018850772760685697,-0.04927575757575757
107,0.8553843390405904,0.8614630656288641,0.8567637743539689,0.024000000000000004,0.08721818181818182,0.07327575757575758,-0.006078726588273686,-0.06321818181818181,-0.0013794353133784742,-0.04927575757575757
108,0.8553843390405904,0.860715104690481,0.8567032742647387,0.024000000000000004,0.07447272727272729,0.06644545454545456,-0.005330765649890545,-0.05047272727272728,-0.0013189352241482766,-0.04244545454545455
109,0.8553843390405904,0.860834967963145,0.8569024162310263,0.024000000000000004,0.08276666666666667,0.07473939393939394,-0.005450628922554546,-0.05876666666666666,-0.0015180771904358403,-0.05073939393939393
110,0.8553843390405904,0.8612042587370584,0.8571084514594141,0.024000000000000004,0.08276666666666666,0.0766909090909091,-0.005819919696468001,-0.05876666666666665,-0.0017241124188236423,-0.052690909090909094
111,0.8553843390405904,0.860450919608272,0.8564771212464704,0.024000000000000004,0.07496060606060606,0.07278787878787879,-0.005066580567681611,-0.05096060606060605,-0.0010927822058799386,-0.04878787878787878
112,0.8553843390405904,0.861443508322817,0.8568812545630577,0.024000000000000004,0.08570606060606062,0.07522727272727274,-0.006059169282226606,-0.06170606060606061,-0.0014969155224673347,-0.05122727272727273
113,0.8553843390405904,0.8611486026404138,0.8571318253852894,0.024000000000000004,0.08133939393939395,0.06937272727272728,-0.005764263599823405,-0.05733939393939394,-0.0017474863446990119,-0.04537272727272727
114,0.8553843390405904,0.860794675723464,0.8562774367092155,0.024000000000000004,0.08082727272727273,0.06400606060606061,-0.005410336682873607,-0.056827272727272726,-0.0008930976686251091,-0.0400060606060606
115,0.8553843390405904,0.8611578011487803,0.8571364913748551,0.024000000000000004,0.07888787878787881,0.06693333333333334,-0.005773462108189853,-0.054887878787878805,-0.0017521523342647338,-0.04293333333333334
116,0.8553843390405904,0.8612928352219119,0.8564968270825934,0.024000000000000004,0.0872060606060606,0.0649818181818182,-0.005908496181321499,-0.0632060606060606,-0.0011124880420030347,-0.04098181818181819
117,0.8553843390405904,0.8600374453975222,0.8571860410917755,0.024000000000000004,0.0729969696969697,0.07376363636363638,-0.004653106356931835,-0.04899696969696969,-0.0018017020511851278,-0.04976363636363637
118,0.8553843390405904,0.860983370834751,0.8560143552495175,0.024000000000000004,0.0817787878787879,0.06742121212121213,-0.005599031794160547,-0.05777878787878789,-0.0006300162089271089,-0.043421212121212124
119,0.8553843390405904,0.8605946266615621,0.8567855244401614,0.024000000000000004,0.07742424242424242,0.07473939393939395,-0.005210287620971643,-0.053424242424242416,-0.0014011853995710144,-0.050739393939393945
120,0.8553843390405904,0.8606045399181836,0.8566913608978517,0.024000000000000004,0.07692424242424242,0.06644545454545456,-0.0052202008775932285,-0.052924242424242415,-0.0013070218572612813,-0.04244545454545455
121,0.8553843390405904,0.8616023425134628,0.8571835687526597,0.024000000000000004,0.0891090909090909,0.06449393939393941,-0.00621800347287238,-0.0651090909090909,-0.0017992297120692502,-0.0404939393939394
122,0.8553843390405904,0.8610685575381841,0.8567466726645888,0.024000000000000004,0.08180303030303032,0.07181212121212122,-0.005684218497593707,-0.057803030303030314,-0.0013623336239984019,-0.04781212121212121
123,0.8553843390405904,0.8605420144165383,0.8565625538221477,0.024000000000000004,0.07791212121212122,0.0644939393939394,-0.005157675375947912,-0.05391212121212122,-0.0011782147815573296,-0.04049393939393939
124,0.8553843390405904,0.8604169613962747,0.8564170518582847,0.024000000000000004,0.07547272727272727,0.06937272727272728,-0.005032622355684246,-0.05147272727272727,-0.0010327128176942368,-0.04537272727272727
125,0.8553843390405904,0.8613347511354068,0.8572928862466417,0.024000000000000004,0.08276666666666667,0.0723,-0.005950412094816393,-0.05876666666666666,-0.0019085472060512698,-0.048299999999999996
126,0.8553843390405904,0.8609831228479298,0.8565325280109591,0.024000000000000004,0.0784,0.0718121212121212,-0.005598783807339358,-0.05439999999999999,-0.0011481889703687242,-0.047812121212121195
127,0.8553843390405904,0.8613388729723164,0.8569287519229732,0.024000000000000004,0.08473030303030304,0.07815454545454546,-0.005954533931725958,-0.06073030303030304,-0.0015444128823828285,-0.054154545454545455
128,0.8553843390405904,0.8616377008337512,0.8570444208634599,0.024000000000000004,0.08766969696969698,0.07522727272727274,-0.006253361793160828,-0.06366969696969697,-0.0016600818228694747,-0.05122727272727273
129,0.8553843390405904,0.8604809713548501,0.8568917042316107,0.024000000000000004,0.0744969696969697,0.06644545454545456,-0.005096632314259719,-0.05049696969696969,-0.001507365191020238,-0.04244545454545455
130,0.8553843390405904,0.861510104473582,0.8568479975232693,0.024000000000000004,0.0900969696969697,0.06888484848484848,-0.006125765432991592,-0.0660969696969697,-0.0014636584826789312,-0.04488484848484847
131,0.8553843390405904,0.8612101459823638,0.8565254162389281,0.024000000000000004,0.07935151515151516,0.07571515151515151,-0.0058258069417733704,-0.05535151515151515,-0.00114107719833767,-0.051715151515151506
132,0.8553843390405904,0.8610245383576726,0.8569149065303452,0.024000000000000004,0.07888787878787881,0.07473939393939394,-0.005640199317082151,-0.054887878787878805,-0.001530567489754775,-0.05073939393939393
133,0.8553843390405904,0.8614850841181032,0.8569831324848753,0.024000000000000004,0.08765757575757577,0.07766666666666666,-0.0061007450775127925,-0.06365757575757576,-0.0015987934442849294,-0.053666666666666654
134,0.8553843390405904,0.8602990435075474,0.8568761431294792,0.024000000000000004,0.07448484848484847,0.07327575757575758,-0.004914704466956965,-0.050484848484848466,-0.0014918040888888262,-0.04927575757575757
135,0.8553843390405904,0.8615833351828829,0.8565410941701405,0.024000000000000004,0.08714545454545454,0.06546969696969697,-0.006198996142292468,-0.06314545454545453,-0.0011567551295500467,-0.04146969696969696
136,0.8553843390405904,0.8612388278343208,0.8570608335519478,0.024000000000000004,0.08230303030303031,0.06693333333333334,-0.005854488793730406,-0.0583030303030303,-0.0016764945113574292,-0.04293333333333334
137,0.8553843390405904,0.8613922045266031,0.8565876071636777,0.024000000000000004,0.08085151515151516,0.07522727272727274,-0.006007865486012731,-0.05685151515151515,-0.0012032681230872422,-0.05122727272727273
138,0.8553843390405904,0.8609317946457439,0.8569643244855704,0.024000000000000004,0.08133939393939395,0.07327575757575758,-0.005547455605153462,-0.05733939393939394,-0.0015799854449799478,-0.04927575757575757
139,0.8553843390405904,0.8610470829979137,0.8563437374063806,0.024000000000000004,0.07836363636363637,0.07376363636363638,-0.005662743957323246,-0.054363636363636364,-0.0009593983657901761,-0.04976363636363637
140,0.8553843390405904,0.8611369646865787,0.8569521393938445,0.024000000000000004,0.08325454545454546,0.07913030303030302,-0.00575262564598833,-0.05925454545454545,-0.0015678003532541007,-0.055130303030303016
141,0.8553843390405904,0.8613198754270073,0.8567861312519522,0.024000000000000004,0.08521818181818183,0.06644545454545456,-0.005935536386416862,-0.061218181818181824,-0.0014017922113618297,-0.04244545454545455
142,0.8553843390405904,0.8606090375856009,0.8567421248915633,0.024000000000000004,0.07742424242424242,0.07034848484848484,-0.005224698545010509,-0.053424242424242416,-0.0013577858509729035,-0.04634848484848483
