rate,frame,ri,rj,cw_i,cw_j,dcw,f1_i,f1_j,df1
0.01,132,1,2,246,246,0,0.96,0.96,0.0
0.01,363,1,2,221,221,0,1.0,1.0,0.0
0.01,499,1,2,203,203,0,1.0,1.0,0.0
0.01,1163,1,2,246,246,0,0.7027027027027026,0.7027027027027026,0.0
0.01,1188,1,2,226,226,0,0.7777777777777777,0.7777777777777777,0.0
0.01,1326,1,2,228,228,0,0.8865979381443299,0.8865979381443299,0.0
0.01,1407,1,2,212,212,0,0.9387755102040816,0.9278350515463918,0.010940458657689778
0.01,1415,1,2,227,227,0,0.9108910891089108,0.92,-0.009108910891089228
0.01,469,1,3,213,213,0,1.0,1.0,0.0
0.01,977,1,3,250,250,0,0.7142857142857143,0.7000000000000001,0.014285714285714235
0.01,999,1,3,211,211,0,0.7999999999999999,0.8292682926829269,-0.029268292682926966
0.01,1162,1,3,221,221,0,0.8205128205128205,0.8205128205128205,0.0
0.01,1375,1,3,222,222,0,0.8297872340425532,0.8297872340425532,0.0
0.01,1377,1,3,202,202,0,0.865979381443299,0.8775510204081632,-0.01157163896486424
0.01,1614,1,3,246,246,0,0.9090909090909092,0.8918918918918919,0.017199017199017286
0.01,1663,1,3,230,230,0,0.9315068493150684,0.96,-0.028493150684931523
0.01,1752,1,3,261,261,0,0.9295774647887324,0.9428571428571428,-0.013279678068410461
0.01,1882,1,3,256,256,0,0.96,0.9333333333333332,0.026666666666666727
0.01,93,2,3,240,240,0,0.8750000000000001,0.8979591836734693,-0.022959183673469163
0.01,123,2,3,223,223,0,0.9387755102040816,0.9387755102040816,0.0
0.01,566,2,3,240,240,0,1.0,1.0,0.0
0.01,737,2,3,245,245,0,0.9,0.9,0.0
0.01,888,2,3,192,192,0,0.8085106382978724,0.8,0.008510638297872353
0.01,898,2,3,219,219,0,0.7234042553191489,0.7234042553191489,0.0
0.01,907,2,3,206,206,0,0.8260869565217391,0.8260869565217391,0.0
0.01,938,2,3,227,227,0,0.8372093023255814,0.8372093023255814,0.0
0.01,1098,2,3,185,185,0,0.7894736842105262,0.7894736842105262,0.0
0.01,1118,2,3,150,150,0,0.7777777777777778,0.7777777777777778,0.0
0.01,1230,2,3,227,227,0,0.7894736842105262,0.7567567567567567,0.03271692745376953
0.01,1580,2,3,272,272,0,0.8863636363636364,0.8863636363636364,0.0
0.01,1762,2,3,266,266,0,0.9444444444444444,0.9444444444444444,0.0
0.05,34,0,1,1224,1224,0,0.9444444444444444,0.9142857142857144,0.03015873015873005
0.05,57,0,1,1277,1277,0,0.925925925925926,0.9454545454545454,-0.019528619528619395
0.05,201,0,1,1156,1156,0,0.9189189189189187,0.9189189189189187,0.0
0.05,995,0,1,1179,1179,0,0.7179487179487181,0.7804878048780487,-0.06253908692933063
0.05,1145,0,1,1252,1252,0,0.7027027027027027,0.7272727272727274,-0.024570024570024662
0.05,1366,0,1,1105,1105,0,0.8541666666666666,0.8,0.054166666666666585
0.05,1515,0,1,1131,1131,0,0.9148936170212766,0.9473684210526316,-0.03247480403135505
0.05,1541,0,1,1136,1136,0,0.9230769230769232,0.924731182795699,-0.0016542597187757524
0.05,1826,0,1,1099,1099,0,0.9444444444444444,0.9444444444444444,0.0
0.05,123,0,2,1197,1197,0,0.9387755102040816,0.9387755102040816,0.0
0.05,367,0,2,1119,1119,0,1.0,1.0,0.0
0.05,1485,0,2,1305,1305,0,0.875,0.9,-0.025000000000000022
0.05,1794,0,2,1205,1205,0,0.8732394366197184,0.8985507246376812,-0.025311288017962785
0.05,1909,0,2,1251,1251,0,0.9230769230769232,0.8717948717948718,0.05128205128205143
0.05,1952,0,2,1136,1136,0,0.935064935064935,0.935064935064935,0.0
0.05,64,0,3,1067,1067,0,0.962962962962963,0.9433962264150944,0.01956673654786867
0.05,176,0,3,1075,1075,0,0.9545454545454544,1.0,-0.045454545454545636
0.05,214,0,3,1205,1205,0,0.9,0.9,0.0
0.05,369,0,3,1092,1092,0,0.96,0.96,0.0
0.05,907,0,3,1224,1224,0,0.8510638297872342,0.7727272727272727,0.07833655705996145
0.05,922,0,3,1177,1177,0,0.6666666666666667,0.8085106382978723,-0.14184397163120555
0.05,1494,0,3,1288,1288,0,0.8775510204081631,0.9166666666666666,-0.0391156462585035
0.05,1718,0,3,1296,1296,0,0.9295774647887324,0.9014084507042254,0.028169014084507005
0.05,412,1,2,1121,1121,0,1.0,1.0,0.0
0.05,434,1,2,1272,1272,0,1.0,1.0,0.0
0.05,514,1,2,1071,1071,0,1.0,1.0,0.0
0.05,757,1,2,1370,1370,0,0.8181818181818181,0.8181818181818181,0.0
0.05,1168,1,2,1208,1208,0,0.7567567567567567,0.7368421052631577,0.019914651493598945
0.05,1182,1,2,1205,1205,0,0.8421052631578948,0.7368421052631577,0.10526315789473706
0.05,1750,1,2,1086,1086,0,0.9411764705882354,0.927536231884058,0.01364023870417741
0.05,1929,1,2,1183,1183,0,0.891566265060241,0.902439024390244,-0.01087275933000309
0.05,742,1,3,1186,1186,0,0.9,0.9,0.0
0.05,1122,1,3,1126,1126,0,0.7567567567567567,0.7567567567567567,0.0
0.05,1162,1,3,1152,1152,0,0.8421052631578948,0.7567567567567567,0.08534850640113811
0.05,1553,1,3,1218,1218,0,0.9032258064516128,0.9148936170212766,-0.011667810569663817
0.05,187,2,3,1219,1219,0,0.8571428571428571,0.8292682926829269,0.027874564459930196
0.05,473,2,3,1177,1177,0,0.9333333333333332,0.9333333333333332,0.0
0.05,667,2,3,1190,1190,0,0.9523809523809524,0.9047619047619048,0.04761904761904767
0.05,726,2,3,1325,1325,0,0.9523809523809524,0.9523809523809524,0.0
0.05,815,2,3,1274,1274,0,0.8510638297872339,0.8085106382978723,0.04255319148936165
0.05,978,2,3,991,991,0,0.6976744186046512,0.744186046511628,-0.04651162790697683
0.05,1528,2,3,1232,1232,0,0.9361702127659574,0.9361702127659574,0.0
0.05,1862,2,3,1250,1250,0,0.9315068493150684,0.9444444444444444,-0.012937595129375978
0.1,33,0,1,2453,2453,0,0.9411764705882352,0.9411764705882352,0.0
0.1,113,0,1,2384,2384,0,0.925925925925926,0.9454545454545454,-0.019528619528619395
0.1,1484,0,1,2342,2342,0,0.8958333333333333,0.9166666666666666,-0.02083333333333337
0.1,1301,0,2,2319,2319,0,0.8541666666666666,0.8297872340425532,0.024379432624113462
0.1,1434,0,2,2337,2337,0,0.8932038834951457,0.9019607843137256,-0.008756900818579938
0.1,1485,0,2,2333,2333,0,0.8627450980392157,0.8541666666666667,0.008578431372548989
0.1,1572,0,2,2390,2390,0,0.8666666666666667,0.8988764044943819,-0.03220973782771519
0.1,266,0,3,2497,2497,0,0.8571428571428571,0.8571428571428571,0.0
0.1,379,0,3,2447,2447,0,0.96,0.96,0.0
0.1,532,0,3,2319,2319,0,1.0,1.0,0.0
0.1,1036,0,3,2333,2333,0,0.6818181818181819,0.8181818181818182,-0.13636363636363635
0.1,1743,0,3,2299,2299,0,0.923076923076923,0.9117647058823528,0.011312217194570207
0.1,4,1,2,2233,2233,0,0.9565217391304348,0.9565217391304348,0.0
0.1,187,1,2,2291,2291,0,0.8837209302325583,0.8837209302325583,0.0
0.1,1235,1,2,2081,2081,0,0.7777777777777777,0.7872340425531915,-0.009456264775413836
0.1,1532,1,2,2190,2190,0,0.9130434782608696,0.8421052631578948,0.07093821510297482
0.1,1720,1,2,2342,2342,0,0.8888888888888888,0.8857142857142858,0.0031746031746030523
0.1,513,1,3,2440,2440,0,1.0,1.0,0.0
0.1,899,1,3,2300,2300,0,0.6808510638297872,0.6511627906976745,0.029688273132112752
0.1,1602,1,3,2216,2216,0,0.8641975308641976,0.8536585365853658,0.01053899427883176
0.1,1780,1,3,2342,2342,0,0.8484848484848485,0.8656716417910447,-0.017186793306196213
0.1,309,2,3,2376,2376,0,1.0,1.0,0.0
0.1,411,2,3,2350,2350,0,1.0,1.0,0.0
0.1,545,2,3,2352,2352,0,1.0,1.0,0.0
0.1,793,2,3,2185,2185,0,0.8947368421052632,0.7906976744186047,0.10403916768665844
0.1,1062,2,3,2274,2274,0,0.5853658536585366,0.6666666666666666,-0.08130081300813008
0.1,1519,2,3,2390,2390,0,0.8695652173913043,0.9230769230769232,-0.053511705685618915
0.1,1690,2,3,2455,2455,0,0.9393939393939394,0.9393939393939394,0.0
0.25,509,0,2,5190,5190,0,0.923076923076923,0.923076923076923,0.0
0.25,1754,0,2,5327,5327,0,0.8857142857142858,0.8732394366197183,0.01247484909456753
0.25,1872,0,2,5265,5265,0,0.9066666666666668,0.8888888888888888,0.017777777777778003
0.25,543,0,3,5370,5370,0,0.8333333333333334,0.923076923076923,-0.08974358974358965
0.25,1469,0,3,5712,5712,0,0.8484848484848485,0.8910891089108911,-0.042604260426042595
0.25,1620,0,3,5270,5270,0,0.8947368421052632,0.8433734939759038,0.05136334812935939
0.25,487,1,2,5490,5490,0,1.0,1.0,0.0
0.25,903,1,3,5148,5148,0,0.5853658536585366,0.6818181818181819,-0.09645232815964533
0.25,1136,1,3,5190,5190,0,0.625,0.6857142857142857,-0.06071428571428572
0.25,1464,1,3,5452,5452,0,0.88,0.8910891089108911,-0.011089108910891099
0.25,309,2,3,5413,5413,0,0.962962962962963,0.9655172413793104,-0.0025542784163473664
0.25,855,2,3,5147,5147,0,0.7407407407407408,0.7755102040816326,-0.034769463340891815
0.5,313,0,1,9132,9132,0,0.962962962962963,0.9285714285714286,0.03439153439153442
0.5,337,0,1,9112,9112,0,0.96,1.0,-0.040000000000000036
0.5,436,0,1,9237,9237,0,0.875,0.9333333333333332,-0.05833333333333324
0.5,650,0,1,9284,9284,0,0.8979591836734695,0.8979591836734695,0.0
0.5,1339,0,1,9286,9286,0,0.7391304347826089,0.7291666666666667,0.009963768115942129
0.5,1911,0,1,9245,9245,0,0.9230769230769232,0.875,0.04807692307692324
0.5,881,0,2,9258,9258,0,0.6046511627906976,0.619047619047619,-0.01439645625692132
0.5,924,0,2,9247,9247,0,0.5217391304347826,0.4878048780487804,0.03393425238600217
0.5,1171,0,2,9123,9123,0,0.7272727272727274,0.8292682926829269,-0.1019955654101995
0.5,1666,0,2,9176,9176,0,0.9428571428571428,0.9315068493150684,0.011350293542074397
0.5,1705,0,2,9291,9291,0,0.8333333333333334,0.8333333333333334,0.0
0.5,1918,0,2,9112,9112,0,0.902439024390244,0.8860759493670887,0.01636307502315537
0.5,207,0,3,9220,9220,0,0.8947368421052632,0.8717948717948718,0.022941970310391357
0.5,290,0,3,9303,9303,0,1.0,0.9285714285714286,0.0714285714285714
0.5,1414,0,3,9261,9261,0,0.78,0.8297872340425532,-0.04978723404255314
0.5,872,1,2,9085,9085,0,0.7000000000000001,0.7317073170731708,-0.03170731707317076
0.5,1090,1,2,9196,9196,0,0.7317073170731708,0.6976744186046512,0.034032898468519646
0.5,1566,1,2,9209,9209,0,0.8222222222222223,0.8571428571428571,-0.0349206349206348
0.5,1582,1,2,9173,9173,0,0.8235294117647058,0.8470588235294119,-0.02352941176470602
0.5,148,1,3,9352,9352,0,0.8260869565217392,0.8085106382978723,0.01757631822386696
0.5,986,1,3,9303,9303,0,0.45,0.4102564102564102,0.039743589743589824
0.5,1186,1,3,9266,9266,0,0.7027027027027027,0.6486486486486486,0.05405405405405417
0.5,1214,1,3,9209,9209,0,0.7692307692307692,0.6842105263157895,0.08502024291497967
0.5,1595,1,3,9275,9275,0,0.8915662650602411,0.8915662650602411,0.0
0.5,1679,1,3,9281,9281,0,0.7948717948717949,0.7948717948717949,0.0
0.5,158,2,3,9133,9133,0,0.8695652173913043,0.888888888888889,-0.019323671497584627
0.75,0,0,1,11578,11578,0,0.8571428571428572,0.8571428571428572,0.0
0.75,542,0,1,11638,11638,0,0.8333333333333334,0.7692307692307692,0.06410256410256421
0.75,544,0,1,11635,11635,0,0.7692307692307692,0.7692307692307692,0.0
0.75,671,0,1,11600,11600,0,0.787878787878788,0.8125000000000001,-0.024621212121212155
0.75,745,0,1,11618,11618,0,0.64,0.64,0.0
0.75,911,0,1,11601,11601,0,0.6,0.5405405405405406,0.05945945945945941
0.75,1021,0,1,11652,11652,0,0.4117647058823529,0.4242424242424242,-0.012477718360071277
0.75,1049,0,1,11674,11674,0,0.6,0.5128205128205128,0.0871794871794872
0.75,1406,0,1,11659,11659,0,0.8631578947368421,0.8631578947368421,0.0
0.75,1689,0,1,11593,11593,0,0.8985507246376812,0.8985507246376812,0.0
0.75,1769,0,1,11640,11640,0,0.8169014084507042,0.8571428571428571,-0.04024144869215285
0.75,1813,0,1,11640,11640,0,0.8493150684931507,0.8493150684931507,0.0
0.75,1908,0,1,11650,11650,0,0.8571428571428571,0.8354430379746834,0.02169981916817365
0.75,1939,0,1,11683,11683,0,0.8205128205128205,0.810126582278481,0.010386238234339484
0.75,241,0,2,11603,11603,0,0.9333333333333332,0.896551724137931,0.03678160919540219
0.75,511,0,2,11648,11648,0,0.8333333333333334,0.7142857142857143,0.11904761904761907
0.75,1557,0,2,11693,11693,0,0.851063829787234,0.8297872340425533,0.02127659574468077
0.75,393,0,3,11577,11577,0,0.8,0.846153846153846,-0.04615384615384599
0.75,424,0,3,11564,11564,0,0.875,0.875,0.0
0.75,908,0,3,11574,11574,0,0.5454545454545454,0.5454545454545454,0.0
0.75,970,0,3,11672,11672,0,0.4571428571428572,0.4242424242424242,0.032900432900432985
0.75,1604,0,3,11587,11587,0,0.8470588235294118,0.8571428571428572,-0.010084033613445453
0.75,1871,0,3,11597,11597,0,0.8266666666666665,0.8,0.026666666666666505
0.75,1872,0,3,11697,11697,0,0.8767123287671232,0.8767123287671232,0.0
0.75,186,1,2,11662,11662,0,0.9523809523809524,0.9090909090909092,0.04329004329004327
0.75,286,1,2,11650,11650,0,0.9090909090909092,0.8695652173913043,0.03952569169960485
0.75,610,1,2,11607,11607,0,0.6486486486486487,0.6486486486486487,0.0
0.75,766,1,2,11646,11646,0,0.5714285714285714,0.5714285714285714,0.0
0.75,1199,1,2,11664,11664,0,0.6111111111111112,0.6111111111111112,0.0
0.75,1473,1,2,11656,11656,0,0.8118811881188118,0.8118811881188118,0.0
0.75,1478,1,2,11654,11654,0,0.7878787878787878,0.7878787878787878,0.0
0.75,1751,1,2,11675,11675,0,0.8000000000000002,0.8055555555555556,-0.005555555555555425
0.75,1805,1,2,11594,11594,0,0.8493150684931507,0.8732394366197184,-0.02392436812656762
0.75,1825,1,2,11651,11651,0,0.9189189189189187,0.8918918918918919,0.027027027027026862
0.75,60,1,3,11652,11652,0,0.9056603773584904,0.923076923076923,-0.017416545718432652
0.75,102,1,3,11643,11643,0,0.8085106382978724,0.8163265306122449,-0.007815892314372519
0.75,121,1,3,11585,11585,0,0.9130434782608696,0.9130434782608696,0.0
0.75,955,1,3,11629,11629,0,0.4736842105263157,0.4736842105263157,0.0
0.75,1126,1,3,11625,11625,0,0.5945945945945946,0.6190476190476191,-0.02445302445302444
0.75,177,2,3,11606,11606,0,0.9047619047619048,0.9777777777777776,-0.07301587301587287
0.75,504,2,3,11590,11590,0,0.7692307692307692,0.7692307692307692,0.0
0.75,588,2,3,11672,11672,0,0.923076923076923,0.923076923076923,0.0
0.75,892,2,3,11643,11643,0,0.5454545454545455,0.5454545454545455,0.0
0.75,1036,2,3,11599,11599,0,0.45,0.5365853658536586,-0.08658536585365856
0.75,1052,2,3,11656,11656,0,0.5128205128205129,0.4878048780487805,0.02501563477173241
0.75,1165,2,3,11705,11705,0,0.6111111111111112,0.6666666666666665,-0.05555555555555536
0.75,1231,2,3,11594,11594,0,0.5714285714285715,0.5405405405405405,0.03088803088803105
0.75,1300,2,3,11728,11728,0,0.7872340425531915,0.7499999999999999,0.037234042553191626
0.75,1321,2,3,11665,11665,0,0.7755102040816326,0.7755102040816326,0.0
0.75,1541,2,3,11605,11605,0,0.7555555555555555,0.7777777777777778,-0.022222222222222254
0.75,1551,2,3,11651,11651,0,0.8602150537634409,0.851063829787234,0.009151223976206824
0.9,83,0,1,12380,12380,0,0.7450980392156864,0.7450980392156864,0.0
0.9,214,0,1,12391,12391,0,0.9,0.8717948717948718,0.028205128205128216
0.9,215,0,1,12383,12383,0,0.923076923076923,0.923076923076923,0.0
0.9,527,0,1,12405,12405,0,0.9090909090909092,0.9090909090909092,0.0
0.9,572,0,1,12366,12366,0,0.923076923076923,0.923076923076923,0.0
0.9,707,0,1,12400,12400,0,0.8387096774193549,0.8387096774193549,0.0
0.9,770,0,1,12389,12389,0,0.5925925925925926,0.5925925925925926,0.0
0.9,883,0,1,12410,12410,0,0.6363636363636365,0.6363636363636365,0.0
0.9,984,0,1,12376,12376,0,0.4210526315789474,0.4210526315789474,0.0
0.9,1268,0,1,12371,12371,0,0.6881720430107526,0.6881720430107526,0.0
0.9,1287,0,1,12383,12383,0,0.7173913043478259,0.7173913043478259,0.0
0.9,1301,0,1,12403,12403,0,0.7157894736842104,0.7157894736842104,0.0
0.9,1312,0,1,12414,12414,0,0.7474747474747474,0.7474747474747474,0.0
0.9,1459,0,1,12374,12374,0,0.796116504854369,0.8155339805825242,-0.01941747572815522
0.9,1523,0,1,12357,12357,0,0.8172043010752688,0.8172043010752688,0.0
0.9,1530,0,1,12360,12360,0,0.8387096774193549,0.8387096774193549,0.0
0.9,1556,0,1,12371,12371,0,0.8131868131868132,0.8131868131868132,0.0
0.9,1588,0,1,12391,12391,0,0.8604651162790699,0.8604651162790699,0.0
0.9,1606,0,1,12382,12382,0,0.8089887640449438,0.8089887640449438,0.0
0.9,1765,0,1,12385,12385,0,0.8169014084507042,0.8169014084507042,0.0
0.9,1790,0,1,12383,12383,0,0.8333333333333333,0.8333333333333333,0.0
0.9,1823,0,1,12389,12389,0,0.9189189189189187,0.9066666666666668,0.012252252252251905
0.9,1974,0,1,12362,12362,0,0.925,0.925,0.0
0.9,152,0,2,12378,12378,0,0.9333333333333332,0.9333333333333332,0.0
0.9,189,0,2,12398,12398,0,0.9,0.9,0.0
0.9,346,0,2,12386,12386,0,0.9166666666666666,0.9166666666666666,0.0
0.9,499,0,2,12387,12387,0,0.7142857142857143,0.7142857142857143,0.0
0.9,513,0,2,12395,12395,0,0.9090909090909092,0.9090909090909092,0.0
0.9,570,0,2,12384,12384,0,0.7999999999999999,0.7999999999999999,0.0
0.9,626,0,2,12390,12390,0,0.7692307692307693,0.7692307692307693,0.0
0.9,652,0,2,12373,12373,0,0.8979591836734694,0.8799999999999999,0.017959183673469492
0.9,763,0,2,12373,12373,0,0.64,0.5925925925925926,0.047407407407407454
0.9,793,0,2,12375,12375,0,0.5161290322580646,0.5161290322580646,0.0
0.9,810,0,2,12403,12403,0,0.6857142857142857,0.6857142857142857,0.0
0.9,988,0,2,12380,12380,0,0.3783783783783783,0.3783783783783783,0.0
0.9,1048,0,2,12392,12392,0,0.5714285714285714,0.5714285714285714,0.0
0.9,1124,0,2,12390,12390,0,0.5945945945945946,0.5945945945945946,0.0
0.9,1192,0,2,12384,12384,0,0.6285714285714286,0.5945945945945946,0.03397683397683393
0.9,1319,0,2,12369,12369,0,0.7916666666666667,0.7916666666666667,0.0
0.9,1337,0,2,12409,12409,0,0.7142857142857142,0.7070707070707072,0.007215007215007008
0.9,1493,0,2,12386,12386,0,0.8163265306122449,0.8163265306122449,0.0
0.9,1563,0,2,12354,12354,0,0.8210526315789473,0.8297872340425533,-0.008734602463606023
0.9,1651,0,2,12357,12357,0,0.8101265822784809,0.8101265822784809,0.0
0.9,1745,0,2,12384,12384,0,0.7941176470588236,0.7941176470588236,0.0
0.9,1757,0,2,12380,12380,0,0.8285714285714286,0.8285714285714286,0.0
0.9,16,0,3,12386,12386,0,0.7407407407407408,0.7407407407407408,0.0
0.9,100,0,3,12384,12384,0,0.8936170212765957,0.9166666666666666,-0.023049645390070927
0.9,145,0,3,12379,12379,0,0.8510638297872339,0.8510638297872339,0.0
0.9,180,0,3,12365,12365,0,0.9047619047619048,0.9047619047619048,0.0
0.9,412,0,3,12394,12394,0,0.6666666666666666,0.6666666666666666,0.0
0.9,466,0,3,12377,12377,0,0.9333333333333332,0.9333333333333332,0.0
0.9,489,0,3,12418,12418,0,0.8333333333333334,0.8333333333333334,0.0
0.9,551,0,3,12363,12363,0,0.7692307692307692,0.7692307692307692,0.0
0.9,722,0,3,12380,12380,0,0.7200000000000001,0.7200000000000001,0.0
0.9,740,0,3,12345,12345,0,0.8421052631578948,0.9,-0.05789473684210522
0.9,956,0,3,12393,12393,0,0.4864864864864865,0.4864864864864865,0.0
0.9,1036,0,3,12388,12388,0,0.45,0.45,0.0
0.9,1143,0,3,12369,12369,0,0.5714285714285715,0.5714285714285715,0.0
0.9,1242,0,3,12383,12383,0,0.7096774193548386,0.7096774193548386,0.0
0.9,1279,0,3,12374,12374,0,0.7446808510638298,0.7446808510638298,0.0
0.9,1377,0,3,12386,12386,0,0.7916666666666666,0.8,-0.008333333333333415
0.9,1397,0,3,12390,12390,0,0.7755102040816326,0.7755102040816326,0.0
0.9,1439,0,3,12364,12364,0,0.8000000000000002,0.8000000000000002,0.0
0.9,1446,0,3,12359,12359,0,0.7450980392156863,0.7450980392156863,0.0
0.9,1524,0,3,12380,12380,0,0.8297872340425533,0.8297872340425533,0.0
0.9,1564,0,3,12386,12386,0,0.8791208791208792,0.8791208791208792,0.0
0.9,1620,0,3,12387,12387,0,0.8571428571428571,0.8571428571428571,0.0
0.9,1624,0,3,12377,12377,0,0.9135802469135804,0.9135802469135804,0.0
0.9,1629,0,3,12373,12373,0,0.8571428571428571,0.8571428571428571,0.0
0.9,1749,0,3,12396,12396,0,0.8169014084507042,0.8285714285714285,-0.011670020120724267
0.9,1781,0,3,12365,12365,0,0.8169014084507041,0.8169014084507041,0.0
0.9,1875,0,3,12359,12359,0,0.8732394366197184,0.8732394366197184,0.0
0.9,395,1,2,12358,12358,0,0.8,0.8,0.0
0.9,850,1,2,12346,12346,0,0.625,0.6530612244897959,-0.028061224489795866
0.9,902,1,2,12379,12379,0,0.4736842105263159,0.4736842105263159,0.0
0.9,929,1,2,12385,12385,0,0.4736842105263157,0.4736842105263157,0.0
0.9,1444,1,2,12367,12367,0,0.7843137254901961,0.7843137254901961,0.0
0.9,1481,1,2,12372,12372,0,0.7628865979381444,0.7628865979381444,0.0
0.9,1561,1,2,12364,12364,0,0.8817204301075269,0.8817204301075269,0.0
0.9,1652,1,2,12383,12383,0,0.883116883116883,0.883116883116883,0.0
0.9,1754,1,2,12373,12373,0,0.8333333333333333,0.8333333333333333,0.0
0.9,1845,1,2,12377,12377,0,0.8684210526315789,0.8684210526315789,0.0
0.9,1862,1,2,12385,12385,0,0.8421052631578948,0.8421052631578948,0.0
0.9,1864,1,2,12391,12391,0,0.8648648648648648,0.8648648648648648,0.0
0.9,1867,1,2,12371,12371,0,0.888888888888889,0.8767123287671234,0.0121765601217656
0.9,1940,1,2,12383,12383,0,0.8717948717948718,0.8717948717948718,0.0
0.9,1941,1,2,12358,12358,0,0.875,0.875,0.0
0.9,57,1,3,12375,12375,0,0.8571428571428571,0.8571428571428571,0.0
0.9,201,1,3,12394,12394,0,0.9473684210526316,0.9473684210526316,0.0
0.9,224,1,3,12383,12383,0,0.8888888888888888,0.8888888888888888,0.0
0.9,313,1,3,12395,12395,0,0.8571428571428571,0.8571428571428571,0.0
0.9,488,1,3,12397,12397,0,0.9090909090909092,0.9090909090909092,0.0
0.9,644,1,3,12391,12391,0,0.8571428571428571,0.8571428571428571,0.0
0.9,678,1,3,12416,12416,0,0.9090909090909092,0.8333333333333334,0.0757575757575758
0.9,784,1,3,12367,12367,0,0.6250000000000001,0.6250000000000001,0.0
0.9,785,1,3,12350,12350,0,0.6875000000000001,0.6875000000000001,0.0
0.9,954,1,3,12401,12401,0,0.4615384615384615,0.45,0.011538461538461497
0.9,1112,1,3,12391,12391,0,0.5714285714285714,0.5714285714285714,0.0
0.9,1247,1,3,12382,12382,0,0.7368421052631579,0.7368421052631579,0.0
0.9,1436,1,3,12376,12376,0,0.7961165048543688,0.7961165048543688,0.0
0.9,1442,1,3,12391,12391,0,0.7722772277227723,0.7722772277227723,0.0
0.9,1469,1,3,12387,12387,0,0.8399999999999999,0.8399999999999999,0.0
0.9,1834,1,3,12352,12352,0,0.8378378378378378,0.8266666666666667,0.011171171171171168
0.9,1853,1,3,12369,12369,0,0.8421052631578948,0.8421052631578948,0.0
0.9,147,2,3,12368,12368,0,0.8695652173913044,0.8695652173913044,0.0
0.9,292,2,3,12361,12361,0,0.962962962962963,0.9285714285714286,0.03439153439153442
0.9,362,2,3,12351,12351,0,0.9166666666666666,0.9166666666666666,0.0
0.9,378,2,3,12347,12347,0,0.9230769230769232,0.9230769230769232,0.0
0.9,423,2,3,12408,12408,0,0.875,0.875,0.0
0.9,457,2,3,12420,12420,0,0.7999999999999999,0.7999999999999999,0.0
0.9,512,2,3,12365,12365,0,0.8333333333333334,0.8333333333333334,0.0
0.9,522,2,3,12343,12343,0,0.9090909090909092,0.9090909090909092,0.0
0.9,563,2,3,12385,12385,0,0.9090909090909092,0.9090909090909092,0.0
0.9,617,2,3,12390,12390,0,0.7027027027027025,0.7027027027027025,0.0
0.9,659,2,3,12376,12376,0,0.9130434782608696,0.9130434782608696,0.0
0.9,856,2,3,12349,12349,0,0.6250000000000001,0.6250000000000001,0.0
0.9,891,2,3,12394,12394,0,0.6818181818181818,0.619047619047619,0.06277056277056281
0.9,979,2,3,12388,12388,0,0.3902439024390243,0.3902439024390243,0.0
0.9,1052,2,3,12380,12380,0,0.5499999999999999,0.5128205128205129,0.03717948717948705
0.9,1098,2,3,12398,12398,0,0.6111111111111112,0.6111111111111112,0.0
0.9,1205,2,3,12365,12365,0,0.6111111111111112,0.6111111111111112,0.0
0.9,1270,2,3,12373,12373,0,0.6813186813186813,0.6813186813186813,0.0
0.9,1365,2,3,12381,12381,0,0.7872340425531915,0.7872340425531915,0.0
0.9,1421,2,3,12399,12399,0,0.8541666666666666,0.8541666666666666,0.0
0.9,1422,2,3,12420,12420,0,0.8659793814432989,0.8659793814432989,0.0
0.9,1429,2,3,12392,12392,0,0.8431372549019607,0.8349514563106797,0.00818579859128099
0.9,1478,2,3,12393,12393,0,0.7878787878787878,0.7878787878787878,0.0
0.9,1611,2,3,12342,12342,0,0.8354430379746836,0.8205128205128205,0.014930217461863071
0.9,1689,2,3,12355,12355,0,0.8857142857142858,0.8857142857142858,0.0
0.9,1785,2,3,12418,12418,0,0.8108108108108107,0.8108108108108107,0.0
0.9,1807,2,3,12384,12384,0,0.821917808219178,0.8108108108108109,0.01110699740836718
0.9,1898,2,3,12380,12380,0,0.8205128205128206,0.8205128205128206,0.0
