rate,frame,ri,rj,cw_i,cw_j,dcw,f1_i,f1_j,df1
0.001,1461,0,3,11,11,0,0.9072164948453608,0.9072164948453608,0.0
0.001,1462,0,3,14,14,0,0.9183673469387756,0.9183673469387756,0.0
0.001,1472,0,3,14,14,0,0.9183673469387756,0.9183673469387756,0.0
0.001,1494,0,3,12,12,0,0.9278350515463918,0.9278350515463918,0.0
0.001,1505,0,3,12,12,0,0.9375,0.9375,0.0
0.001,1516,0,3,14,14,0,0.9375,0.9375,0.0
0.001,1532,0,3,12,12,0,0.9574468085106383,0.9574468085106383,0.0
0.001,1536,0,3,12,12,0,0.9574468085106383,0.9574468085106383,0.0
0.001,1547,0,3,10,10,0,0.945054945054945,0.945054945054945,0.0
0.001,1552,0,3,11,11,0,0.924731182795699,0.924731182795699,0.0
0.001,1567,0,3,10,10,0,0.9347826086956522,0.9347826086956522,0.0
0.001,1571,0,3,15,15,0,0.9347826086956522,0.9347826086956522,0.0
0.001,1587,0,3,11,11,0,0.8674698795180722,0.8674698795180722,0.0
0.001,1599,0,3,13,13,0,0.9268292682926828,0.9268292682926828,0.0
0.001,1602,0,3,11,11,0,0.8641975308641976,0.8641975308641976,0.0
0.001,1606,0,3,15,15,0,0.951219512195122,0.951219512195122,0.0
0.001,1614,0,3,10,10,0,0.9210526315789472,0.9090909090909092,0.011961722488038062
0.001,1656,0,3,17,17,0,0.9315068493150684,0.9315068493150684,0.0
0.001,1672,0,3,10,10,0,0.8918918918918919,0.8918918918918919,0.0
0.001,1685,0,3,8,8,0,0.8857142857142857,0.8857142857142857,0.0
0.001,1704,0,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1715,0,3,8,8,0,0.9014084507042254,0.9014084507042254,0.0
0.001,1719,0,3,14,14,0,0.9166666666666669,0.9166666666666669,0.0
0.001,1720,0,3,15,15,0,0.9014084507042254,0.9014084507042254,0.0
0.001,1721,0,3,12,12,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1723,0,3,15,15,0,0.9565217391304348,0.9565217391304348,0.0
0.001,1728,0,3,14,14,0,0.9411764705882352,0.9411764705882352,0.0
0.001,1756,0,3,12,12,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1770,0,3,8,8,0,0.927536231884058,0.927536231884058,0.0
0.001,1777,0,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1791,0,3,12,12,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1816,0,3,12,12,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1861,0,3,12,12,0,0.9473684210526316,0.9473684210526316,0.0
0.001,1869,0,3,15,15,0,0.9714285714285714,0.9714285714285714,0.0
0.001,1871,0,3,16,16,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1881,0,3,9,9,0,0.96,0.96,0.0
0.001,1909,0,3,14,14,0,0.9210526315789472,0.9210526315789472,0.0
0.001,1935,0,3,13,13,0,0.8974358974358975,0.8974358974358975,0.0
0.001,1956,0,3,13,13,0,0.9473684210526316,0.9473684210526316,0.0
0.001,4,1,2,9,9,0,1.0,1.0,0.0
0.001,9,1,2,13,13,0,1.0,1.0,0.0
0.001,18,1,2,9,9,0,0.96,0.96,0.0
0.001,21,1,2,13,13,0,1.0,1.0,0.0
0.001,24,1,2,11,11,0,0.9285714285714286,0.9285714285714286,0.0
0.001,28,1,2,14,14,0,0.9375,0.9375,0.0
0.001,34,1,2,8,8,0,0.9444444444444444,0.9444444444444444,0.0
0.001,35,1,2,10,10,0,0.8780487804878048,0.8780487804878048,0.0
0.001,46,1,2,12,12,0,0.9433962264150944,0.962962962962963,-0.01956673654786867
0.001,50,1,2,14,14,0,0.9818181818181818,0.9818181818181818,0.0
0.001,52,1,2,13,13,0,0.9454545454545454,0.9454545454545454,0.0
0.001,69,1,2,11,11,0,0.925925925925926,0.925925925925926,0.0
0.001,74,1,2,12,12,0,0.9433962264150944,0.9433962264150944,0.0
0.001,91,1,2,11,11,0,0.8510638297872339,0.8510638297872339,0.0
0.001,94,1,2,12,12,0,0.8333333333333334,0.8333333333333334,0.0
0.001,97,1,2,12,12,0,0.9130434782608696,0.9130434782608696,0.0
0.001,99,1,2,16,16,0,0.8936170212765957,0.8936170212765957,0.0
0.001,112,1,2,10,10,0,0.981132075471698,0.981132075471698,0.0
0.001,116,1,2,13,13,0,0.9583333333333334,0.9583333333333334,0.0
0.001,121,1,2,11,11,0,0.9583333333333334,0.9583333333333334,0.0
0.001,145,1,2,11,11,0,0.9803921568627452,0.9803921568627452,0.0
0.001,167,1,2,14,14,0,0.9787234042553192,0.9787234042553192,0.0
0.001,182,1,2,19,19,0,0.9545454545454544,0.9545454545454544,0.0
0.001,213,1,2,13,13,0,0.9523809523809524,0.9523809523809524,0.0
0.001,218,1,2,11,11,0,0.9473684210526316,0.9473684210526316,0.0
0.001,221,1,2,11,11,0,0.9444444444444444,0.9444444444444444,0.0
0.001,227,1,2,9,9,0,0.9411764705882352,0.9411764705882352,0.0
0.001,239,1,2,9,9,0,0.896551724137931,0.896551724137931,0.0
0.001,251,1,2,17,17,0,0.88,0.88,0.0
0.001,281,1,2,12,12,0,0.9523809523809524,0.9523809523809524,0.0
0.001,288,1,2,11,11,0,0.96,0.96,0.0
0.001,292,1,2,9,9,0,1.0,1.0,0.0
0.001,304,1,2,11,11,0,1.0,1.0,0.0
0.001,305,1,2,15,15,0,1.0,1.0,0.0
0.001,322,1,2,13,13,0,1.0,1.0,0.0
0.001,337,1,2,9,9,0,1.0,1.0,0.0
0.001,368,1,2,12,12,0,1.0,1.0,0.0
0.001,389,1,2,10,10,0,1.0,1.0,0.0
0.001,394,1,2,12,12,0,1.0,1.0,0.0
0.001,417,1,2,17,17,0,1.0,1.0,0.0
0.001,418,1,2,13,13,0,1.0,1.0,0.0
0.001,427,1,2,15,15,0,1.0,1.0,0.0
0.001,443,1,2,12,12,0,1.0,1.0,0.0
0.001,456,1,2,15,15,0,1.0,1.0,0.0
0.001,464,1,2,16,16,0,1.0,1.0,0.0
0.001,471,1,2,12,12,0,1.0,1.0,0.0
0.001,477,1,2,11,11,0,0.923076923076923,0.923076923076923,0.0
0.001,492,1,2,12,12,0,1.0,1.0,0.0
0.001,499,1,2,15,15,0,1.0,1.0,0.0
0.001,512,1,2,12,12,0,1.0,1.0,0.0
0.001,514,1,2,13,13,0,1.0,1.0,0.0
0.001,517,1,2,9,9,0,1.0,1.0,0.0
0.001,526,1,2,19,19,0,1.0,1.0,0.0
0.001,531,1,2,13,13,0,1.0,1.0,0.0
0.001,536,1,2,10,10,0,1.0,1.0,0.0
0.001,564,1,2,16,16,0,1.0,1.0,0.0
0.001,575,1,2,9,9,0,1.0,1.0,0.0
0.001,604,1,2,11,11,0,0.923076923076923,0.923076923076923,0.0
0.001,608,1,2,14,14,0,0.8292682926829269,0.8292682926829269,0.0
0.001,615,1,2,12,12,0,0.8108108108108109,0.8108108108108109,0.0
0.001,624,1,2,12,12,0,0.878048780487805,0.878048780487805,0.0
0.001,626,1,2,13,13,0,0.9047619047619048,0.9047619047619048,0.0
0.001,632,1,2,12,12,0,0.9767441860465116,0.9767441860465116,0.0
0.001,638,1,2,12,12,0,0.9090909090909092,0.9090909090909092,0.0
0.001,658,1,2,15,15,0,1.0,1.0,0.0
0.001,681,1,2,10,10,0,0.9411764705882352,0.9411764705882352,0.0
0.001,686,1,2,13,13,0,0.9714285714285714,0.9714285714285714,0.0
0.001,693,1,2,11,11,0,0.9655172413793104,0.9655172413793104,0.0
0.001,700,1,2,14,14,0,0.896551724137931,0.896551724137931,0.0
0.001,723,1,2,18,18,0,0.9090909090909092,0.9090909090909092,0.0
0.001,725,1,2,8,8,0,0.9523809523809524,0.9523809523809524,0.0
0.001,729,1,2,12,12,0,0.8695652173913044,0.8695652173913044,0.0
0.001,741,1,2,11,11,0,0.8571428571428571,0.8571428571428571,0.0
0.001,746,1,2,18,18,0,0.8181818181818181,0.8181818181818181,0.0
0.001,783,1,2,13,13,0,0.9473684210526316,0.9473684210526316,0.0
0.001,799,1,2,13,13,0,0.9047619047619048,0.9047619047619048,0.0
0.001,828,1,2,11,11,0,0.7916666666666666,0.7916666666666666,0.0
0.001,843,1,2,9,9,0,0.7636363636363636,0.7636363636363636,0.0
0.001,844,1,2,9,9,0,0.8363636363636364,0.8363636363636364,0.0
0.001,846,1,2,17,17,0,0.830188679245283,0.830188679245283,0.0
0.001,865,1,2,13,13,0,0.8163265306122449,0.8163265306122449,0.0
0.001,873,1,2,12,12,0,0.7659574468085107,0.7659574468085107,0.0
0.001,893,1,2,18,18,0,0.8235294117647058,0.8235294117647058,0.0
0.001,932,1,2,13,13,0,0.8333333333333334,0.8333333333333334,0.0
0.001,938,1,2,13,13,0,0.8372093023255814,0.8372093023255814,0.0
0.001,939,1,2,15,15,0,0.7727272727272727,0.7727272727272727,0.0
0.001,956,1,2,12,12,0,0.8163265306122449,0.8163265306122449,0.0
0.001,965,1,2,12,12,0,0.7916666666666666,0.8085106382978723,-0.016843971631205656
0.001,968,1,2,16,16,0,0.7555555555555556,0.782608695652174,-0.0270531400966183
0.001,970,1,2,12,12,0,0.7659574468085107,0.7659574468085107,0.0
0.001,979,1,2,11,11,0,0.7441860465116279,0.7441860465116279,0.0
0.001,981,1,2,17,17,0,0.7555555555555556,0.7555555555555556,0.0
0.001,987,1,2,9,9,0,0.6976744186046512,0.6976744186046512,0.0
0.001,1010,1,2,12,12,0,0.7391304347826085,0.7391304347826085,0.0
0.001,1032,1,2,16,16,0,0.8085106382978724,0.8085106382978724,0.0
0.001,1073,1,2,12,12,0,0.7727272727272727,0.7727272727272727,0.0
0.001,1075,1,2,12,12,0,0.7111111111111111,0.7111111111111111,0.0
0.001,1076,1,2,9,9,0,0.6808510638297872,0.6666666666666666,0.014184397163120588
0.001,1086,1,2,14,14,0,0.7441860465116279,0.7441860465116279,0.0
0.001,1093,1,2,16,16,0,0.8717948717948718,0.8717948717948718,0.0
0.001,1095,1,2,12,12,0,0.8717948717948718,0.8717948717948718,0.0
0.001,1113,1,2,9,9,0,0.8,0.8,0.0
0.001,1114,1,2,8,8,0,0.7692307692307692,0.7692307692307692,0.0
0.001,1117,1,2,11,11,0,0.8108108108108109,0.8108108108108109,0.0
0.001,1144,1,2,14,14,0,0.7804878048780488,0.7804878048780488,0.0
0.001,1151,1,2,7,7,0,0.7567567567567567,0.7567567567567567,0.0
0.001,1218,1,2,11,11,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1220,1,2,11,11,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1221,1,2,14,14,0,0.8205128205128205,0.8205128205128205,0.0
0.001,1230,1,2,10,10,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1231,1,2,16,16,0,0.75,0.75,0.0
0.001,1236,1,2,11,11,0,0.8387096774193549,0.8387096774193549,0.0
0.001,1242,1,2,12,12,0,0.8478260869565218,0.8478260869565218,0.0
0.001,1251,1,2,9,9,0,0.8421052631578947,0.8421052631578947,0.0
0.001,1256,1,2,16,16,0,0.8478260869565218,0.8387096774193549,0.00911640953716697
0.001,1258,1,2,9,9,0,0.8659793814432989,0.8659793814432989,0.0
0.001,1297,1,2,13,13,0,0.8421052631578948,0.8421052631578948,0.0
0.001,1301,1,2,17,17,0,0.8510638297872342,0.8510638297872342,0.0
0.001,1304,1,2,14,14,0,0.8958333333333334,0.8958333333333334,0.0
0.001,1324,1,2,15,15,0,0.8749999999999999,0.8749999999999999,0.0
0.001,1352,1,2,13,13,0,0.8958333333333334,0.8958333333333334,0.0
0.001,1357,1,2,12,12,0,0.8842105263157894,0.8842105263157894,0.0
0.001,1365,1,2,8,8,0,0.8510638297872342,0.8510638297872342,0.0
0.001,1374,1,2,10,10,0,0.8631578947368421,0.8631578947368421,0.0
0.001,1389,1,2,14,14,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1391,1,2,15,15,0,0.8686868686868686,0.8686868686868686,0.0
0.001,1399,1,2,11,11,0,0.8936170212765957,0.8936170212765957,0.0
0.001,1433,1,2,14,14,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1454,1,2,12,12,0,0.8910891089108911,0.8910891089108911,0.0
0.001,1457,1,2,15,15,0,0.9387755102040816,0.9387755102040816,0.0
0.001,1461,1,2,11,11,0,0.9072164948453608,0.9072164948453608,0.0
0.001,1483,1,2,10,10,0,0.9166666666666666,0.9166666666666666,0.0
0.001,1491,1,2,13,13,0,0.9263157894736844,0.9263157894736844,0.0
0.001,1522,1,2,12,12,0,0.9782608695652174,0.9782608695652174,0.0
0.001,1544,1,2,12,12,0,0.924731182795699,0.924731182795699,0.0
0.001,1555,1,2,15,15,0,0.9361702127659574,0.9361702127659574,0.0
0.001,1563,1,2,15,15,0,0.9032258064516128,0.9032258064516128,0.0
0.001,1596,1,2,14,14,0,0.8915662650602411,0.8915662650602411,0.0
0.001,1605,1,2,13,13,0,0.902439024390244,0.902439024390244,0.0
0.001,1615,1,2,10,10,0,0.8974358974358975,0.8974358974358975,0.0
0.001,1623,1,2,10,10,0,0.9487179487179488,0.9487179487179488,0.0
0.001,1635,1,2,12,12,0,0.9487179487179488,0.9487179487179488,0.0
0.001,1636,1,2,13,13,0,0.9487179487179488,0.9487179487179488,0.0
0.001,1637,1,2,9,9,0,0.935064935064935,0.935064935064935,0.0
0.001,1640,1,2,14,14,0,0.9333333333333332,0.9333333333333332,0.0
0.001,1663,1,2,9,9,0,0.96,0.96,0.0
0.001,1684,1,2,11,11,0,0.888888888888889,0.888888888888889,0.0
0.001,1700,1,2,10,10,0,0.9428571428571428,0.9428571428571428,0.0
0.001,1705,1,2,17,17,0,0.8823529411764706,0.8823529411764706,0.0
0.001,1714,1,2,11,11,0,0.8857142857142857,0.8857142857142857,0.0
0.001,1718,1,2,12,12,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1726,1,2,18,18,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1727,1,2,11,11,0,0.9117647058823528,0.9117647058823528,0.0
0.001,1740,1,2,11,11,0,0.9411764705882354,0.9411764705882354,0.0
0.001,1742,1,2,10,10,0,0.9253731343283584,0.9253731343283584,0.0
0.001,1751,1,2,12,12,0,0.927536231884058,0.927536231884058,0.0
0.001,1754,1,2,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1755,1,2,16,16,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1774,1,2,13,13,0,0.8985507246376812,0.8985507246376812,0.0
0.001,1778,1,2,9,9,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1779,1,2,10,10,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1796,1,2,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1798,1,2,11,11,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1799,1,2,13,13,0,0.9565217391304348,0.9565217391304348,0.0
0.001,1804,1,2,14,14,0,0.9117647058823528,0.9117647058823528,0.0
0.001,1812,1,2,14,14,0,0.9428571428571428,0.9428571428571428,0.0
0.001,1813,1,2,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1821,1,2,8,8,0,0.9166666666666669,0.9166666666666669,0.0
0.001,1827,1,2,16,16,0,0.9315068493150684,0.9315068493150684,0.0
0.001,1833,1,2,15,15,0,0.9315068493150684,0.9315068493150684,0.0
0.001,1844,1,2,11,11,0,0.9014084507042254,0.9014084507042254,0.0
0.001,1855,1,2,9,9,0,0.9315068493150684,0.9315068493150684,0.0
0.001,1870,1,2,16,16,0,0.9714285714285714,0.9565217391304348,0.014906832298136607
0.001,1874,1,2,10,10,0,0.9428571428571428,0.9428571428571428,0.0
0.001,1931,1,2,9,9,0,0.9135802469135802,0.9135802469135802,0.0
0.001,1942,1,2,14,14,0,0.9333333333333332,0.9333333333333332,0.0
0.001,1962,1,2,14,14,0,0.8831168831168831,0.8831168831168831,0.0
0.001,1978,1,2,14,14,0,0.8918918918918919,0.8918918918918919,0.0
0.001,6,1,3,8,8,0,1.0,1.0,0.0
0.001,44,1,3,8,8,0,0.88,0.88,0.0
0.001,47,1,3,13,13,0,0.962962962962963,0.962962962962963,0.0
0.001,70,1,3,14,14,0,0.9056603773584904,0.9056603773584904,0.0
0.001,81,1,3,11,11,0,0.9019607843137256,0.9019607843137256,0.0
0.001,86,1,3,13,13,0,0.9019607843137256,0.9019607843137256,0.0
0.001,90,1,3,15,15,0,0.8085106382978724,0.8085106382978724,0.0
0.001,98,1,3,10,10,0,0.9130434782608696,0.9130434782608696,0.0
0.001,119,1,3,13,13,0,0.9583333333333334,0.9583333333333334,0.0
0.001,123,1,3,11,11,0,0.9387755102040816,0.9387755102040816,0.0
0.001,125,1,3,11,11,0,0.96,0.96,0.0
0.001,137,1,3,15,15,0,0.979591836734694,0.979591836734694,0.0
0.001,152,1,3,17,17,0,1.0,1.0,0.0
0.001,168,1,3,9,9,0,0.9787234042553192,0.9787234042553192,0.0
0.001,171,1,3,11,11,0,0.9565217391304348,0.9565217391304348,0.0
0.001,174,1,3,9,9,0,0.9777777777777776,0.9777777777777776,0.0
0.001,178,1,3,9,9,0,0.9545454545454544,0.9545454545454544,0.0
0.001,189,1,3,11,11,0,0.9268292682926828,0.9268292682926828,0.0
0.001,212,1,3,15,15,0,0.9523809523809524,0.9523809523809524,0.0
0.001,215,1,3,14,14,0,0.95,0.95,0.0
0.001,217,1,3,12,12,0,0.9473684210526316,0.9473684210526316,0.0
0.001,221,1,3,11,11,0,0.9444444444444444,0.9444444444444444,0.0
0.001,232,1,3,10,10,0,0.9090909090909092,0.9090909090909092,0.0
0.001,236,1,3,10,10,0,0.8666666666666666,0.8666666666666666,0.0
0.001,281,1,3,12,12,0,0.9523809523809524,0.9523809523809524,0.0
0.001,294,1,3,9,9,0,0.96,0.96,0.0
0.001,304,1,3,11,11,0,1.0,1.0,0.0
0.001,312,1,3,16,16,0,1.0,1.0,0.0
0.001,317,1,3,11,11,0,1.0,1.0,0.0
0.001,329,1,3,14,14,0,1.0,1.0,0.0
0.001,337,1,3,9,9,0,1.0,1.0,0.0
0.001,355,1,3,15,15,0,1.0,1.0,0.0
0.001,360,1,3,14,14,0,1.0,1.0,0.0
0.001,369,1,3,12,12,0,0.96,0.96,0.0
0.001,373,1,3,13,13,0,1.0,1.0,0.0
0.001,388,1,3,10,10,0,1.0,1.0,0.0
0.001,403,1,3,10,10,0,0.9523809523809524,0.9523809523809524,0.0
0.001,404,1,3,10,10,0,1.0,1.0,0.0
0.001,454,1,3,10,10,0,0.875,0.875,0.0
0.001,456,1,3,15,15,0,1.0,1.0,0.0
0.001,470,1,3,12,12,0,1.0,1.0,0.0
0.001,492,1,3,12,12,0,1.0,1.0,0.0
0.001,503,1,3,8,8,0,1.0,1.0,0.0
0.001,506,1,3,14,14,0,1.0,1.0,0.0
0.001,508,1,3,13,13,0,1.0,1.0,0.0
0.001,522,1,3,15,15,0,1.0,1.0,0.0
0.001,558,1,3,13,13,0,1.0,1.0,0.0
0.001,571,1,3,12,12,0,0.8571428571428571,0.8571428571428571,0.0
0.001,578,1,3,11,11,0,0.923076923076923,0.923076923076923,0.0
0.001,591,1,3,11,11,0,1.0,1.0,0.0
0.001,595,1,3,14,14,0,1.0,1.0,0.0
0.001,607,1,3,14,14,0,0.8571428571428571,0.8571428571428571,0.0
0.001,612,1,3,11,11,0,0.7999999999999999,0.7999999999999999,0.0
0.001,626,1,3,13,13,0,0.9047619047619048,0.9047619047619048,0.0
0.001,632,1,3,12,12,0,0.9767441860465116,0.9767441860465116,0.0
0.001,641,1,3,12,12,0,0.9545454545454544,0.9545454545454544,0.0
0.001,652,1,3,14,14,0,0.9361702127659574,0.9361702127659574,0.0
0.001,658,1,3,15,15,0,1.0,1.0,0.0
0.001,675,1,3,14,14,0,0.9333333333333332,0.9333333333333332,0.0
0.001,683,1,3,10,10,0,0.9696969696969696,0.9411764705882352,0.028520499108734443
0.001,686,1,3,13,13,0,0.9714285714285714,0.9714285714285714,0.0
0.001,711,1,3,17,17,0,0.9285714285714286,0.9285714285714286,0.0
0.001,743,1,3,9,9,0,0.8421052631578948,0.8421052631578948,0.0
0.001,778,1,3,8,8,0,0.8648648648648648,0.8648648648648648,0.0
0.001,800,1,3,15,15,0,0.8837209302325583,0.8837209302325583,0.0
0.001,809,1,3,14,14,0,0.888888888888889,0.888888888888889,0.0
0.001,817,1,3,11,11,0,0.9130434782608696,0.9130434782608696,0.0
0.001,829,1,3,13,13,0,0.8695652173913043,0.8695652173913043,0.0
0.001,852,1,3,10,10,0,0.8679245283018867,0.8679245283018867,0.0
0.001,853,1,3,9,9,0,0.830188679245283,0.830188679245283,0.0
0.001,871,1,3,15,15,0,0.8571428571428572,0.8571428571428572,0.0
0.001,921,1,3,21,21,0,0.8085106382978723,0.8085106382978723,0.0
0.001,938,1,3,13,13,0,0.8372093023255814,0.8372093023255814,0.0
0.001,957,1,3,18,18,0,0.8148148148148148,0.8148148148148148,0.0
0.001,958,1,3,12,12,0,0.8400000000000001,0.8400000000000001,0.0
0.001,1010,1,3,12,12,0,0.7391304347826085,0.7391304347826085,0.0
0.001,1011,1,3,12,12,0,0.8095238095238095,0.8095238095238095,0.0
0.001,1017,1,3,15,15,0,0.8571428571428572,0.8571428571428572,0.0
0.001,1025,1,3,14,14,0,0.8372093023255814,0.8372093023255814,0.0
0.001,1065,1,3,11,11,0,0.8260869565217391,0.8260869565217391,0.0
0.001,1069,1,3,14,14,0,0.8000000000000002,0.8000000000000002,0.0
0.001,1087,1,3,14,14,0,0.7142857142857143,0.7142857142857143,0.0
0.001,1090,1,3,14,14,0,0.75,0.75,0.0
0.001,1107,1,3,11,11,0,0.8333333333333334,0.8333333333333334,0.0
0.001,1113,1,3,9,9,0,0.8,0.8,0.0
0.001,1144,1,3,14,14,0,0.7804878048780488,0.7804878048780488,0.0
0.001,1170,1,3,11,11,0,0.8,0.8,0.0
0.001,1175,1,3,11,11,0,0.717948717948718,0.717948717948718,0.0
0.001,1194,1,3,14,14,0,0.75,0.75,0.0
0.001,1197,1,3,11,11,0,0.717948717948718,0.717948717948718,0.0
0.001,1201,1,3,14,14,0,0.8000000000000002,0.8205128205128205,-0.02051282051282033
0.001,1204,1,3,10,10,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1210,1,3,10,10,0,0.7894736842105262,0.7894736842105262,0.0
0.001,1243,1,3,10,10,0,0.8791208791208791,0.8791208791208791,0.0
0.001,1246,1,3,13,13,0,0.851063829787234,0.851063829787234,0.0
0.001,1263,1,3,14,14,0,0.8,0.8085106382978723,-0.008510638297872242
0.001,1286,1,3,9,9,0,0.845360824742268,0.845360824742268,0.0
0.001,1290,1,3,11,11,0,0.8775510204081632,0.8775510204081632,0.0
0.001,1300,1,3,12,12,0,0.8979591836734694,0.8979591836734694,0.0
0.001,1337,1,3,16,16,0,0.9108910891089108,0.9108910891089108,0.0
0.001,1344,1,3,14,14,0,0.8865979381443299,0.8749999999999999,0.011597938144329967
0.001,1356,1,3,16,16,0,0.8659793814432989,0.8659793814432989,0.0
0.001,1372,1,3,11,11,0,0.8387096774193549,0.8387096774193549,0.0
0.001,1377,1,3,12,12,0,0.865979381443299,0.865979381443299,0.0
0.001,1390,1,3,13,13,0,0.888888888888889,0.888888888888889,0.0
0.001,1409,1,3,11,11,0,0.9387755102040816,0.9387755102040816,0.0
0.001,1426,1,3,14,14,0,0.9215686274509804,0.9215686274509804,0.0
0.001,1432,1,3,10,10,0,0.8910891089108911,0.8910891089108911,0.0
0.001,1439,1,3,11,11,0,0.9387755102040816,0.9387755102040816,0.0
0.001,1456,1,3,13,13,0,0.9292929292929292,0.9292929292929292,0.0
0.001,1461,1,3,11,11,0,0.9072164948453608,0.9072164948453608,0.0
0.001,1464,1,3,10,10,0,0.9494949494949496,0.9387755102040816,0.01071943929086805
0.001,1468,1,3,11,11,0,0.9183673469387756,0.9183673469387756,0.0
0.001,1488,1,3,11,11,0,0.8936170212765957,0.8936170212765957,0.0
0.001,1492,1,3,19,19,0,0.9375,0.9375,0.0
0.001,1539,1,3,14,14,0,0.9473684210526316,0.9473684210526316,0.0
0.001,1552,1,3,11,11,0,0.924731182795699,0.924731182795699,0.0
0.001,1594,1,3,19,19,0,0.9,0.9,0.0
0.001,1595,1,3,12,12,0,0.9397590361445782,0.9397590361445782,0.0
0.001,1603,1,3,12,12,0,0.9156626506024096,0.9268292682926828,-0.011166617690273162
0.001,1606,1,3,15,15,0,0.951219512195122,0.951219512195122,0.0
0.001,1615,1,3,10,10,0,0.8974358974358975,0.8974358974358975,0.0
0.001,1618,1,3,10,10,0,0.9,0.9,0.0
0.001,1625,1,3,7,7,0,0.9367088607594938,0.9367088607594938,0.0
0.001,1659,1,3,10,10,0,0.9589041095890412,0.9589041095890412,0.0
0.001,1660,1,3,14,14,0,0.9589041095890412,0.9589041095890412,0.0
0.001,1675,1,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1687,1,3,17,17,0,0.923076923076923,0.923076923076923,0.0
0.001,1697,1,3,9,9,0,0.8857142857142858,0.8857142857142858,0.0
0.001,1698,1,3,12,12,0,0.9166666666666669,0.9166666666666669,0.0
0.001,1700,1,3,10,10,0,0.9428571428571428,0.9428571428571428,0.0
0.001,1710,1,3,15,15,0,0.9253731343283584,0.9253731343283584,0.0
0.001,1711,1,3,11,11,0,0.953846153846154,0.953846153846154,0.0
0.001,1718,1,3,12,12,0,0.9295774647887324,0.9295774647887324,0.0
0.001,1774,1,3,13,13,0,0.8985507246376812,0.8985507246376812,0.0
0.001,1784,1,3,14,14,0,0.927536231884058,0.927536231884058,0.0
0.001,1796,1,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1813,1,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1834,1,3,8,8,0,0.904109589041096,0.9315068493150684,-0.02739726027397249
0.001,1838,1,3,13,13,0,0.9577464788732396,0.9577464788732396,0.0
0.001,1876,1,3,11,11,0,0.9142857142857144,0.9142857142857144,0.0
0.001,1880,1,3,11,11,0,0.8947368421052632,0.8947368421052632,0.0
0.001,1887,1,3,10,10,0,0.935064935064935,0.935064935064935,0.0
0.001,1898,1,3,15,15,0,0.923076923076923,0.923076923076923,0.0
0.001,1922,1,3,10,10,0,0.9610389610389612,0.9610389610389612,0.0
0.001,1924,1,3,16,16,0,0.9473684210526316,0.935064935064935,0.012303485987696594
0.001,1941,1,3,9,9,0,0.9230769230769232,0.9230769230769232,0.0
0.001,1953,1,3,12,12,0,0.9333333333333332,0.9333333333333332,0.0
0.001,2,2,3,11,11,0,0.9565217391304348,0.9565217391304348,0.0
0.001,36,2,3,16,16,0,0.8571428571428571,0.8571428571428571,0.0
0.001,61,2,3,13,13,0,0.9019607843137256,0.9019607843137256,0.0
0.001,95,2,3,11,11,0,0.8695652173913044,0.8695652173913044,0.0
0.001,100,2,3,12,12,0,0.96,0.96,0.0
0.001,102,2,3,15,15,0,0.92,0.92,0.0
0.001,131,2,3,14,14,0,0.96,0.96,0.0
0.001,156,2,3,14,14,0,1.0,1.0,0.0
0.001,166,2,3,12,12,0,1.0,1.0,0.0
0.001,173,2,3,12,12,0,0.9777777777777776,0.9777777777777776,0.0
0.001,177,2,3,10,10,0,0.9777777777777776,0.9777777777777776,0.0
0.001,179,2,3,12,12,0,1.0,1.0,0.0
0.001,186,2,3,17,17,0,0.9268292682926828,0.9268292682926828,0.0
0.001,221,2,3,11,11,0,0.9444444444444444,0.9444444444444444,0.0
0.001,224,2,3,13,13,0,0.9142857142857144,0.9142857142857144,0.0
0.001,226,2,3,14,14,0,0.9411764705882352,0.9714285714285714,-0.03025210084033625
0.001,230,2,3,11,11,0,0.8823529411764706,0.8823529411764706,0.0
0.001,231,2,3,14,14,0,0.9090909090909092,0.9090909090909092,0.0
