realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
0,0.9116981176099626,0.908963829288264,0.10234242424242425,0.21036969696969698,0.0027342883216985303,-0.10802727272727274
1,0.9117868384124771,0.9088970312054818,0.10086666666666667,0.21378484848484847,0.0028898072069952763,-0.11291818181818179
2,0.9114267521447065,0.9087887332477662,0.08914545454545454,0.22207878787878788,0.002638018896940264,-0.13293333333333335
3,0.9112235787993119,0.9089680513834792,0.09843939393939395,0.21720000000000003,0.002255527415832681,-0.11876060606060608
4,0.9121409617786761,0.9093935919500636,0.10378181818181818,0.23086060606060607,0.002747369828612456,-0.1270787878787879
5,0.9111076056271695,0.908968315853561,0.09452424242424243,0.2147606060606061,0.0021392897736085548,-0.12023636363636367
6,0.9121355311717692,0.9097161856475132,0.1013909090909091,0.21183333333333332,0.0024193455242559336,-0.11044242424242422
7,0.9118176921920569,0.9089694665532889,0.09889090909090911,0.21622424242424243,0.002848225638767965,-0.11733333333333332
8,0.9116542460446727,0.9093752279648059,0.09402424242424243,0.21768787878787882,0.002279018079866857,-0.12366363636363639
9,0.9122725479799827,0.9099859516888491,0.09845151515151516,0.20793030303030302,0.0022865962911335913,-0.10947878787878786
10,0.9120893302742051,0.9097944023442622,0.10822121212121213,0.22500606060606063,0.0022949279299429026,-0.11678484848484849
11,0.9118981552881886,0.9093387335608266,0.10331818181818184,0.21866363636363637,0.00255942172736201,-0.11534545454545453
12,0.9111989138259858,0.9086778714293009,0.09892727272727274,0.23525151515151516,0.002521042396684936,-0.1363242424242424
13,0.9122267508925559,0.9098488720088755,0.1042939393939394,0.2250060606060606,0.002377878883680351,-0.1207121212121212
14,0.9120032648568684,0.909503894255785,0.10524545454545454,0.2162242424242424,0.002499370601083406,-0.11097878787878786
15,0.9118774921248946,0.9097803442943704,0.09942727272727274,0.21476060606060607,0.002097147830524171,-0.11533333333333333
16,0.9123368465019214,0.9098176295276531,0.10966060606060607,0.22256666666666666,0.002519216974268268,-0.1129060606060606
17,0.9118959272413009,0.9094458691402441,0.10625757575757576,0.21622424242424243,0.0024500581010568068,-0.10996666666666667
18,0.9113962781081458,0.9092085215341517,0.09651212121212123,0.20793030303030302,0.0021877565739941707,-0.11141818181818179
19,0.9119038568520139,0.9094333673888824,0.09841515151515151,0.22256666666666666,0.0024704894631315533,-0.12415151515151515
20,0.9109949942350216,0.9089298689573782,0.09306060606060608,0.2176878787878788,0.0020651252776434648,-0.12462727272727271
21,0.9115552596227589,0.9089633133389227,0.09793939393939394,0.2211030303030303,0.0025919462838361884,-0.12316363636363636
22,0.9120533965191127,0.9098287798542861,0.10474545454545456,0.22207878787878788,0.0022246166648265397,-0.11733333333333332
23,0.9121588668645426,0.9094861217735792,0.10380606060606061,0.21232121212121216,0.00267274509096338,-0.10851515151515155
24,0.9120818660809867,0.909427281203944,0.10770909090909092,0.21768787878787882,0.0026545848770427316,-0.1099787878787879
25,0.9118163785994606,0.909173731937144,0.10284242424242425,0.2284212121212121,0.0026426466623166167,-0.12557878787878785
26,0.9116039941025882,0.9095964785760634,0.10281818181818182,0.21720000000000003,0.0020075155265247835,-0.11438181818181821
27,0.9123514798569283,0.9094077611506161,0.11356363636363637,0.22451818181818184,0.0029437187063122705,-0.11095454545454547
28,0.9125934461030552,0.9103970666629192,0.11456363636363637,0.22061515151515151,0.0021963794401359538,-0.10605151515151515
29,0.9114420681520793,0.9085468819524757,0.09648787878787879,0.2137848484848485,0.0028951861996036055,-0.1172969696969697
30,0.9117429011199437,0.9097013968282317,0.09989090909090909,0.21378484848484847,0.002041504291712015,-0.11389393939393938
31,0.9118401006228306,0.909198602152972,0.09553636363636364,0.21232121212121213,0.0026414984698586164,-0.11678484848484849
32,0.9122942790886095,0.9102326309414545,0.1042939393939394,0.2215909090909091,0.0020616481471550374,-0.11729696969696969
33,0.911431866784104,0.9086863502531838,0.1033060606060606,0.2215909090909091,0.0027455165309202556,-0.11828484848484849
34,0.9120766456599152,0.9093429912217096,0.10576969696969699,0.2211030303030303,0.0027336544382056127,-0.11533333333333332
35,0.9111566380476215,0.9087633677819936,0.096,0.21524848484848486,0.002393270265627856,-0.11924848484848485
36,0.9119009828776206,0.9088438250641607,0.09989090909090909,0.21671212121212122,0.003057157813459832,-0.11682121212121213
37,0.9114598097598587,0.9087569623923619,0.0955,0.20890606060606062,0.002702847367496819,-0.11340606060606062
38,0.9120850931492636,0.9096329819363723,0.10231818181818184,0.21963939393939394,0.0024521112128912392,-0.1173212121212121
39,0.9115688109849486,0.9083593194231905,0.10185454545454546,0.22500606060606063,0.0032094915617580932,-0.12315151515151516
40,0.9113108971600005,0.9090042622480681,0.0955,0.2142727272727273,0.0023066349119323926,-0.11877272727272731
41,0.9115926920157612,0.9089810386508982,0.09552424242424243,0.20256363636363636,0.0026116533648630202,-0.10703939393939393
42,0.9116206453705789,0.9093079539362466,0.0994030303030303,0.2093939393939394,0.0023126914343322147,-0.10999090909090911
43,0.9122566319143325,0.910250671512013,0.10673333333333333,0.2284212121212121,0.0020059604023194844,-0.12168787878787878
44,0.9123037781064437,0.9094484909884862,0.10624545454545453,0.19963636363636364,0.0028552871179574613,-0.09339090909090911
45,0.9121581816992625,0.9094782266143412,0.10674545454545456,0.2098818181818182,0.0026799550849213594,-0.10313636363636364
46,0.9114858792028699,0.9088833549444425,0.09501212121212123,0.21524848484848486,0.002602524258427441,-0.12023636363636363
47,0.911654155663376,0.9096968187530059,0.10234242424242425,0.22012727272727273,0.0019573369103701443,-0.11778484848484848
48,0.9116443026094818,0.9097655218543353,0.09647575757575758,0.22061515151515151,0.0018787807551464697,-0.12413939393939394
49,0.9119676004201047,0.9087901520721776,0.10236666666666669,0.2006121212121212,0.003177448347927103,-0.09824545454545452
50,0.9115579975620922,0.909456407753018,0.096,0.23281212121212125,0.002101589809074267,-0.13681212121212125
51,0.9113604997446436,0.9089672994256074,0.10039090909090909,0.2084181818181818,0.002393200319036226,-0.10802727272727272
52,0.9110970337567357,0.909357240875585,0.09306060606060607,0.20890606060606062,0.0017397928811506702,-0.11584545454545456
53,0.9112922583112486,0.908953997357901,0.0954878787878788,0.21915151515151515,0.0023382609533476595,-0.12366363636363635
54,0.9119122590145043,0.909411409027515,0.10672121212121212,0.22207878787878788,0.0025008499869892953,-0.11535757575757576
55,0.9118777103281928,0.9097857499809577,0.10087878787878789,0.20890606060606062,0.0020919603472350223,-0.10802727272727274
56,0.9122011072302724,0.9099085566612874,0.10819696969696971,0.23281212121212122,0.002292550568984919,-0.12461515151515151
57,0.9113655168225799,0.9089313229443824,0.09742727272727272,0.21232121212121213,0.0024341938781975436,-0.11489393939393941
58,0.9118656005118433,0.9092256178367926,0.10039090909090909,0.2132969696969697,0.0026399826750507227,-0.11290606060606062
59,0.9110362396501338,0.9093790907134106,0.08575454545454546,0.21476060606060607,0.0016571489367231962,-0.12900606060606062
60,0.9119574253061481,0.9092717532863386,0.10087878787878789,0.22598181818181823,0.002685672019809515,-0.12510303030303033
61,0.9119008936808275,0.9092392105509538,0.10183030303030305,0.22451818181818184,0.002661683129873693,-0.12268787878787879
62,0.9116200800003987,0.9093075937763764,0.10090303030303031,0.21524848484848486,0.0023124862240223587,-0.11434545454545454
63,0.911262311549652,0.9088944823155589,0.09743939393939394,0.20793030303030305,0.0023678292340930662,-0.11049090909090911
64,0.911515180642217,0.9089828851348501,0.09891515151515151,0.2015878787878788,0.0025322955073668885,-0.10267272727272728
65,0.9117204385776393,0.9092504720673623,0.09796363636363638,0.2093939393939394,0.0024699665102769774,-0.11143030303030303
66,0.912093678541893,0.9101977504926388,0.10626969696969697,0.23671515151515152,0.001895928049254203,-0.13044545454545453
67,0.9124518390724282,0.9101527979044715,0.10574545454545455,0.21671212121212122,0.0022990411679567613,-0.11096666666666667
68,0.9116649341346412,0.9083658282100722,0.1008909090909091,0.21134545454545456,0.003299105924569057,-0.11045454545454546
