realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
0,0.8722672574977729,0.8750269988741655,0.02575636363636363,0.07669090909090907,-0.002759741376392566,-0.05093454545454544
1,0.872248247686899,0.8750914140481976,0.02751272727272727,0.07317818181818182,-0.0028431663612985547,-0.04566545454545455
2,0.8723024635448906,0.8763551292261658,0.029269090909090908,0.09601090909090909,-0.004052665681275158,-0.06674181818181818
3,0.8723209340217415,0.8743927412746282,0.029269090909090908,0.06615272727272728,-0.0020718072528866927,-0.03688363636363637
4,0.8723603696908423,0.8746750428754209,0.03102545454545454,0.08020363636363635,-0.002314673184578564,-0.049178181818181815
5,0.872248247686899,0.8736864073239846,0.02751272727272727,0.07142181818181818,-0.001438159637085601,-0.04390909090909091
6,0.8721551354938296,0.8745184920060814,0.023999999999999997,0.060883636363636355,-0.002363356512251835,-0.036883636363636355
7,0.8723070280038157,0.8752714004786503,0.03102545454545454,0.08020363636363635,-0.002964372474834609,-0.049178181818181815
8,0.8722234043896847,0.876585382271195,0.02575636363636363,0.09249818181818183,-0.0043619778815102705,-0.0667418181818182
9,0.872223249198307,0.8748431821101562,0.02575636363636363,0.08196,-0.0026199329118492543,-0.05620363636363637
10,0.8722590964517231,0.874465191471057,0.02751272727272727,0.06264,-0.002206095019333887,-0.03512727272727273
11,0.8723024635448906,0.8765900975274605,0.029269090909090908,0.07844727272727273,-0.004287633982569927,-0.049178181818181815
12,0.8721551354938296,0.8763115897074841,0.023999999999999997,0.07142181818181817,-0.004156454213654515,-0.047421818181818176
13,0.8723235836716822,0.8750030471546613,0.029269090909090908,0.0679090909090909,-0.002679463482979094,-0.038639999999999994
14,0.8721969327770063,0.874702147894769,0.02575636363636363,0.0679090909090909,-0.0025052151177626936,-0.04215272727272727
15,0.8721551354938296,0.874330491478813,0.02575636363636363,0.06439636363636363,-0.002175355984983418,-0.038639999999999994
16,0.8722672574977729,0.8765831637445151,0.02751272727272727,0.08371636363636364,-0.004315906246742163,-0.05620363636363637
17,0.872368579080314,0.8756644353741115,0.02751272727272727,0.06966545454545454,-0.0032958562937975833,-0.04215272727272727
18,0.8723587998808514,0.8754264257629597,0.029269090909090908,0.07669090909090909,-0.0030676258821082936,-0.047421818181818176
19,0.872300738543522,0.8743727075014377,0.03102545454545454,0.08020363636363635,-0.0020719689579157263,-0.049178181818181815
20,0.8722932430955307,0.8743065765425968,0.02751272727272727,0.06966545454545454,-0.0020133334470661124,-0.04215272727272727
21,0.8721551354938296,0.874116760501186,0.02575636363636363,0.05912727272727272,-0.0019616250073564157,-0.03337090909090909
22,0.8721969327770063,0.8756717396673314,0.02575636363636363,0.08020363636363637,-0.0034748068903250884,-0.05444727272727273
23,0.872377799529674,0.873884135764074,0.029269090909090908,0.060883636363636355,-0.0015063362343999964,-0.03161454545454545
24,0.8724124321884021,0.8749415962328545,0.02751272727272727,0.07844727272727273,-0.002529164044452359,-0.050934545454545455
25,0.872223249198307,0.8767607810469037,0.02751272727272727,0.09074181818181819,-0.004537531848596732,-0.06322909090909092
26,0.8722743773783406,0.8738715728194271,0.029269090909090908,0.06264,-0.0015971954410864964,-0.03337090909090909
27,0.8722650464814836,0.8738998883114015,0.02751272727272727,0.06264,-0.0016348418299179102,-0.03512727272727273
28,0.8722234043896847,0.874029950575445,0.02575636363636363,0.06088363636363637,-0.0018065461857602605,-0.03512727272727274
