realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
132,0.8378820392783705,0.8466425612136569,0.8486923097013385,0.029596363636363632,0.023999999999999997,0.06264,-0.008760521935286425,0.005596363636363635,-0.010810270422968005,-0.03304363636363637
133,0.8378800216001915,0.8466425612136569,0.8493179970219967,0.03144,0.023999999999999997,0.06615272727272728,-0.008762539613465403,0.007440000000000006,-0.011437975421805247,-0.03471272727272728
134,0.8387195236637852,0.8467926333637291,0.8498409428323643,0.03354545454545454,0.02575636363636363,0.07493454545454545,-0.008073109699943903,0.007789090909090909,-0.011121419168579116,-0.04138909090909091
135,0.83727276839991,0.8466425612136569,0.8494619637875648,0.031483636363636366,0.023999999999999997,0.07142181818181817,-0.009369792813746836,0.007483636363636369,-0.012189195387654728,-0.0399381818181818
136,0.8409837700212383,0.8468728001105625,0.8492307817920945,0.04280727272727273,0.02751272727272727,0.06966545454545454,-0.0058890300893242875,0.01529454545454546,-0.008247011770856294,-0.026858181818181816
137,0.8407596141348216,0.8466425612136569,0.848167098660056,0.044520000000000004,0.023999999999999997,0.06966545454545454,-0.005882947078835299,0.020520000000000007,-0.007407484525234431,-0.02514545454545454
138,0.838830756718149,0.8467227279604902,0.8488615778897941,0.03490909090909091,0.02575636363636363,0.06264,-0.0078919712423412,0.009152727272727281,-0.01003082117164511,-0.02773090909090909
139,0.8378775111791065,0.8466425612136569,0.8491816065401777,0.03837818181818182,0.023999999999999997,0.07844727272727273,-0.008765050034550415,0.014378181818181821,-0.011304095361071242,-0.04006909090909091
140,0.8388179483818142,0.8466425612136569,0.8507250217001495,0.03148363636363636,0.023999999999999997,0.08722909090909091,-0.007824612831842659,0.0074836363636363624,-0.011907073318335293,-0.05574545454545455
141,0.8389965132184982,0.8466425612136569,0.8497598707922603,0.043996363636363625,0.023999999999999997,0.07493454545454545,-0.007646047995158667,0.019996363636363628,-0.010763357573762122,-0.030938181818181823
142,0.8365650366874193,0.8466425612136569,0.8497691565706206,0.031090909090909093,0.023999999999999997,0.0766909090909091,-0.010077524526237558,0.007090909090909096,-0.013204119883201249,-0.04560000000000001
143,0.8385778967866806,0.8467926333637291,0.8486041073060155,0.03701454545454545,0.02575636363636363,0.0679090909090909,-0.00821473657704852,0.011258181818181823,-0.010026210519334944,-0.030894545454545452
144,0.840140839703611,0.8467227279604902,0.850660587301834,0.04057090909090908,0.02575636363636363,0.06615272727272727,-0.00658188825687922,0.014814545454545452,-0.01051974759822305,-0.025581818181818185
145,0.8399960796080951,0.8467926333637291,0.8493952810538665,0.04219636363636363,0.02575636363636363,0.07142181818181817,-0.006796553755634038,0.01644,-0.009399201445771443,-0.02922545454545454
146,0.8382540793375265,0.8466425612136569,0.8497386093192321,0.040352727272727255,0.023999999999999997,0.08020363636363635,-0.008388481876130394,0.01635272727272726,-0.011484529981705571,-0.0398509090909091
