realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
80,0.9067262880172345,0.9125095407149174,0.9079730618723634,0.023612121212121216,0.14387272727272726,0.29965151515151517,-0.005783252697682872,-0.12026060606060604,-0.0012467738551288354,-0.276039393939394
81,0.906724808397391,0.9126426012002975,0.9086817603049934,0.023648484848484853,0.14527575757575759,0.28940606060606067,-0.005917792802906496,-0.12162727272727274,-0.0019569519076023667,-0.2657575757575758
82,0.9067535421467792,0.9128206427940754,0.9083440938557165,0.023612121212121216,0.15796060606060608,0.30940909090909097,-0.006067100647296209,-0.13434848484848486,-0.0015905517089372934,-0.28579696969696977
83,0.9067928389991379,0.9134891462534752,0.9094753712250673,0.023648484848484853,0.1628878787878788,0.3186787878787879,-0.006696307254337341,-0.13923939393939394,-0.0026825322259294015,-0.29503030303030303
84,0.9068778522926447,0.9131937063405124,0.9088463795259527,0.02413636363636364,0.1628878787878788,0.31623939393939393,-0.006315854047867719,-0.13875151515151515,-0.0019685272333079817,-0.2921030303030303
85,0.9068127830152282,0.9131744984534998,0.9091895184823847,0.023636363636363643,0.15164242424242425,0.30111515151515156,-0.006361715438271687,-0.1280060606060606,-0.0023767354671565544,-0.27747878787878794
86,0.9067662090634171,0.9125342889121933,0.9075244071816718,0.023636363636363643,0.1579848484848485,0.32453333333333334,-0.005768079848776253,-0.13434848484848486,-0.000758198118254727,-0.3008969696969697
87,0.9067578266614132,0.9128400232535667,0.9083291325680191,0.02362424242424243,0.15602121212121212,0.31282424242424245,-0.006082196592153477,-0.13239696969696968,-0.0015713059066058133,-0.2892
88,0.9068607287333843,0.9133100519381436,0.9086790386883605,0.024100000000000003,0.15798484848484848,0.3172151515151515,-0.006449323204759327,-0.13388484848484847,-0.0018183099549762272,-0.2931151515151515
89,0.9068278746429681,0.9135421249516182,0.9093743609809126,0.023636363636363643,0.16724242424242425,0.32209393939393943,-0.006714250308650138,-0.1436060606060606,-0.00254648633794452,-0.2984575757575758
90,0.9067706895135738,0.913105450934075,0.9088814785047354,0.023672727272727276,0.15748484848484848,0.31428787878787884,-0.006334761420501267,-0.13381212121212122,-0.002110788991161683,-0.29061515151515155
91,0.9068918104802042,0.9131518737864384,0.9086457818865905,0.024112121212121213,0.1580090909090909,0.31477575757575754,-0.006260063306234187,-0.13389696969696968,-0.0017539714063863343,-0.29066363636363635
92,0.9067109915213811,0.9131845539480654,0.9086900504357973,0.02362424242424243,0.15994848484848484,0.3084333333333334,-0.006473562426684287,-0.1363242424242424,-0.0019790589144161874,-0.28480909090909096
93,0.9067479289295197,0.9128844159375571,0.9080096738478214,0.023600000000000003,0.1530939393939394,0.3147757575757576,-0.006136487008037372,-0.12949393939393938,-0.001261744918301666,-0.2911757575757576
