realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
0,0.8571329217232445,0.86446937692179,0.8607812180144612,0.05303030303030303,0.15838787878787883,0.21036969696969698,-0.007336455198545533,-0.10535757575757579,-0.003648296291216657,-0.15733939393939395
1,0.8567085478369537,0.8638981627635491,0.8602499051569492,0.050090909090909096,0.1456909090909091,0.21378484848484847,-0.007189614926595422,-0.09559999999999999,-0.0035413573199954973,-0.16369393939393936
2,0.8572679775834737,0.8641627098563155,0.8608428429754645,0.0506030303030303,0.1466909090909091,0.22207878787878788,-0.006894732272841764,-0.09608787878787879,-0.0035748653919908113,-0.17147575757575756
3,0.8566379566976152,0.8639650013235329,0.8612095221048345,0.046663636363636365,0.15250909090909093,0.21720000000000003,-0.007327044625917711,-0.10584545454545456,-0.004571565407219258,-0.17053636363636365
4,0.8573121328362839,0.8646577076094113,0.8615862207364298,0.05893333333333334,0.15347272727272726,0.23086060606060607,-0.007345574773127361,-0.09453939393939392,-0.004274087900145829,-0.17192727272727273
5,0.8568325304379418,0.8639440799735743,0.8605055167320269,0.052542424242424245,0.1486060606060606,0.2147606060606061,-0.007111549535632422,-0.09606363636363635,-0.003672986294085079,-0.16221818181818184
6,0.8572350174724809,0.8643946832219457,0.8609707291043658,0.052554545454545465,0.150569696969697,0.21183333333333332,-0.007159665749464805,-0.09801515151515153,-0.003735711631884908,-0.15927878787878785
7,0.8572102302635142,0.8643274674457021,0.8613532399456628,0.04715151515151516,0.15347272727272726,0.21622424242424243,-0.00711723718218793,-0.1063212121212121,-0.004143009682148646,-0.16907272727272726
8,0.8571994211644205,0.863446658800357,0.860834219403331,0.05495757575757576,0.1412878787878788,0.21768787878787882,-0.006247237635936487,-0.08633030303030303,-0.0036347982389105526,-0.16273030303030306
9,0.857462186964295,0.8642848609426256,0.8617974833138673,0.05450606060606062,0.14619090909090907,0.20793030303030302,-0.0068226739783305845,-0.09168484848484845,-0.004335296349572304,-0.1534242424242424
10,0.8574857310939823,0.8654284204139123,0.862423768583127,0.057481818181818176,0.16764545454545454,0.22500606060606063,-0.00794268931993003,-0.11016363636363637,-0.0049380374891446754,-0.16752424242424246
11,0.8570444195387421,0.8644114398771283,0.8609369475912585,0.05301818181818182,0.14765454545454545,0.21866363636363637,-0.00736702033838621,-0.09463636363636363,-0.0038925280525163863,-0.16564545454545454
12,0.856732172226634,0.8637703215448346,0.8607471356100207,0.0466878787878788,0.1462030303030303,0.23525151515151516,-0.0070381493182005705,-0.0995151515151515,-0.004014963383386694,-0.18856363636363635
13,0.8573223352999056,0.8649721786310325,0.8616104658675924,0.05501818181818182,0.15399696969696972,0.2250060606060606,-0.007649843331126838,-0.09897878787878789,-0.004288130567686732,-0.16998787878787877
14,0.8571232185446916,0.8645170007615186,0.8611605897770119,0.052078787878787884,0.1491060606060606,0.2162242424242424,-0.007393782216826961,-0.09702727272727271,-0.004037371232320286,-0.1641454545454545
15,0.8573399532563284,0.8643778956766216,0.8617907937030735,0.05305454545454546,0.14766666666666667,0.21476060606060607,-0.007037942420293208,-0.0946121212121212,-0.004450840446745152,-0.1617060606060606
16,0.85733992216277,0.8656816261757779,0.862556647417236,0.048627272727272734,0.16965757575757576,0.22256666666666666,-0.008341704013007933,-0.12103030303030302,-0.005216725254466037,-0.17393939393939392
17,0.8574611264082042,0.8650384037714877,0.8616103079327208,0.05351818181818182,0.15205757575757575,0.21622424242424243,-0.007577277363283508,-0.09853939393939393,-0.004149181524516599,-0.1627060606060606
18,0.8570101010991622,0.8644342536353673,0.8612315695276107,0.047175757575757586,0.14766666666666667,0.20793030303030302,-0.0074241525362050975,-0.10049090909090908,-0.004221468428448505,-0.16075454545454543
19,0.8573205215451195,0.8650379164546899,0.8618226494533149,0.050566666666666676,0.15788787878787883,0.22256666666666666,-0.007717394909570352,-0.10732121212121215,-0.004502127908195375,-0.172
20,0.8570200219015905,0.8642721605990541,0.8606670022609981,0.04866363636363637,0.1491060606060606,0.2176878787878788,-0.0072521386974635504,-0.10044242424242424,-0.003646980359407581,-0.1690242424242424
21,0.8572330593891677,0.8651614935365031,0.8613272052558512,0.04960303030303031,0.1642545454545455,0.2211030303030303,-0.00792843414733535,-0.11465151515151517,-0.004094145866683441,-0.17149999999999999
22,0.8574959653626046,0.8649495507699575,0.8618238867592847,0.0554939393939394,0.16225454545454546,0.22207878787878788,-0.0074535854073528585,-0.10676060606060606,-0.0043279213966800345,-0.16658484848484847
23,0.8571026900279025,0.8635873543008512,0.8604297732271863,0.05205454545454546,0.14473939393939397,0.21232121212121216,-0.0064846642729486925,-0.09268484848484851,-0.0033270831992837646,-0.1602666666666667
24,0.8571094807340545,0.8646082121914767,0.8615213780901533,0.048115151515151514,0.15742424242424244,0.21768787878787882,-0.007498731457422192,-0.10930909090909093,-0.004411897356098815,-0.16957272727272732
25,0.857223749338231,0.8647509424662378,0.8615487293849293,0.052542424242424245,0.15742424242424244,0.2284212121212121,-0.0075271931280068705,-0.10488181818181819,-0.004324980046698346,-0.17587878787878786
26,0.8570201163303072,0.8656082351327263,0.8618090735828121,0.04621212121212121,0.16421818181818185,0.21720000000000003,-0.008588118802419165,-0.11800606060606064,-0.004788957252504944,-0.17098787878787883
27,0.8575830518272142,0.8649184542328083,0.8612701382652945,0.056969696969696976,0.15693636363636365,0.22451818181818184,-0.00733540240559416,-0.09996666666666668,-0.003687086438080356,-0.16754848484848486
28,0.857447229992506,0.8647623053288658,0.8614243451303756,0.054018181818181826,0.15840000000000004,0.22061515151515151,-0.007315075336359778,-0.10438181818181821,-0.00397711513786958,-0.1665969696969697
29,0.8570406269443067,0.8637355825186512,0.8599991323839035,0.05156666666666667,0.14281212121212122,0.2137848484848485,-0.006694955574344519,-0.09124545454545455,-0.002958505439596748,-0.16221818181818182
30,0.8572963374184192,0.8640960690180255,0.8612618689509057,0.05205454545454546,0.14763030303030303,0.21378484848484847,-0.00679973159960634,-0.09557575757575756,-0.003965531532486577,-0.161730303030303
31,0.8573220048984727,0.8635314952774638,0.8606439310084784,0.05498181818181819,0.14134848484848486,0.21232121212121213,-0.0062094903789911005,-0.08636666666666667,-0.003321926110005702,-0.15733939393939395
32,0.8571974223968053,0.8643400741300307,0.8615273988116318,0.054993939393939394,0.1500818181818182,0.2215909090909091,-0.007142651733225369,-0.0950878787878788,-0.004329976414826464,-0.1665969696969697
33,0.857042386657997,0.8647117023109724,0.8613033876180143,0.050590909090909096,0.15596060606060608,0.2215909090909091,-0.00766931565297535,-0.10536969696969697,-0.004261000960017247,-0.17099999999999999
34,0.8570618859496951,0.8645434315445241,0.8613620071771619,0.0515909090909091,0.15696060606060608,0.2211030303030303,-0.007481545594828942,-0.10536969696969697,-0.004300121227466813,-0.1695121212121212
35,0.8570970570772706,0.8643167932395416,0.860810859501319,0.050090909090909096,0.15255757575757578,0.21524848484848486,-0.0072197361622710066,-0.10246666666666668,-0.0037138024240483958,-0.16515757575757575
36,0.8572137329810051,0.8637810247982642,0.8603994160491892,0.05255454545454545,0.13931212121212122,0.21671212121212122,-0.006567291817259124,-0.08675757575757577,-0.0031856830681841197,-0.16415757575757578
37,0.8568282067861814,0.8641077787507818,0.860864640162229,0.04618787878787879,0.1481060606060606,0.20890606060606062,-0.007279571964600384,-0.10191818181818181,-0.004036433376047532,-0.16271818181818182
38,0.8576265697141204,0.8646992642801801,0.8614309395033636,0.05453030303030303,0.15493636363636365,0.21963939393939394,-0.007072694566059634,-0.10040606060606061,-0.003804369789243145,-0.1651090909090909
39,0.856745591787727,0.8641581480727393,0.8602709150463792,0.04813939393939394,0.1515939393939394,0.22500606060606063,-0.007412556285012251,-0.10345454545454545,-0.00352532325865218,-0.17686666666666667
40,0.8566999154964027,0.8634772440747202,0.8606072042386899,0.048590909090909094,0.14373939393939397,0.2142727272727273,-0.006777328578317476,-0.09514848484848487,-0.003907288742287185,-0.1656818181818182
41,0.8573274729242377,0.8638967741221336,0.8606694612985019,0.050151515151515155,0.14131212121212122,0.20256363636363636,-0.006569301197895894,-0.09116060606060607,-0.0033419883742641376,-0.15241212121212122
42,0.8568192384449543,0.8643414625716828,0.860981612666913,0.044248484848484856,0.15299696969696971,0.2093939393939394,-0.007522224126728427,-0.10874848484848486,-0.004162374221958642,-0.16514545454545454
43,0.8579520358164994,0.865379078830818,0.862419284567159,0.05494545454545455,0.16277878787878788,0.2284212121212121,-0.007427043014318624,-0.10783333333333334,-0.004467248750659625,-0.17347575757575756
44,0.8575483195779315,0.8644928960687142,0.86051872602591,0.053566666666666665,0.1510818181818182,0.19963636363636364,-0.006944576490782617,-0.09751515151515154,-0.002970406447978413,-0.14606969696969696
45,0.8571643406373939,0.864782839844301,0.8608904284522283,0.05500606060606061,0.15744848484848484,0.2098818181818182,-0.007618499206907159,-0.10244242424242422,-0.003726087814834411,-0.15487575757575758
46,0.856976532456054,0.8639314749136046,0.860477358168265,0.05013939393939394,0.14323939393939394,0.21524848484848486,-0.0069549424575505725,-0.0931,-0.0035008257122109976,-0.16510909090909093
47,0.8572880985559845,0.8640784760428416,0.8612007807705061,0.050590909090909096,0.14667878787878788,0.22012727272727273,-0.006790377486857069,-0.09608787878787878,-0.003912682214521568,-0.16953636363636362
48,0.8572808859875055,0.865096070421559,0.8622325241991573,0.05206666666666667,0.15789999999999998,0.22061515151515151,-0.00781518443405349,-0.10583333333333331,-0.004951638211651788,-0.16854848484848484
49,0.8571265093303835,0.8643629182737566,0.8610014091529843,0.04962727272727273,0.14425151515151519,0.2006121212121212,-0.007236408943373074,-0.09462424242424246,-0.003874899822600808,-0.1509848484848485
50,0.8570715440641739,0.8643550011860419,0.8616424962277525,0.05206666666666667,0.15402121212121214,0.23281212121212125,-0.007283457121868064,-0.10195454545454546,-0.004570952163578612,-0.18074545454545457
51,0.8566298883103048,0.8636320558875196,0.8606191109184937,0.04865151515151516,0.14373939393939397,0.2084181818181818,-0.007002167577214724,-0.0950878787878788,-0.003989222608188903,-0.15976666666666664
52,0.8571429765570238,0.8645847543700917,0.8620632527403279,0.04715151515151515,0.1530212121212121,0.20890606060606062,-0.007441777813067985,-0.10586969696969696,-0.004920276183304151,-0.16175454545454548
