realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
0,0.8571329217232445,0.8608280904017169,0.8567865412292448,0.05303030303030303,0.0817909090909091,0.07278787878787879,-0.003695168678472416,-0.028760606060606063,0.0003463804939997095,-0.01975757575757576
1,0.8567085478369537,0.8605948814307881,0.8567059278979888,0.050090909090909096,0.07838787878787878,0.06986060606060607,-0.00388633359383439,-0.02829696969696969,2.619938964887325e-06,-0.019769696969696972
2,0.8572679775834737,0.8605623443251611,0.8570470094307011,0.0506030303030303,0.07692424242424242,0.0762030303030303,-0.003294366741687371,-0.02632121212121212,0.00022096815277261594,-0.025599999999999998
3,0.8566379566976152,0.8608384425291534,0.8564747499406024,0.046663636363636365,0.08179090909090911,0.06546969696969698,-0.004200485831538203,-0.03512727272727274,0.00016320675701286813,-0.018806060606060618
4,0.8573121328362839,0.861126462479173,0.8567562578897356,0.05893333333333334,0.08081515151515152,0.0723,-0.0038143296428890805,-0.021881818181818183,0.0005558749465482959,-0.013366666666666666
5,0.8568325304379418,0.8605265971925862,0.8569378372335007,0.052542424242424245,0.07837575757575757,0.07034848484848485,-0.003694066754644343,-0.025833333333333326,-0.00010530679555886824,-0.01780606060606061
6,0.8572350174724809,0.8608817886663757,0.8567580533015033,0.052554545454545465,0.08276666666666667,0.07522727272727274,-0.003646771193894782,-0.030212121212121204,0.0004769641709775341,-0.022672727272727275
7,0.8572102302635142,0.8609212444789217,0.8570454558069459,0.04715151515151516,0.0802909090909091,0.06937272727272728,-0.0037110142154075376,-0.033139393939393934,0.00016477445656826184,-0.02222121212121212
8,0.8571994211644205,0.8604118841275182,0.8564568884314497,0.05495757575757576,0.07446060606060607,0.07181212121212122,-0.0032124629630977397,-0.019503030303030314,0.0007425327329707576,-0.016854545454545455
9,0.857462186964295,0.8606974037054704,0.8566363002353472,0.05450606060606062,0.07594848484848483,0.06546969696969697,-0.0032352167411754396,-0.021442424242424214,0.0008258867289477889,-0.010963636363636349
10,0.8574857310939823,0.8618739325157122,0.8571392286267969,0.057481818181818176,0.0905848484848485,0.07132424242424244,-0.004388201421729909,-0.03310303030303033,0.00034650246718537225,-0.013842424242424267
11,0.8570444195387421,0.8612402341927138,0.8563384851207596,0.05301818181818182,0.08275454545454546,0.06546969696969697,-0.0041958146539716745,-0.029736363636363637,0.0007059344179825011,-0.012451515151515151
12,0.856732172226634,0.8607659448641398,0.856749899145033,0.0466878787878788,0.07937575757575759,0.07522727272727273,-0.004033772637505817,-0.03268787878787879,-1.7726918398963676e-05,-0.028539393939393927
13,0.8573223352999056,0.8612003521095959,0.8566939675584613,0.05501818181818182,0.08277878787878787,0.07132424242424242,-0.0038780168096902434,-0.027760606060606048,0.0006283677414443689,-0.016306060606060595
14,0.8571232185446916,0.8610688899564535,0.8571136186240741,0.052078787878787884,0.08131515151515152,0.06986060606060607,-0.003945671411761831,-0.029236363636363637,9.599920617553437e-06,-0.017781818181818183
15,0.8573399532563284,0.8607515945810017,0.8568210648206499,0.05305454545454546,0.07646060606060606,0.06937272727272728,-0.003411641324673309,-0.023406060606060604,0.0005188884356784884,-0.016318181818181822
16,0.85733992216277,0.8616370203986384,0.856993822605332,0.048627272727272734,0.08819393939393941,0.0723,-0.004297098235868435,-0.039566666666666674,0.0003460995574380288,-0.02367272727272727
17,0.8574611264082042,0.8616896763504339,0.85682925616301,0.05351818181818182,0.08668181818181818,0.06839696969696969,-0.0042285499422297645,-0.03316363636363636,0.0006318702451941771,-0.014878787878787873
18,0.8570101010991622,0.8611987674603873,0.8565081894288807,0.047175757575757586,0.08081515151515152,0.06790909090909092,-0.004188666361225057,-0.033639393939393934,0.000501911670281463,-0.020733333333333333
19,0.8573205215451195,0.8612497320564111,0.8568548352754611,0.050566666666666676,0.08325454545454547,0.06644545454545456,-0.003929210511291581,-0.032687878787878794,0.0004656862696583719,-0.01587878787878788
20,0.8570200219015905,0.861096304377493,0.8572481926702622,0.04866363636363637,0.08424242424242424,0.07473939393939394,-0.004076282475902415,-0.035578787878787876,-0.00022817076867165387,-0.02607575757575757
21,0.8572330593891677,0.8613897357182752,0.8564679589621902,0.04960303030303031,0.08621818181818183,0.06449393939393941,-0.004156676329107434,-0.036615151515151524,0.0007651004269775274,-0.0148909090909091
22,0.8574959653626046,0.8613997189791058,0.8572170322822293,0.0554939393939394,0.08664545454545454,0.07376363636363638,-0.0039037536165011932,-0.03115151515151514,0.00027893308037529874,-0.018269696969696977
23,0.8571026900279025,0.8601279152978528,0.8567026007810162,0.05205454545454546,0.0749969696969697,0.06937272727272728,-0.0030252252699503046,-0.022942424242424243,0.00040008924688628156,-0.017318181818181823
24,0.8571094807340545,0.860999343137109,0.8567063620063599,0.048115151515151514,0.08033939393939395,0.06839696969696969,-0.003889862403054556,-0.03222424242424243,0.0004031187276946069,-0.02028181818181818
25,0.857223749338231,0.8615340374178699,0.8573092155854402,0.052542424242424245,0.0857060606060606,0.08108181818181819,-0.0043102880796389575,-0.03316363636363636,-8.546624720917606e-05,-0.02853939393939394
26,0.8570201163303072,0.8619070344286681,0.857080652503721,0.04621212121212121,0.08957272727272728,0.0723,-0.004886918098360948,-0.043360606060606065,-6.053617341383877e-05,-0.026087878787878792
27,0.8575830518272142,0.8614815824608866,0.8567018577491974,0.056969696969696976,0.08423030303030303,0.0688848484848485,-0.0038985306336724035,-0.027260606060606055,0.0008811940780167893,-0.011915151515151517
28,0.857447229992506,0.8615470855441023,0.8568411188495374,0.054018181818181826,0.08813333333333334,0.07132424242424242,-0.00409985555159631,-0.034115151515151515,0.0006061111429686017,-0.01730606060606059
29,0.8570406269443067,0.8606372435742092,0.8568337699780476,0.05156666666666667,0.07887575757575759,0.08108181818181819,-0.003596616629902516,-0.027309090909090915,0.00020685696625910577,-0.029515151515151515
30,0.8572963374184192,0.8608172711124518,0.8574312637769249,0.05205454545454546,0.07983939393939395,0.07181212121212122,-0.003520933694032613,-0.02778484848484849,-0.0001349263585057603,-0.01975757575757576
31,0.8573220048984727,0.860420039813058,0.8564071853303618,0.05498181818181819,0.07452121212121213,0.06693333333333334,-0.003098034914585379,-0.01953939393939394,0.0009148195681109028,-0.011951515151515157
32,0.8571974223968053,0.8608466758013825,0.8562420096692187,0.054993939393939394,0.07936363636363637,0.07083636363636366,-0.003649253404577224,-0.02436969696969698,0.0009554127275865909,-0.015842424242424262
33,0.857042386657997,0.8613180688987921,0.8569403925688015,0.050590909090909096,0.08618181818181818,0.07132424242424243,-0.004275682240795109,-0.03559090909090908,0.00010199408919553399,-0.020733333333333333
34,0.8570618859496951,0.8611614121198521,0.8566232033304011,0.0515909090909091,0.08524242424242426,0.07327575757575758,-0.004099526170156964,-0.03365151515151516,0.0004386826192940285,-0.02168484848484848
35,0.8570970570772706,0.8611702134013625,0.856554280995315,0.050090909090909096,0.0817787878787879,0.07083636363636366,-0.004073156324091887,-0.0316878787878788,0.0005427760819555205,-0.02074545454545456
36,0.8572137329810051,0.860377517331515,0.8570454062694038,0.05255454545454545,0.07250909090909091,0.0766909090909091,-0.0031637843505099017,-0.01995454545454546,0.00016832671160127433,-0.02413636363636365
37,0.8568282067861814,0.8608379290023261,0.8567409076161568,0.04618787878787879,0.0812909090909091,0.06888484848484848,-0.004009722216144707,-0.0351030303030303,8.729917002459064e-05,-0.022696969696969688
38,0.8576265697141204,0.8611246115350863,0.8568480664449403,0.05453030303030303,0.0803030303030303,0.0718121212121212,-0.0034980418209659137,-0.025772727272727274,0.0007785032691801641,-0.01728181818181817
