realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
76,0.8575893040543251,0.8666670487755666,0.8636114148830761,0.05938484848484849,0.22037272727272728,0.32941212121212127,-0.009077744721241454,-0.1609878787878788,-0.006022110828751037,-0.2700272727272728
77,0.8573649952950043,0.8656488228630213,0.8625351555136629,0.057006060606060616,0.20424848484848487,0.31623939393939393,-0.008283827568016933,-0.14724242424242426,-0.0051701602186585705,-0.2592333333333333
78,0.8577701230792438,0.8659840673749216,0.862866673848191,0.05888484848484849,0.18952727272727274,0.30209090909090913,-0.008213944295677789,-0.13064242424242425,-0.005096550768947217,-0.24320606060606065
79,0.8568084440063453,0.8651060807433194,0.8617521749908135,0.04574848484848485,0.18857575757575756,0.2957484848484849,-0.008297636736974145,-0.14282727272727272,-0.004943730984468209,-0.25000000000000006
80,0.8575434267033972,0.8651625795896181,0.8623141783593922,0.05307878787878788,0.19106363636363635,0.29965151515151517,-0.007619152886220837,-0.1379848484848485,-0.0047707516559949426,-0.24657272727272728
81,0.8569626998096944,0.864954929576755,0.8623639983980298,0.04812727272727273,0.19344242424242425,0.28940606060606067,-0.007992229767060599,-0.1453151515151515,-0.005401298588335379,-0.24127878787878793
82,0.8572016511159471,0.8657976984305481,0.8624564797356368,0.05348181818181819,0.19932121212121215,0.30940909090909097,-0.008596047314600952,-0.14583939393939396,-0.005254828619689622,-0.2559272727272728
83,0.8570775653378704,0.8662098965162536,0.8628361243473623,0.05353030303030303,0.21011515151515153,0.3186787878787879,-0.00913233117838319,-0.1565848484848485,-0.005758559009491959,-0.26514848484848486
84,0.8570842555643144,0.8662800130788819,0.8630773937402005,0.050590909090909096,0.20234545454545455,0.31623939393939393,-0.00919575751456747,-0.15175454545454545,-0.005993138175886092,-0.26564848484848486
85,0.857496897113579,0.8652801330915737,0.8624363051766871,0.052078787878787884,0.20082121212121215,0.30111515151515156,-0.007783235977994685,-0.14874242424242426,-0.004939408063108108,-0.24903636363636367
86,0.8570831737744328,0.865877041828322,0.8624461124948419,0.051115151515151516,0.20472424242424245,0.32453333333333334,-0.008793868053889264,-0.15360909090909092,-0.0053629387204091605,-0.27341818181818184
87,0.857230113552245,0.8656764047060638,0.8622514766666075,0.052518181818181825,0.21004242424242425,0.31282424242424245,-0.008446291153818786,-0.15752424242424243,-0.00502136311436252,-0.26030606060606065
88,0.8574688152183252,0.8656272791686141,0.8623222564565034,0.05451818181818182,0.2100787878787879,0.3172151515151515,-0.008158463950288963,-0.15556060606060607,-0.004853441238178213,-0.2626969696969697
89,0.8577126708881054,0.8669035268598435,0.8637812944831879,0.05746969696969696,0.2100909090909091,0.32209393939393943,-0.009190855971738077,-0.15262121212121216,-0.006068623595082423,-0.2646242424242425
90,0.8573461647292603,0.8652684616280821,0.8624784414699646,0.05206666666666667,0.20811515151515153,0.31428787878787884,-0.007922296898821846,-0.15604848484848485,-0.005132276740704267,-0.2622212121212122
91,0.8573185520437212,0.8655280761599835,0.8622870402396148,0.05161515151515152,0.20327272727272727,0.31477575757575754,-0.008209524116262301,-0.15165757575757577,-0.004968488195893572,-0.26316060606060604
92,0.8570164553953619,0.8656242245981496,0.8623531764592868,0.052078787878787884,0.20424848484848487,0.3084333333333334,-0.008607769202787718,-0.15216969696969698,-0.00533672106392491,-0.2563545454545455
93,0.8571983672223027,0.8659121646052661,0.8624528895363194,0.04762727272727274,0.19396666666666665,0.3147757575757576,-0.008713797382963406,-0.1463393939393939,-0.005254522314016685,-0.26714848484848486
94,0.8571816568253794,0.8653081307774969,0.861706144222634,0.053542424242424246,0.19782121212121215,0.3191666666666667,-0.008126473952117519,-0.1442787878787879,-0.0045244873972546396,-0.2656242424242425
95,0.8569294584815539,0.8656230529750756,0.8625614826475343,0.05012727272727273,0.19986969696969697,0.3098969696969697,-0.008693594493521695,-0.14974242424242423,-0.005632024165980409,-0.259769696969697
96,0.8574050287362748,0.8656272219572891,0.862278852515614,0.05206666666666667,0.194430303030303,0.3055060606060606,-0.008222193221014362,-0.14236363636363633,-0.004873823779339204,-0.25343939393939396
97,0.8568429308715487,0.8653477473242183,0.861859675271505,0.04716363636363637,0.19734545454545455,0.30696969696969695,-0.008504816452669539,-0.15018181818181817,-0.005016744399956252,-0.2598060606060606
98,0.8573693203068503,0.8660219734980531,0.8629936440779065,0.05544545454545455,0.20912727272727274,0.3186787878787879,-0.008652653191202786,-0.1536818181818182,-0.00562432377105615,-0.2632333333333333
99,0.8574598829340824,0.8659684721683675,0.8627456189210708,0.056969696969696976,0.20277272727272727,0.3084333333333334,-0.008508589234285102,-0.1458030303030303,-0.005285735986988449,-0.25146363636363644
100,0.8570386091238095,0.865253842415369,0.8616897078237006,0.04813939393939394,0.19395454545454544,0.29233333333333333,-0.008215233291559487,-0.1458151515151515,-0.00465109869989111,-0.2441939393939394
101,0.8570787193076519,0.8661314717271911,0.8635483391893911,0.05545757575757576,0.21595757575757576,0.3138,-0.009052752419539178,-0.1605,-0.006469619881739219,-0.25834242424242426
102,0.8567787038510927,0.8661066364611278,0.8628355974681055,0.054433333333333334,0.2110909090909091,0.3264848484848485,-0.009327932610035172,-0.15665757575757577,-0.006056893617012782,-0.27205151515151516
103,0.8569862540292571,0.8651113028317307,0.861288362981941,0.04865151515151516,0.19445454545454544,0.3138,-0.008125048802473556,-0.14580303030303027,-0.004302108952683903,-0.26514848484848486
104,0.8571623899138464,0.8653531347757754,0.8619201822667549,0.05105454545454545,0.1851727272727273,0.29526060606060606,-0.008190744861928945,-0.13411818181818186,-0.004757792352908519,-0.2442060606060606
105,0.8570345367998023,0.8652964277965922,0.8624093150746013,0.04865151515151516,0.20034545454545455,0.3064818181818182,-0.008261890996789867,-0.15169393939393938,-0.00537477827479893,-0.257830303030303
106,0.8569900202396464,0.866097682247021,0.8624475773012036,0.04618787878787879,0.20667575757575762,0.3191666666666667,-0.009107662007374562,-0.16048787878787885,-0.00545755706155715,-0.27297878787878793
107,0.8572408764781454,0.866389454187521,0.8629903663004403,0.04912727272727273,0.20913939393939393,0.3089212121212121,-0.009148577709375605,-0.16001212121212122,-0.005749489822294951,-0.25979393939393935
108,0.8577948762224548,0.8657778840178442,0.8627665520501512,0.05743333333333334,0.19884545454545455,0.31233636363636363,-0.007983007795389407,-0.1414121212121212,-0.00497167582769642,-0.2549030303030303
109,0.8566726549200305,0.865708172133403,0.8625200898708052,0.04721212121212122,0.20663939393939398,0.3108727272727273,-0.00903551721337248,-0.15942727272727275,-0.005847434950774666,-0.2636606060606061
110,0.8573197226015935,0.8656735378289356,0.8623909397849102,0.05644545454545455,0.2037606060606061,0.30940909090909097,-0.008353815227342132,-0.14731515151515154,-0.005071217183316712,-0.2529636363636364
111,0.8570961445434462,0.8655259891900448,0.8623596552889847,0.05010303030303031,0.1998575757575758,0.3074575757575758,-0.008429844646598572,-0.14975454545454547,-0.005263510745538547,-0.2573545454545455
112,0.8572135771095979,0.8661570228037767,0.8626956301534181,0.055506060606060614,0.20715151515151517,0.323069696969697,-0.00894344569417882,-0.15164545454545456,-0.005482053043820212,-0.2675636363636364
113,0.8575454046671822,0.8660398607103447,0.862762223997612,0.055969696969696975,0.20671212121212124,0.3177030303030303,-0.008494456043162457,-0.15074242424242426,-0.005216819330429834,-0.2617333333333334
114,0.857090429362336,0.8655203527377109,0.8622122932582318,0.04860303030303031,0.20033333333333336,0.2981878787878788,-0.008429923375374848,-0.15173030303030305,-0.005121863895895751,-0.24958484848484846
115,0.8574969921258346,0.865890212624181,0.8627030071087335,0.05254242424242425,0.19884545454545455,0.3025787878787879,-0.008393220498346343,-0.1463030303030303,-0.0052060149828988544,-0.2500363636363636
116,0.8568302019445032,0.8664513284677529,0.8633946944041478,0.04917575757575759,0.2247636363636364,0.3201424242424243,-0.009621126523249646,-0.1755878787878788,-0.006564492459644633,-0.2709666666666667
117,0.8566092842475064,0.8648862111261918,0.8611950259630626,0.04817575757575758,0.19645454545454547,0.31331212121212126,-0.00827692687868542,-0.1482787878787879,-0.004585741715556257,-0.26513636363636367
118,0.8569779058425517,0.8656789435957611,0.862398349473856,0.05057878787878789,0.19788181818181821,0.30111515151515156,-0.008701037753209406,-0.14730303030303032,-0.005420443631304228,-0.25053636363636367
119,0.8571048158418916,0.8655053108760893,0.8626661866542247,0.04917575757575758,0.2086151515151515,0.31282424242424245,-0.008400495034197708,-0.15943939393939394,-0.0055613708123331,-0.26364848484848485
120,0.8573788126926153,0.8659872370743452,0.8625616612715846,0.053542424242424246,0.2071878787878788,0.3147757575757576,-0.008608424381729929,-0.15364545454545456,-0.005182848578969335,-0.2612333333333334
121,0.8572197983895461,0.8665392727029678,0.8634471488825877,0.0520909090909091,0.20565151515151514,0.30501818181818185,-0.009319474313421727,-0.15356060606060604,-0.006227350493041572,-0.2529272727272728
122,0.8566576709105354,0.8656800588029436,0.862708936051105,0.04422424242424243,0.1983575757575758,0.2977,-0.009022387892408279,-0.15413333333333334,-0.006051265140569639,-0.2534757575757576
123,0.8571889266783566,0.8655385834899594,0.8621518638083003,0.05156666666666667,0.2003090909090909,0.30892121212121215,-0.008349656811602824,-0.14874242424242423,-0.0049629371299437786,-0.2573545454545455
124,0.857030381836443,0.8648602797347956,0.8615784467367886,0.047724242424242426,0.20085757575757573,0.3108727272727273,-0.007829897898352645,-0.15313333333333332,-0.00454806490034565,-0.26314848484848485
125,0.8571933125793236,0.866392799669564,0.8632970737062899,0.055933333333333335,0.20423636363636366,0.3118484848484849,-0.009199487090240321,-0.14830303030303033,-0.006103761126966312,-0.25591515151515154
126,0.8573669234272592,0.8648628072361865,0.8615349210109301,0.054018181818181826,0.1930151515151515,0.2981878787878788,-0.007495883808927295,-0.13899696969696967,-0.004167997583670924,-0.24416969696969695
127,0.8576340785082024,0.8666237189062692,0.8632964140049018,0.058384848484848484,0.22028787878787875,0.3274606060606061,-0.008989640398066823,-0.16190303030303027,-0.005662335496699367,-0.26907575757575763
128,0.857458092500353,0.8673264866299984,0.8645972869111499,0.05351818181818182,0.22086060606060604,0.3264848484848485,-0.009868394129645464,-0.1673424242424242,-0.007139194410796912,-0.2729666666666667
129,0.8574934837605641,0.8655310540430574,0.8619283407115123,0.05253030303030303,0.20178484848484848,0.31526363636363636,-0.0080375702824933,-0.14925454545454545,-0.004434856950948141,-0.2627333333333333
130,0.8574805109883095,0.8661720532372055,0.862218510274793,0.055506060606060614,0.2046878787878788,0.3201424242424243,-0.008691542248896011,-0.1491818181818182,-0.004737999286483552,-0.26463636363636367
131,0.8572996477513853,0.8657720697252643,0.8630164556359234,0.055969696969696975,0.20323636363636363,0.30453030303030304,-0.008472421973878985,-0.14726666666666666,-0.0057168078845381,-0.24856060606060607
132,0.8571740967386469,0.8667096359210086,0.8636491621625643,0.048627272727272734,0.21743333333333334,0.31965454545454547,-0.009535539182361719,-0.1688060606060606,-0.006475065423917403,-0.27102727272727273
