frame,n_cav,f1_full_clean,blocks_conf,blocks_norm,overlap_conf_norm,f1_conf_clean,identity_control_ok,f1_conf_ideal_p0.001_r0,cw_ideal_p0.001_r0,f1_conf_packet_p0.001_r0,cw_packet_p0.001_r0,f1_conf_ideal_p0.001_r1,cw_ideal_p0.001_r1,f1_conf_packet_p0.001_r1,cw_packet_p0.001_r1,f1_conf_ideal_p0.001_r2,cw_ideal_p0.001_r2,f1_conf_packet_p0.001_r2,cw_packet_p0.001_r2,f1_conf_ideal_p0.001_r3,cw_ideal_p0.001_r3,f1_conf_packet_p0.001_r3,cw_packet_p0.001_r3,f1_conf_ideal_p0.01_r0,cw_ideal_p0.01_r0,f1_conf_packet_p0.01_r0,cw_packet_p0.01_r0,f1_conf_ideal_p0.01_r1,cw_ideal_p0.01_r1,f1_conf_packet_p0.01_r1,cw_packet_p0.01_r1,f1_conf_ideal_p0.01_r2,cw_ideal_p0.01_r2,f1_conf_packet_p0.01_r2,cw_packet_p0.01_r2,f1_conf_ideal_p0.01_r3,cw_ideal_p0.01_r3,f1_conf_packet_p0.01_r3,cw_packet_p0.01_r3,f1_conf_ideal_p0.05_r0,cw_ideal_p0.05_r0,f1_conf_packet_p0.05_r0,cw_packet_p0.05_r0,f1_conf_ideal_p0.05_r1,cw_ideal_p0.05_r1,f1_conf_packet_p0.05_r1,cw_packet_p0.05_r1,f1_conf_ideal_p0.05_r2,cw_ideal_p0.05_r2,f1_conf_packet_p0.05_r2,cw_packet_p0.05_r2,f1_conf_ideal_p0.05_r3,cw_ideal_p0.05_r3,f1_conf_packet_p0.05_r3,cw_packet_p0.05_r3,f1_conf_ideal_p0.1_r0,cw_ideal_p0.1_r0,f1_conf_packet_p0.1_r0,cw_packet_p0.1_r0,f1_conf_ideal_p0.1_r1,cw_ideal_p0.1_r1,f1_conf_packet_p0.1_r1,cw_packet_p0.1_r1,f1_conf_ideal_p0.1_r2,cw_ideal_p0.1_r2,f1_conf_packet_p0.1_r2,cw_packet_p0.1_r2,f1_conf_ideal_p0.1_r3,cw_ideal_p0.1_r3,f1_conf_packet_p0.1_r3,cw_packet_p0.1_r3,f1_conf_ideal_p0.25_r0,cw_ideal_p0.25_r0,f1_conf_packet_p0.25_r0,cw_packet_p0.25_r0,f1_conf_ideal_p0.25_r1,cw_ideal_p0.25_r1,f1_conf_packet_p0.25_r1,cw_packet_p0.25_r1,f1_conf_ideal_p0.25_r2,cw_ideal_p0.25_r2,f1_conf_packet_p0.25_r2,cw_packet_p0.25_r2,f1_conf_ideal_p0.25_r3,cw_ideal_p0.25_r3,f1_conf_packet_p0.25_r3,cw_packet_p0.25_r3,f1_conf_ideal_p0.5_r0,cw_ideal_p0.5_r0,f1_conf_packet_p0.5_r0,cw_packet_p0.5_r0,f1_conf_ideal_p0.5_r1,cw_ideal_p0.5_r1,f1_conf_packet_p0.5_r1,cw_packet_p0.5_r1,f1_conf_ideal_p0.5_r2,cw_ideal_p0.5_r2,f1_conf_packet_p0.5_r2,cw_packet_p0.5_r2,f1_conf_ideal_p0.5_r3,cw_ideal_p0.5_r3,f1_conf_packet_p0.5_r3,cw_packet_p0.5_r3,f1_conf_ideal_p0.75_r0,cw_ideal_p0.75_r0,f1_conf_packet_p0.75_r0,cw_packet_p0.75_r0,f1_conf_ideal_p0.75_r1,cw_ideal_p0.75_r1,f1_conf_packet_p0.75_r1,cw_packet_p0.75_r1,f1_conf_ideal_p0.75_r2,cw_ideal_p0.75_r2,f1_conf_packet_p0.75_r2,cw_packet_p0.75_r2,f1_conf_ideal_p0.75_r3,cw_ideal_p0.75_r3,f1_conf_packet_p0.75_r3,cw_packet_p0.75_r3,f1_conf_ideal_p0.9_r0,cw_ideal_p0.9_r0,f1_conf_packet_p0.9_r0,cw_packet_p0.9_r0,f1_conf_ideal_p0.9_r1,cw_ideal_p0.9_r1,f1_conf_packet_p0.9_r1,cw_packet_p0.9_r1,f1_conf_ideal_p0.9_r2,cw_ideal_p0.9_r2,f1_conf_packet_p0.9_r2,cw_packet_p0.9_r2,f1_conf_ideal_p0.9_r3,cw_ideal_p0.9_r3,f1_conf_packet_p0.9_r3,cw_packet_p0.9_r3,f1_conf_p1.0,f1_norm_clean,f1_norm_ideal_p0.001_r0,f1_norm_packet_p0.001_r0,f1_norm_ideal_p0.001_r1,f1_norm_packet_p0.001_r1,f1_norm_ideal_p0.001_r2,f1_norm_packet_p0.001_r2,f1_norm_ideal_p0.001_r3,f1_norm_packet_p0.001_r3,f1_norm_ideal_p0.01_r0,f1_norm_packet_p0.01_r0,f1_norm_ideal_p0.01_r1,f1_norm_packet_p0.01_r1,f1_norm_ideal_p0.01_r2,f1_norm_packet_p0.01_r2,f1_norm_ideal_p0.01_r3,f1_norm_packet_p0.01_r3,f1_norm_ideal_p0.05_r0,f1_norm_packet_p0.05_r0,f1_norm_ideal_p0.05_r1,f1_norm_packet_p0.05_r1,f1_norm_ideal_p0.05_r2,f1_norm_packet_p0.05_r2,f1_norm_ideal_p0.05_r3,f1_norm_packet_p0.05_r3,f1_norm_ideal_p0.1_r0,f1_norm_packet_p0.1_r0,f1_norm_ideal_p0.1_r1,f1_norm_packet_p0.1_r1,f1_norm_ideal_p0.1_r2,f1_norm_packet_p0.1_r2,f1_norm_ideal_p0.1_r3,f1_norm_packet_p0.1_r3,f1_norm_ideal_p0.25_r0,f1_norm_packet_p0.25_r0,f1_norm_ideal_p0.25_r1,f1_norm_packet_p0.25_r1,f1_norm_ideal_p0.25_r2,f1_norm_packet_p0.25_r2,f1_norm_ideal_p0.25_r3,f1_norm_packet_p0.25_r3,f1_norm_ideal_p0.5_r0,f1_norm_packet_p0.5_r0,f1_norm_ideal_p0.5_r1,f1_norm_packet_p0.5_r1,f1_norm_ideal_p0.5_r2,f1_norm_packet_p0.5_r2,f1_norm_ideal_p0.5_r3,f1_norm_packet_p0.5_r3,f1_norm_ideal_p0.75_r0,f1_norm_packet_p0.75_r0,f1_norm_ideal_p0.75_r1,f1_norm_packet_p0.75_r1,f1_norm_ideal_p0.75_r2,f1_norm_packet_p0.75_r2,f1_norm_ideal_p0.75_r3,f1_norm_packet_p0.75_r3,f1_norm_ideal_p0.9_r0,f1_norm_packet_p0.9_r0,f1_norm_ideal_p0.9_r1,f1_norm_packet_p0.9_r1,f1_norm_ideal_p0.9_r2,f1_norm_packet_p0.9_r2,f1_norm_ideal_p0.9_r3,f1_norm_packet_p0.9_r3,f1_norm_p1.0,f1_rand0_clean,f1_rand0_ideal_p0.001_r0,f1_rand0_packet_p0.001_r0,f1_rand0_ideal_p0.001_r1,f1_rand0_packet_p0.001_r1,f1_rand0_ideal_p0.001_r2,f1_rand0_packet_p0.001_r2,f1_rand0_ideal_p0.001_r3,f1_rand0_packet_p0.001_r3,f1_rand0_ideal_p0.01_r0,f1_rand0_packet_p0.01_r0,f1_rand0_ideal_p0.01_r1,f1_rand0_packet_p0.01_r1,f1_rand0_ideal_p0.01_r2,f1_rand0_packet_p0.01_r2,f1_rand0_ideal_p0.01_r3,f1_rand0_packet_p0.01_r3,f1_rand0_ideal_p0.05_r0,f1_rand0_packet_p0.05_r0,f1_rand0_ideal_p0.05_r1,f1_rand0_packet_p0.05_r1,f1_rand0_ideal_p0.05_r2,f1_rand0_packet_p0.05_r2,f1_rand0_ideal_p0.05_r3,f1_rand0_packet_p0.05_r3,f1_rand0_ideal_p0.1_r0,f1_rand0_packet_p0.1_r0,f1_rand0_ideal_p0.1_r1,f1_rand0_packet_p0.1_r1,f1_rand0_ideal_p0.1_r2,f1_rand0_packet_p0.1_r2,f1_rand0_ideal_p0.1_r3,f1_rand0_packet_p0.1_r3,f1_rand0_ideal_p0.25_r0,f1_rand0_packet_p0.25_r0,f1_rand0_ideal_p0.25_r1,f1_rand0_packet_p0.25_r1,f1_rand0_ideal_p0.25_r2,f1_rand0_packet_p0.25_r2,f1_rand0_ideal_p0.25_r3,f1_rand0_packet_p0.25_r3,f1_rand0_ideal_p0.5_r0,f1_rand0_packet_p0.5_r0,f1_rand0_ideal_p0.5_r1,f1_rand0_packet_p0.5_r1,f1_rand0_ideal_p0.5_r2,f1_rand0_packet_p0.5_r2,f1_rand0_ideal_p0.5_r3,f1_rand0_packet_p0.5_r3,f1_rand0_ideal_p0.75_r0,f1_rand0_packet_p0.75_r0,f1_rand0_ideal_p0.75_r1,f1_rand0_packet_p0.75_r1,f1_rand0_ideal_p0.75_r2,f1_rand0_packet_p0.75_r2,f1_rand0_ideal_p0.75_r3,f1_rand0_packet_p0.75_r3,f1_rand0_ideal_p0.9_r0,f1_rand0_packet_p0.9_r0,f1_rand0_ideal_p0.9_r1,f1_rand0_packet_p0.9_r1,f1_rand0_ideal_p0.9_r2,f1_rand0_packet_p0.9_r2,f1_rand0_ideal_p0.9_r3,f1_rand0_packet_p0.9_r3,f1_rand0_p1.0,f1_rand1_clean,f1_rand1_ideal_p0.001_r0,f1_rand1_packet_p0.001_r0,f1_rand1_ideal_p0.001_r1,f1_rand1_packet_p0.001_r1,f1_rand1_ideal_p0.001_r2,f1_rand1_packet_p0.001_r2,f1_rand1_ideal_p0.001_r3,f1_rand1_packet_p0.001_r3,f1_rand1_ideal_p0.01_r0,f1_rand1_packet_p0.01_r0,f1_rand1_ideal_p0.01_r1,f1_rand1_packet_p0.01_r1,f1_rand1_ideal_p0.01_r2,f1_rand1_packet_p0.01_r2,f1_rand1_ideal_p0.01_r3,f1_rand1_packet_p0.01_r3,f1_rand1_ideal_p0.05_r0,f1_rand1_packet_p0.05_r0,f1_rand1_ideal_p0.05_r1,f1_rand1_packet_p0.05_r1,f1_rand1_ideal_p0.05_r2,f1_rand1_packet_p0.05_r2,f1_rand1_ideal_p0.05_r3,f1_rand1_packet_p0.05_r3,f1_rand1_ideal_p0.1_r0,f1_rand1_packet_p0.1_r0,f1_rand1_ideal_p0.1_r1,f1_rand1_packet_p0.1_r1,f1_rand1_ideal_p0.1_r2,f1_rand1_packet_p0.1_r2,f1_rand1_ideal_p0.1_r3,f1_rand1_packet_p0.1_r3,f1_rand1_ideal_p0.25_r0,f1_rand1_packet_p0.25_r0,f1_rand1_ideal_p0.25_r1,f1_rand1_packet_p0.25_r1,f1_rand1_ideal_p0.25_r2,f1_rand1_packet_p0.25_r2,f1_rand1_ideal_p0.25_r3,f1_rand1_packet_p0.25_r3,f1_rand1_ideal_p0.5_r0,f1_rand1_packet_p0.5_r0,f1_rand1_ideal_p0.5_r1,f1_rand1_packet_p0.5_r1,f1_rand1_ideal_p0.5_r2,f1_rand1_packet_p0.5_r2,f1_rand1_ideal_p0.5_r3,f1_rand1_packet_p0.5_r3,f1_rand1_ideal_p0.75_r0,f1_rand1_packet_p0.75_r0,f1_rand1_ideal_p0.75_r1,f1_rand1_packet_p0.75_r1,f1_rand1_ideal_p0.75_r2,f1_rand1_packet_p0.75_r2,f1_rand1_ideal_p0.75_r3,f1_rand1_packet_p0.75_r3,f1_rand1_ideal_p0.9_r0,f1_rand1_packet_p0.9_r0,f1_rand1_ideal_p0.9_r1,f1_rand1_packet_p0.9_r1,f1_rand1_ideal_p0.9_r2,f1_rand1_packet_p0.9_r2,f1_rand1_ideal_p0.9_r3,f1_rand1_packet_p0.9_r3,f1_rand1_p1.0
0,2,0.9565217391304348,0 6 7 8 10 16 17 18 19 28 29 30 39 40 41 43 44 49 50 51 52 53 54,6 7 10 16 17 18 21 29 32 40 41 43 44 45 46 47 48 49 50 51 52 53 54,17,0.9565217391304348,1,0.9565217391304348,5,0.9565217391304348,5,0.9565217391304348,9,0.9565217391304348,9,0.9565217391304348,10,0.9565217391304348,42,0.9565217391304348,4,0.9565217391304348,20,0.9565217391304348,57,0.9565217391304348,135,0.9565217391304348,62,0.9565217391304348,126,0.8695652173913043,46,0.8695652173913043,78,0.9565217391304348,40,0.9565217391304348,55,0.9565217391304348,241,0.9565217391304348,451,1.0,261,1.0,532,0.9565217391304348,257,0.9565217391304348,521,1.0,235,1.0,437,0.9565217391304348,526,0.9565217391304348,964,0.9565217391304348,524,0.9565217391304348,959,0.9090909090909091,545,0.9090909090909091,1003,0.9565217391304348,517,0.9166666666666666,1026,0.9565217391304348,1261,0.8695652173913043,2061,0.9565217391304348,1319,0.9166666666666666,2215,0.8571428571428572,1343,0.7826086956521738,2363,1.0,1325,1.0,2206,0.9166666666666666,2646,0.8695652173913043,3806,0.8571428571428572,2617,0.8571428571428572,3948,0.8695652173913043,2552,0.8571428571428572,3790,0.9565217391304348,2583,1.0,3897,0.9,3962,0.9523809523809523,4898,0.9,3912,0.8571428571428572,4895,0.8333333333333333,3993,0.8695652173913043,4921,0.7826086956521738,3907,0.7826086956521738,4808,0.9090909090909091,4748,0.9090909090909091,5171,0.9,4738,0.9090909090909091,5190,0.8181818181818182,4727,0.9090909090909091,5205,0.9090909090909091,4758,0.9090909090909091,5196,0.9090909090909091,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,0.9565217391304348,0.9565217391304348,1.0,1.0,0.9090909090909091,0.8181818181818182,0.9565217391304348,0.9565217391304348,0.9090909090909091,0.9090909090909091,0.9565217391304348,0.9565217391304348,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9565217391304348,0.8571428571428572,0.9090909090909091,1.0,0.8695652173913043,0.9090909090909091,0.8571428571428572,0.9523809523809523,0.9523809523809523,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9090909090909091,0.8571428571428572,0.9523809523809523,0.9523809523809523,0.9090909090909091,0.761904761904762,0.9166666666666666,0.8181818181818182,0.7826086956521738,0.9090909090909091,0.9090909090909091,0.9,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8695652173913043,0.8695652173913043,0.9565217391304348,0.9565217391304348,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9565217391304348,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9565217391304348,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9565217391304348,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7826086956521738,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9090909090909091,0.8695652173913043,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8695652173913043,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8695652173913043,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9090909090909091,0.9166666666666666,0.9565217391304348,0.9090909090909091,0.9090909090909091,0.9565217391304348,0.9565217391304348,0.8695652173913043,0.8695652173913043,0.9565217391304348,0.9565217391304348,0.9090909090909091,0.8695652173913043,1.0,1.0,0.9090909090909091,0.8571428571428572,0.9523809523809523,0.9523809523809523,0.8333333333333333,0.9523809523809523,0.9090909090909091,0.9565217391304348,0.8181818181818182,0.8571428571428572,0.8571428571428572,0.9090909090909091,0.9090909090909091,0.9565217391304348,0.8181818181818182,0.8695652173913043,0.7826086956521738,0.7826086956521738,0.9,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
33,2,0.9411764705882353,7 8 9 17 18 19 27 28 29 30 31 37 38 39 40 41 42 47 48 49 50 52 53,4 6 10 16 21 27 28 32 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54,11,0.9142857142857143,1,0.9142857142857143,3,0.9142857142857143,19,0.9142857142857143,7,0.9142857142857143,7,0.9142857142857143,3,0.9142857142857143,35,0.9142857142857143,6,0.9142857142857143,22,0.9142857142857143,47,0.9142857142857143,79,0.9142857142857143,56,0.9142857142857143,104,0.9142857142857143,60,0.9142857142857143,124,0.9142857142857143,50,0.9142857142857143,112,0.9142857142857143,246,0.9142857142857143,488,0.9142857142857143,253,0.9142857142857143,531,0.9142857142857143,280,0.9142857142857143,641,0.9411764705882353,265,0.9411764705882353,494,0.9142857142857143,492,0.8888888888888888,1034,0.9142857142857143,560,0.9142857142857143,1071,0.9142857142857143,550,0.9411764705882353,949,0.9142857142857143,488,0.9142857142857143,827,0.9444444444444444,1344,0.918918918918919,2270,0.8888888888888888,1337,0.9142857142857143,2239,0.9142857142857143,1266,0.8571428571428571,2126,0.8571428571428571,1249,0.8108108108108109,2272,0.8888888888888888,2669,0.8888888888888888,3890,0.8888888888888888,2557,0.8823529411764706,3850,0.9444444444444444,2609,0.918918918918919,3912,0.9142857142857143,2639,0.9142857142857143,3890,0.8571428571428571,3975,0.8571428571428571,4926,0.8888888888888888,3904,0.8571428571428571,4914,0.9142857142857143,3950,0.8888888888888888,4898,0.9142857142857143,3940,0.8888888888888888,4854,0.8823529411764706,4725,0.8571428571428571,5165,0.8648648648648649,4688,0.8571428571428571,5183,0.8333333333333334,4715,0.8571428571428571,5162,0.8571428571428571,4733,0.8571428571428571,5168,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8888888888888888,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8888888888888888,0.9142857142857143,0.9142857142857143,0.8888888888888888,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.918918918918919,0.8888888888888888,0.9142857142857143,0.9444444444444444,0.9142857142857143,0.8823529411764706,0.9444444444444444,0.9142857142857143,0.9142857142857143,0.8888888888888888,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9142857142857143,0.8648648648648649,0.8823529411764706,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8648648648648649,0.9142857142857143,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.9090909090909091,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8108108108108109,0.8333333333333334,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9142857142857143,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.823529411764706,0.7999999999999999,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8571428571428571,0.8823529411764706,0.8108108108108109,0.7894736842105262,0.8823529411764706,0.9142857142857143,0.8888888888888888,0.8571428571428571,0.8823529411764706,0.7777777777777778,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8108108108108109,0.8108108108108109,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8571428571428571
66,2,0.9433962264150945,13 15 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 50 52,2 15 16 17 18 24 25 26 27 36 37 38 39 44 45 46 47 48 49 51 52 53 54,11,0.962962962962963,1,0.962962962962963,6,0.962962962962963,6,0.962962962962963,6,0.962962962962963,6,0.962962962962963,2,0.962962962962963,2,0.962962962962963,4,0.962962962962963,4,0.962962962962963,57,0.9433962264150945,152,0.962962962962963,54,0.962962962962963,133,0.962962962962963,52,0.962962962962963,131,0.962962962962963,35,0.962962962962963,67,0.962962962962963,257,0.962962962962963,438,0.9818181818181818,254,0.9818181818181818,453,0.9433962264150945,254,0.9433962264150945,485,0.962962962962963,268,0.962962962962963,496,0.9056603773584904,497,0.9259259259259259,954,0.962962962962963,522,0.962962962962963,926,0.9433962264150945,525,0.962962962962963,918,0.962962962962963,520,0.962962962962963,942,0.962962962962963,1332,0.923076923076923,2220,0.9433962264150945,1324,0.9433962264150945,2377,0.923076923076923,1384,0.923076923076923,2381,0.9433962264150945,1293,0.9433962264150945,1994,0.9818181818181818,2624,0.923076923076923,3792,0.9056603773584904,2645,0.9019607843137255,3857,0.88,2636,0.88,3806,0.88,2632,0.9019607843137255,3969,0.88,3983,0.88,4906,0.9019607843137255,3966,0.9019607843137255,4897,0.8461538461538461,3904,0.88,4850,0.923076923076923,3942,0.88,4911,0.9433962264150945,4719,0.923076923076923,5191,0.8627450980392156,4742,0.9019607843137255,5162,0.9019607843137255,4713,0.9019607843137255,5151,0.923076923076923,4747,0.9019607843137255,5176,0.9019607843137255,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9019607843137255,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9019607843137255,0.923076923076923,0.923076923076923,0.9019607843137255,0.9019607843137255,0.8846153846153847,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.923076923076923,0.9019607843137255,0.923076923076923,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9433962264150945,0.9433962264150945,0.9019607843137255,0.9019607843137255,0.9433962264150945,0.9433962264150945,0.9019607843137255,0.9019607843137255,0.923076923076923,0.923076923076923,0.923076923076923,0.9433962264150945,0.923076923076923,0.923076923076923,0.923076923076923,0.88,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9433962264150945,0.88,0.8846153846153847,0.88,0.88,0.88,0.88,0.9019607843137255,0.88,0.88,0.88,0.9019607843137255,0.8679245283018867,0.88,0.9019607843137255,0.88,0.923076923076923,0.9019607843137255,0.88,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9433962264150945,0.9433962264150945,0.923076923076923,0.923076923076923,0.923076923076923,0.923076923076923,0.9433962264150945,0.9433962264150945,0.9433962264150945,0.9433962264150945,0.9433962264150945,0.9433962264150945,0.9433962264150945,0.8846153846153847,0.923076923076923,0.923076923076923,0.9433962264150945,0.9259259259259259,0.9019607843137255,0.9019607843137255,0.923076923076923,0.923076923076923,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.923076923076923,0.923076923076923,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.923076923076923,0.9019607843137255,0.9019607843137255
