snr_db,ap_03,ap_05,ap_07,return_code,log
60.0,0.8161,0.8007,0.6876,0,/home/josh/cooperative_semantic_perception/OpenCOOD/peiyi_work/paper1/gs_rerun/figure_rebuild/jscc_global/awgn_upper_snrp60/inference.log
