realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
72,0.9115794145901763,0.9071745488720491,0.07156969696969696,0.06986060606060607,0.00440486571812726,0.0017090909090908962
73,0.9107452617468011,0.9072770954382544,0.06425151515151516,0.07425151515151515,0.0034681663085467385,-0.009999999999999995
74,0.9108947280954165,0.9077622516797892,0.06719090909090909,0.07083636363636366,0.0031324764156273055,-0.003645454545454563
75,0.911333625292194,0.9073892739874858,0.07404545454545455,0.06644545454545456,0.00394435130470816,0.007599999999999996
76,0.9119110452891372,0.907639913041136,0.07793636363636365,0.08693636363636364,0.0042711322480012415,-0.008999999999999994
77,0.9110477501556934,0.9075629628675257,0.06816666666666668,0.0766909090909091,0.003484787288167701,-0.00852424242424242
78,0.9121078097526512,0.9072748070632801,0.07644848484848485,0.06351818181818183,0.004833002689371035,0.012930303030303014
79,0.9112125288181029,0.9069812672370761,0.06915454545454547,0.07181212121212122,0.004231261581026824,-0.0026575757575757475
80,0.9108566599116313,0.9072662746324072,0.06283636363636363,0.07278787878787879,0.003590385279224173,-0.009951515151515156
81,0.9107758776771818,0.907336066782861,0.06522727272727273,0.07181212121212122,0.0034398108943207717,-0.006584848484848485
82,0.9107183643933072,0.9076134586968762,0.06571515151515152,0.08254545454545455,0.0031049056964310706,-0.01683030303030303
83,0.9114049037816311,0.9079009757777784,0.0720939393939394,0.0723,0.0035039280038526854,-0.0002060606060605985
84,0.9109631987605252,0.907395932977834,0.06769090909090911,0.07913030303030302,0.0035672657826911758,-0.011439393939393916
85,0.9113515532213119,0.9073232952148623,0.07060606060606062,0.0762030303030303,0.00402825800644957,-0.005596969696969684
86,0.9104744805999283,0.9072082162887455,0.06134848484848485,0.08108181818181819,0.0032662643111828205,-0.01973333333333334
87,0.9109841049710425,0.9074208939618637,0.06621515151515152,0.07278787878787879,0.0035632110091788904,-0.006572727272727272
88,0.9114283955587587,0.9073235600732164,0.07011818181818182,0.07376363636363638,0.004104835485542302,-0.003645454545454563
89,0.9115333213397696,0.9074346431354737,0.07304545454545454,0.06937272727272728,0.00409867820429588,0.003672727272727258
90,0.9113248132726667,0.9069332891755519,0.07206969696969698,0.07132424242424244,0.004391524097114741,0.0007454545454545353
91,0.9110427586229585,0.9073631972004967,0.06916666666666668,0.07034848484848485,0.00367956142246173,-0.0011818181818181728
92,0.911104887862507,0.9072345516685931,0.06719090909090909,0.07473939393939392,0.003870336193913859,-0.007548484848484832
93,0.9107806303974735,0.9075554436593374,0.06377575757575758,0.0688848484848485,0.003225186738136099,-0.00510909090909091
94,0.9113089158216385,0.9075365187881591,0.06766666666666668,0.06303030303030303,0.0037723970334794243,0.004636363636363647
95,0.9106640546555348,0.9073844538197094,0.06866666666666667,0.07181212121212122,0.003279600835825347,-0.0031454545454545485
96,0.9114896405292,0.9075603720103138,0.0710939393939394,0.07522727272727274,0.0039292685188861975,-0.004133333333333336
97,0.9110263809945188,0.9074309753995843,0.06963030303030303,0.08108181818181819,0.003595405594934542,-0.011451515151515157
98,0.9112195853012106,0.9076666372943483,0.0667030303030303,0.07913030303030302,0.0035529480068623442,-0.012427272727272717
99,0.9113363438762749,0.9075268726965773,0.07160606060606062,0.07230000000000002,0.0038094711796976544,-0.0006939393939393995
100,0.9108624459078632,0.9072534021947117,0.06669090909090909,0.06595757575757576,0.0036090437131515163,0.0007333333333333358
101,0.911016024966982,0.9073261955830796,0.07014242424242424,0.0762030303030303,0.0036898293839023877,-0.006060606060606058
102,0.9110063772079957,0.9073289698820775,0.06964242424242424,0.07522727272727273,0.0036774073259182583,-0.005584848484848484
103,0.9101356198793207,0.9069514809086386,0.060360606060606066,0.07327575757575758,0.0031841389706820378,-0.012915151515151511
104,0.9113208459612534,0.9076568523903751,0.0667030303030303,0.07230000000000002,0.003663993570878321,-0.005596969696969711
105,0.9106666174214967,0.9073116524637235,0.06722727272727273,0.07083636363636364,0.00335496495777321,-0.003609090909090909
106,0.9106587118806235,0.9073855569306625,0.0667030303030303,0.07327575757575758,0.0032731549499610546,-0.006572727272727272
107,0.9111196335887196,0.9071883984834513,0.06723939393939395,0.07327575757575758,0.0039312351052682715,-0.006036363636363631
108,0.9112369324056799,0.9073656331215778,0.06961818181818183,0.06644545454545456,0.0038712992841021254,0.0031727272727272715
109,0.9103242520738433,0.9073911156153361,0.05986060606060606,0.07473939393939394,0.002933136458507124,-0.01487878787878788
110,0.9108425109562277,0.9074793893981421,0.0667030303030303,0.0766909090909091,0.003363121558085602,-0.009987878787878796
111,0.9111994382361492,0.9072312134610706,0.06964242424242426,0.07278787878787879,0.003968224775078633,-0.0031454545454545346
112,0.9111788408699235,0.907515162458,0.06964242424242424,0.07522727272727274,0.003663678411923499,-0.005584848484848498
113,0.9114845818797289,0.9080178096759599,0.07258181818181819,0.06937272727272728,0.0034667722037690085,0.0032090909090909114
114,0.910885422476388,0.9070453826441781,0.06721515151515152,0.06400606060606061,0.0038400398322099294,0.0032090909090909114
115,0.9112099379372796,0.9077367990336013,0.06964242424242424,0.06693333333333334,0.0034731389036782856,0.002709090909090897
116,0.9109241673539447,0.9069366064673919,0.06867878787878788,0.0649818181818182,0.003987560886552721,0.0036969696969696847
117,0.9101359231084075,0.9074950518945285,0.05938484848484849,0.07376363636363638,0.0026408712138790147,-0.014378787878787887
118,0.9113028595213621,0.9067306540219447,0.06816666666666668,0.06742121212121213,0.004572205499417392,0.0007454545454545491
119,0.9109847878343321,0.9075741414173895,0.06719090909090909,0.07473939393939395,0.0034106464169426642,-0.00754848484848486
120,0.9115982391829521,0.9073222918866061,0.07158181818181818,0.06644545454545456,0.004275947296346061,0.0051363636363636195
121,0.9111420553292792,0.9075748652634772,0.06865454545454547,0.06449393939393941,0.003567190065801973,0.004160606060606059
122,0.9105070152922566,0.9069893876114801,0.060860606060606066,0.07181212121212122,0.0035176276807765694,-0.01095151515151515
123,0.9110880392538082,0.9072730633257735,0.06965454545454546,0.0644939393939394,0.003814975928034703,0.00516060606060606
124,0.9105081680130948,0.9070160387824148,0.0648,0.06937272727272728,0.0034921292306799856,-0.004572727272727284
125,0.9116042714856948,0.9076598388970818,0.07500909090909091,0.0723,0.003944432588612989,0.002709090909090911
126,0.9112253498854684,0.9072431404771873,0.06867878787878788,0.0718121212121212,0.00398220940828109,-0.0031333333333333213
127,0.9116195267135452,0.9074594912636735,0.0755090909090909,0.07815454545454546,0.004160035449871646,-0.002645454545454562
128,0.9115442954939296,0.9074245503742802,0.0754969696969697,0.07522727272727274,0.0041197451196494095,0.00026969696969696144
129,0.9112576381028081,0.9073228002711223,0.07255757575757575,0.06644545454545456,0.0039348378316858,0.006112121212121194
130,0.9111595373039675,0.9074519656029897,0.06915454545454545,0.06888484848484848,0.0037075717009777964,0.0002696969696969753
131,0.9114376732152368,0.9070662443336198,0.07255757575757577,0.07571515151515151,0.004371428881617012,-0.003157575757575748
132,0.9115083149629201,0.9074642838741774,0.07502121212121214,0.07473939393939394,0.004044031088742628,0.0002818181818182025
133,0.9110735343894061,0.907488920171956,0.07011818181818182,0.07766666666666666,0.003584614217450044,-0.007548484848484846
134,0.9105789670732944,0.907254296547193,0.06280000000000001,0.07327575757575758,0.0033246705261014142,-0.010475757575757569
135,0.9115860728796162,0.9073661117670542,0.07256969696969698,0.06546969696969697,0.004219961112562065,0.007100000000000009
136,0.9116048917833758,0.9073670284525543,0.07354545454545455,0.06693333333333334,0.004237863330821434,0.006612121212121208
137,0.9117899547513729,0.9073286209086857,0.07355757575757577,0.07522727272727274,0.0044613338426872096,-0.0016696969696969738
138,0.9107948852724231,0.9074028737858612,0.06721515151515152,0.07327575757575758,0.0033920114865619855,-0.006060606060606058
